1.0.-Etxebizitzen salerosketa kopurua. 2019ko 3. hiruhilekoa;;;;;;;;
1.0.- Número de compraventas de vivienda. 03 trimestre 2019;;;;;;;;
;;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;21,21;1,12;73,22;4,45;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;12,85;0,99;78,43;7,73;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;7,58;1,19;73,35;17,88;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;20,76;0,63;74,81;3,80;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;19,20;1,21;75,56;4,03;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;14,38;0,89;77,03;7,70;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;23,33;3,01;68,40;5,26;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;17,62;1,12;71,16;10,10;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;13,92;0,77;76,60;8,71;;;
Capitales de TTHH;Vitoria-Gasteiz;5,65;5,23;76,36;12,76;;;
Capitales de TTHH;Donostia/San Sebastián;15,65;0,20;83,13;1,02;;;
Capitales de TTHH;Bilbao;4,52;0,39;92,93;2,16;;;
Resto de TTHH;Resto ARABA/ÁLAVA;8,40;0,00;76,33;15,27;;;
Resto de TTHH;Resto GIPUZKOA;15,21;1,48;79,78;3,53;;;
Resto de TTHH;Resto BIZKAIA;12,59;9,46;73,91;4,04;;;
Áreas funcionales;Álava Central;5,64;4,70;77,25;12,41;;;
Áreas funcionales;Balmaseda-Zalla;7,69;0,00;80,77;11,54;;;
Áreas funcionales;Beasain-Zumárraga;2,65;1,77;90,27;5,31;;;
Áreas funcionales;Bilbao Metropolitano;8,52;5,83;82,68;2,97;;;
Áreas funcionales;Donostia-San Sebastián;17,17;1,10;79,89;1,84;;;
Áreas funcionales;Durango;25,99;23,73;43,50;6,78;;;
Áreas funcionales;Eibar;25,74;1,98;65,35;6,93;;;
Áreas funcionales;Gernika-Markina;20,00;5,00;67,50;7,50;;;
Áreas funcionales;Igorre;14,29;0,00;85,71;0,00;;;
Áreas funcionales;Laguardia;72,73;0,00;27,27;0,00;;;
Áreas funcionales;Laudio / Llodio;1,41;0,00;77,46;21,13;;;
Áreas funcionales;Arrasate-Bergara;32,91;2,53;51,90;12,66;;;
Áreas funcionales;Mungia;20,00;0,00;70,00;10,00;;;
Áreas funcionales;Tolosa;4,12;0,00;94,85;1,03;;;
Áreas funcionales;Zarautz-Azpeitia;0,89;0,00;98,22;0,89;;;
;;;;;;;;
3.1.1.- Hipoteka-kreditu berriko banaketa(%).  2019ko 3. hiruhilekoa;;;;;;;;
3.1.1.- Distribución del volumen de nuevo crédito hipotecario(%).  03 trimestre 2019;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;
Nazionala/Nacional;ESPAÑA;91,17;8,83;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;79,99;20,01;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;89,55;10,45;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;91,00;9,00;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;75,49;24,51;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;93,40;6,60;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;91,06;8,94;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;94,14;5,86;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;84,57;15,43;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;85,12;14,88;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;95,19;4,81;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;94,46;5,54;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;91,36;8,64;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;96,47;3,53;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;88,61;11,39;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;57,76;42,24;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;79,69;20,31;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;89,72;10,28;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;84,53;15,47;;;;;
Hiriburak/Capitales de TTHH;Donostia/San Sebastián;64,99;35,01;;;;;
Hiriburak/Capitales de TTHH;Bilbao;84,17;15,83;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;58,72;41,28;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;74,94;25,06;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;86,96;13,04;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;83,67;16,33;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;98,17;1,83;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;33,99;66,01;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;85,36;14,64;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;74,07;25,93;;;;;
Eskualde Egitura/Áreas funcionales;Durango;95,90;4,10;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;82,18;17,82;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;67,27;32,73;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;97,27;2,73;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;83,11;16,89;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;54,50;45,50;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;67,22;32,78;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;40,37;59,63;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;73,95;26,05;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;76,41;23,59;;;;;
;;;;;;;;
3.1.2.- Hipoteka-kreditu berriko banaketa(%). Higiezin mota. 2019ko 3. hiruhilekoa;;;;;;;;
3.1.2.- Distribución del volumen de nuevo crédito hipotecario (%). Tipo bien inmueble. 03 trimestre 2019;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZAK VIVIENDAS;LOKALAK    LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;LARREKOAK RUSTICOS;
Nazionala/Nacional;ESPAÑA;79,25;5,73;1,13;7,82;5,47;0,60;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;75,18;4,22;1,02;10,16;8,95;0,47;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;75,11;4,98;2,08;13,14;4,09;0,60;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;75,54;5,02;1,73;9,87;7,78;0,06;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;83,45;3,20;2,29;3,89;2,83;4,34;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;83,12;3,54;0,57;9,70;1,49;1,58;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;60,26;7,73;0,88;27,14;2,38;1,61;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;88,08;3,73;1,22;1,60;4,65;0,72;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;75,41;5,59;1,09;9,42;6,81;1,68;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;66,91;1,81;1,11;7,03;22,37;0,77;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;81,93;8,84;0,94;3,37;4,82;0,10;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;64,14;11,27;0,57;5,14;17,15;1,73;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;79,16;4,47;1,63;2,09;9,60;3,05;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;86,42;5,03;0,56;4,68;3,31;0,00;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;76,57;10,72;0,83;7,07;3,89;0,92;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;65,05;6,94;0,39;22,47;5,15;0,00;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;77,58;7,30;2,50;7,10;5,23;0,29;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;84,14;4,19;1,34;3,90;5,68;0,75;
Lurraldea/TTHH;ARABA/ÁLAVA;70,69;2,27;0,50;19,20;7,34;0,00;
Lurraldea/TTHH;GIPUZKOA;77,26;4,84;1,48;11,32;4,19;0,91;
Lurraldea/TTHH;BIZKAIA;74,92;4,30;0,87;7,40;12,19;0,32;
;;;;;;;;
3.1.3.- Hipoteka-kreditu berriko banaketa (%). Babesaren gradua.  2019ko 3. hiruhilekoa;;;;;;;;
3.1.3.- Distribución del volumen de nuevo crédito hipotecario (%). Grado protección. 03 trimestre 2019;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZA LIBREA VIVIENDA LIBRE;ETXEBIZITZA BABESTUA VIVIENDA PROTEGIDA;LIBRE BANKUAK/KUTXAK LIBRE BANCOS/CAJAS;LIBRE BESTEAK LIBRE OTRAS;BABESTUAK BANKUAK/KUTXAK VPO BANCOS/CAJAS;BABESTUAK BESTEAK VPO OTRAS;
Nazionala/Nacional;ESPAÑA;92,34;7,66;91,99;8,01;90,00;10,00;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;90,46;9,54;80,30;19,70;67,07;32,93;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;92,29;7,71;91,66;8,34;89,60;10,40;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;89,15;10,85;91,95;8,05;83,51;16,49;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;85,64;14,36;78,45;21,55;66,15;33,85;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;97,61;2,39;95,35;4,65;98,26;1,74;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;95,28;4,72;87,74;12,26;87,63;12,37;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;88,47;11,53;94,36;5,64;98,84;1,16;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;87,09;12,91;89,04;10,96;90,09;9,91;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;94,18;5,82;80,98;19,02;82,44;17,56;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;91,06;8,94;94,96;5,04;98,64;1,36;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;72,94;27,06;90,94;9,06;95,88;4,12;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;96,44;3,56;94,82;5,18;93,36;6,64;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;95,41;4,59;96,56;3,44;96,99;3,01;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;87,30;12,70;90,33;9,67;83,82;16,18;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;89,78;10,22;64,57;35,43;54,94;45,06;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;86,79;13,21;84,94;15,06;77,37;22,63;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;90,58;9,42;90,78;9,22;92,12;7,88;
Lurraldea/TTHH;ARABA/ÁLAVA;78,88;21,12;80,15;19,85;76,09;23,91;
Lurraldea/TTHH;GIPUZKOA;96,85;3,15;73,47;26,53;73,43;26,57;
Lurraldea/TTHH;BIZKAIA;89,00;11,00;84,96;15,04;62,18;37,82;
;;;;;;;;
3.2.1.- Kontratatutako hipoteka-kredituko batez bestekoa m koadroka (€). 2019ko 3. hiruhilekoa;;;;;;;;
3.2.1.- Importe medio de crédito hipotecario contratado por m²(€). 03 trimestre 2019;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS;BESTELAKOAK OTRAS;;;;
Nazionala/Nacional;ESPAÑA;1.308,35;1.323,65;1.143,17;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;1.758,76;1.761,93;1.744,56;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;1.022,43;1.033,43;910,22;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;1.097,82;1.107,08;1.015,32;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;981,50;995,35;953,36;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;1.667,71;1.660,27;1.917,15;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;1.161,59;1.140,01;1.360,22;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;1.127,44;1.125,10;1.191,64;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;889,83;888,52;899,58;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;722,58;723,04;720,13;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;1.653,07;1.665,30;1.413,55;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;666,53;673,16;598,89;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;1.013,69;1.018,11;923,09;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;1.984,96;1.983,30;2.034,85;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;780,73;795,26;662,68;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;1.152,92;1.099,27;1.256,17;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;807,83;791,47;898,48;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;919,33;923,86;861,25;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;1.375,97;1.375,28;1.378,46;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;2.718,19;2.702,44;2.770,52;;;;
Hiriburak/Capitales de TTHH;Bilbao;1.863,00;1.867,39;1.842,78;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;1.396,03;1.359,47;1.571,96;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;1.695,96;1.741,61;1.572,80;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;1.691,00;1.689,84;1.700,79;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;1.369,41;1.360,48;1.401,69;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;1.650,53; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;1.281,49;1.089,94;1.383,13;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;1.767,88;1.770,54;1.750,40;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;2.196,06;2.167,87;2.329,06;;;;
Eskualde Egitura/Áreas funcionales;Durango;1.499,48;1.493,97; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Eibar;1.561,34;1.592,73;1.451,47;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;1.879,05;1.800,73; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Igorre;1.239,29;1.239,29; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;923,33; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;1.443,88;1.427,70; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;1.466,89;1.484,90;1.441,50;;;;
Eskualde Egitura/Áreas funcionales;Mungia;1.028,55; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;1.573,38;1.566,74;1.596,85;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;1.970,54;2.108,92;1.765,21;;;;
;;;;;;;;
3.2.3.- Kontratatutako hipoteka-kredituko batez bestekoa transakzioka (€). 2019ko 3. hiruhilekoa;;;;;;;;
3.2.3.- Importe medio de crédito hipotecario contratado por transacción (€). 03 trimestre 2019;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;
Nazionala/Nacional;ESPAÑA;128.368,93;130.631,97;107.437,34;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;143.246,47;146.042,83;133.600,78;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;107.384,97;109.124,92;91.644,73;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;109.286,24;111.500,06;90.953,47;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;93.694,20;98.593,86;80.532,06;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;180.503,11;178.304,58;242.934,52;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;101.709,60;100.593,08;110.480,48;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;98.868,67;98.411,02;108.188,12;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;96.046,44;97.104,44;88.134,57;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;91.634,01;91.316,56;93.018,14;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;149.185,31;150.747,17;123.326,12;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;76.661,14;77.460,55;68.249,59;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;96.071,26;96.950,12;82.511,78;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;202.425,60;202.180,22;209.604,08;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;79.865,44;81.419,14;68.685,57;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;115.353,47;119.282,40;109.078,93;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;87.548,97;87.908,45;85.717,33;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;94.313,67;94.719,27;90.442,28;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;113.524,73;112.949,30;115.689,77;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;200.873,94;206.131,14;186.954,31;;;;
Hiriburak/Capitales de TTHH;Bilbao;156.631,80;159.951,87;143.035,30;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;138.926,37;141.797,09;127.885,17;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;136.894,45;141.324,35;126.258,95;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;138.551,74;141.460,03;126.258,03;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;116.174,78;115.138,68;120.023,18;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;130.311,62;134.894,69; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;113.980,13;93.661,14;122.471,65;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;145.550,83;149.592,26;130.551,16;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;171.136,03;172.634,30;165.351,03;;;;
Eskualde Egitura/Áreas funcionales;Durango;127.143,44;129.033,90; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Eibar;120.152,28;120.956,86;116.732,79;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;135.087,04;133.726,64;137.684,19;;;;
Eskualde Egitura/Áreas funcionales;Igorre;108.733,05;108.733,05; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;58.267,99; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;137.205,39;143.087,65;110.539,11;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;115.628,16;120.072,04;108.644,90;;;;
Eskualde Egitura/Áreas funcionales;Mungia;148.731,13; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;127.932,65;127.864,66;128.146,82;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;161.591,43;178.170,49;138.946,87;;;;
;;;;;;;;
3.3.- Interes-tipoak. Erreferentziar indizeak (%). 2019ko 3. hiruhilekoa;;;;;;;;
3.3.- Tipos de interés. Índices de referencia (%). 03 trimestre 2019;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;Finkoa     Fijo;Aldagarria Variable;Euriborra Euribor;HMEI      IRPH;Bestelakoak Otros;;
Nazionala/Nacional;ESPAÑA;42,76;57,24;56,48;0,21;0,55;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;28,64;71,36;71,17;0,05;0,14;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;38,64;61,36;60,24;0,48;0,64;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;34,51;65,49;65,03;0,05;0,41;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;68,17;31,83;31,44;0,13;0,26;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;49,88;50,12;49,75; -   ;0,37;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;47,96;52,04;51,39;0,16;0,49;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;47,24;52,76;50,12; -   ;2,64;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;38,62;61,38;60,73;0,15;0,50;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;32,54;67,46;66,54;0,42;0,50;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;53,15;46,85;46,48;0,11;0,26;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;28,55;71,45;69,77;0,80;0,88;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;45,75;54,25;53,95;0,07;0,23;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;32,86;67,14;66,32;0,09;0,73;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;55,44;44,56;44,00;0,19;0,37;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;42,84;57,16;56,65;0,20;0,31;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;49,89;50,11;49,66;0,45; -   ;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;50,09;49,91;48,85;0,15;0,91;;
Lurraldea/TTHH;ARABA/ÁLAVA;22,66;77,34;77,15;0,19; -   ;;
Lurraldea/TTHH;GIPUZKOA;32,98;67,02;67,02; -   ; -   ;;
Lurraldea/TTHH;BIZKAIA;27,33;72,67;72,36;0,04;0,27;;
;;;;;;;;
3.4.1.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Finantza-erakunde mota. 2019ko 3. hiruhilekoa;;;;;;;;
3.4.1.- Duración media de los nuevos créditos hipotecarios (meses). Tipo entidad. 03 trimestre 2019;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                         ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;
Nazionala/Nacional;ESPAÑA;285,00;287,00;268,00;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;284,00;298,00;233,00;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;287,00;287,00;281,00;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;275,00;276,00;263,00;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;280,00;275,00;292,00;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;273,00;274,00;232,00;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;268,00;271,00;244,00;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;273,00;274,00;253,00;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;278,00;280,00;261,00;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;291,00;290,00;294,00;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;293,00;294,00;262,00;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;290,00;289,00;306,00;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;266,00;265,00;274,00;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;307,00;308,00;280,00;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;273,00;271,00;279,00;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;270,00;272,00;265,00;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;263,00;263,00;261,00;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;266,00;266,00;267,00;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;300,00;298,00;308,00;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;267,00;286,00;217,00;;;;
Hiriburak/Capitales de TTHH;Bilbao;292,00;295,00;281,00;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;300,00;301,00;295,00;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;294,00;300,00;279,00;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;274,00;301,00;163,00;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;300,00;298,00;308,00;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;313,00;314,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;271,00;293,00;261,00;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;274,00;298,00;183,00;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;285,00;295,00;247,00;;;;
Eskualde Egitura/Áreas funcionales;Durango;308,00;310,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Eibar;311,00;315,00;292,00;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;283,00;288,00;275,00;;;;
Eskualde Egitura/Áreas funcionales;Igorre;275,00;275,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;260,00; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;294,00;296,00;280,00;;;;
