1.0.-Etxebizitzen salerosketa kopurua. 2017ko 1. hiruhilekoa;;;;;;;;
1.0.- Número de compraventas de vivienda. 01 trimestre 2017;;;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;11,58;10,56;67,98;9,88;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;16,13;1,48;70,53;11,86;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;11,93;1,76;76,61;9,70;;;
Capitales de TTHH;Vitoria-Gasteiz;19,96;5,48;60,09;14,47;;;
Capitales de TTHH;Donostia/San Sebastián;18,72;0,00;80,82;0,46;;;
Capitales de TTHH;Bilbao;5,01;0,00;92,75;2,24;;;
Resto de TTHH;Resto ARABA/ÁLAVA;12,22;0,00;78,89;8,89;;;
Resto de TTHH;Resto GIPUZKOA;15,50;5,10;75,00;4,40;;;
Resto de TTHH;Resto BIZKAIA;16,79;7,49;67,61;8,11;;;
Áreas funcionales;Álava Central;18,67;5,02;62,86;13,45;;;
Áreas funcionales;Balmaseda-Zalla;5,88;0,00;91,18;2,94;;;
Áreas funcionales;Beasain-Zumárraga;8,60;0,00;81,72;9,68;;;
Áreas funcionales;Bilbao Metropolitano;10,14;5,34;78,01;6,51;;;
Áreas funcionales;Donostia-San Sebastián;13,54;6,61;77,96;1,89;;;
Áreas funcionales;Durango;39,16;3,01;54,22;3,61;;;
Áreas funcionales;Eibar;30,65;2,42;62,09;4,84;;;
Áreas funcionales;Gernika-Markina;11,11;2,22;75,56;11,11;;;
Áreas funcionales;Igorre;66,67;0,00;33,33;0,00;;;
Áreas funcionales;Laguardia;56,25;0,00;43,75;0,00;;;
Áreas funcionales;Laudio / Llodio;2,44;0,00;78,05;19,51;;;
Áreas funcionales;Arrasate-Bergara;39,78;5,38;45,16;9,68;;;
Áreas funcionales;Mungia;13,64;22,73;59,08;4,55;;;
Áreas funcionales;Tolosa;10,00;1,00;84,00;5,00;;;
Áreas funcionales;Zarautz-Azpeitia;12,17;0,00;85,71;2,12;;;
;;;;;;;;
3.1.1.- Hipoteka-kreditu berriko banaketa(%).  2017ko 1. hiruhilekoa;;;;;;;;
3.1.1.- Distribución del volumen de nuevo crédito hipotecario(%).  01 trimestre 2017;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;
Nazionala/Nacional;ESPAÑA;90,79;9,21;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;80,49;19,51;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;91,50;8,50;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;78,15;21,85;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;87,88;12,12;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;94,42;5,58;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;88,68;11,32;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;95,70;4,30;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;85,51;14,49;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;84,68;15,32;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;92,27;7,73;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;92,39;7,61;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;94,94;5,06;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;96,63;3,37;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;89,28;10,72;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;70,41;29,59;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;84,33;15,67;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;88,62;11,38;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;87,77;12,23;;;;;
Hiriburak/Capitales de TTHH;Donostia/San Sebastián;74,04;25,96;;;;;
Hiriburak/Capitales de TTHH;Bilbao;84,92;15,08;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;85,76;14,24;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;71,65;28,35;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;82,50;17,50;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;88,14;11,86;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;100,00;0,00;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;54,84;45,16;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;83,77;16,23;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;75,37;24,63;;;;;
Eskualde Egitura/Áreas funcionales;Durango;75,13;24,87;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;89,25;10,75;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;79,55;20,45;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;89,84;10,16;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;100,00;0,00;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;75,60;24,40;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;43,13;56,87;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;95,52;4,48;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;86,35;13,65;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;65,96;34,04;;;;;
;;;;;;;;
3.1.2.- Hipoteka-kreditu berriko banaketa(%). Higiezin mota. 2017ko 1. hiruhilekoa;;;;;;;;
3.1.2.- Distribución del volumen de nuevo crédito hipotecario (%). Tipo bien inmueble. 01 trimestre 2017;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZAK VIVIENDAS;LOKALAK    LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;LARREKOAK RUSTICOS;
Nazionala/Nacional;ESPAÑA;81,07;6,29;1,05;7,35;3,68;0,56;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;70,10;5,88;0,98;17,96;4,74;0,34;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;85,90;4,91;1,20;4,00;3,09;0,90;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;74,00;3,11;1,91;16,76;4,09;0,13;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;73,81;7,00;0,90;5,64;8,05;4,60;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;84,98;5,43;0,95;5,23;1,94;1,47;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;73,34;11,32;1,34;4,66;7,92;1,42;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;81,73;7,33;2,16;3,73;2,84;2,21;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;74,67;11,87;1,05;5,18;6,55;0,68;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;85,61;4,93;1,19;2,24;5,55;0,48;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;82,16;6,79;0,92;5,38;4,61;0,14;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;81,49;5,11;1,71;4,18;6,74;0,77;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;78,06;9,62;1,68;4,68;4,21;1,75;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;84,76;4,99;0,71;9,14;0,40;0,00;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;80,69;8,19;1,51;5,46;3,31;0,84;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;62,42;8,83;0,61;15,96;11,94;0,24;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;81,47;4,89;1,36;6,33;4,94;1,01;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;82,69;6,38;1,08;5,54;3,85;0,46;
Lurraldea/TTHH;ARABA/ÁLAVA;79,21;5,40;1,02;12,64;1,73;0,00;
Lurraldea/TTHH;GIPUZKOA;76,56;4,86;0,99;8,44;8,55;0,60;
Lurraldea/TTHH;BIZKAIA;65,21;6,48;0,96;23,74;3,34;0,27;
;;;;;;;;
3.1.3.- Hipoteka-kreditu berriko banaketa (%). Babesaren gradua.  2017ko 1. hiruhilekoa;;;;;;;;
3.1.3.- Distribución del volumen de nuevo crédito hipotecario (%). Grado protección. 01 trimestre 2017;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZA LIBREA VIVIENDA LIBRE;ETXEBIZITZA BABESTUA VIVIENDA PROTEGIDA;LIBRE BANKUAK/KUTXAK LIBRE BANCOS/CAJAS;LIBRE BESTEAK LIBRE OTRAS;BABESTUAK BANKUAK/KUTXAK VPO BANCOS/CAJAS;BABESTUAK BESTEAK VPO OTRAS;
Nazionala/Nacional;ESPAÑA;91,20;8,80;91,12;8,88;90,94;9,06;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;89,55;10,45;81,10;18,90;79,82;20,18;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;90,91;9,09;91,28;8,72;91,33;8,67;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;86,02;13,98;84,64;15,36;86,78;13,22;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;83,31;16,69;76,48;23,52;71,92;28,08;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;98,05;1,95;94,92;5,08;97,88;2,12;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;92,81;7,19;88,74;11,26;92,84;7,16;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;93,72;6,28;96,15;3,85;95,16;4,84;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;87,62;12,38;87,59;12,41;87,76;12,24;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;92,04;7,96;83,29;16,71;87,30;12,70;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;92,33;7,67;92,59;7,41;97,27;2,73;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;80,49;19,51;93,29;6,71;90,86;9,14;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;94,95;5,05;96,28;3,72;97,08;2,92;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;91,64;8,36;96,25;3,75;97,90;2,10;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;88,89;11,11;88,94;11,06;85,12;14,88;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;84,43;15,57;62,39;37,61;69,75;30,25;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;89,90;10,10;85,50;14,50;84,01;15,99;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;90,50;9,50;90,96;9,04;87,30;12,70;
Lurraldea/TTHH;ARABA/ÁLAVA;78,99;21,01;83,32;16,68;83,33;16,67;
Lurraldea/TTHH;GIPUZKOA;95,88;4,12;76,46;23,54;66,14;33,86;
Lurraldea/TTHH;BIZKAIA;88,10;11,90;83,68;16,32;81,29;18,71;
;;;;;;;;
3.2.1.- Kontratatutako hipoteka-kredituko batez bestekoa m koadroka (€). 2017ko 1. hiruhilekoa;;;;;;;;
3.2.1.- Importe medio de crédito hipotecario contratado por m²(€). 01 trimestre 2017;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS;BESTELAKOAK OTRAS;;;;
Nazionala/Nacional;ESPAÑA;1.187,70;1.195,71;1.102,52;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;1.601,37;1.587,16;1.661,75;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;952,05;958,58;878,61;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;1.004,47;1.018,24;896,65;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;1.032,47;1.063,63;957,07;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;1.424,92;1.425,42;1.401,46;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;1.014,76;1.015,03;1.010,38;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;1.093,49;1.098,17;919,82;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;864,82;866,01;855,85;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;700,22;701,53;691,87;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;1.464,30;1.469,95;1.382,29;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;662,30;667,34;594,33;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;1.025,52;1.026,73;948,12;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;1.691,92;1.694,62;1.631,95;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;775,94;786,99;682,35;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;1.101,22;1.096,66;1.110,10;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;813,67;806,99;851,73;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;835,65;840,60;775,29;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;1.237,84;1.232,33;1.254,89;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;2.509,53;2.431,15;2.763,25;;;;
Hiriburak/Capitales de TTHH;Bilbao;1.566,62;1.583,92;1.502,88;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;1.105,37;1.060,36;1.274,14;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;1.642,66;1.618,80;1.707,00;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;1.611,73;1.598,11;1.716,73;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;1.215,03;1.210,92;1.228,46;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;1.366,62;1.366,61; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;1.378,28;1.365,01;1.422,85;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;1.592,83;1.586,40;1.628,65;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;2.022,56;1.975,52;2.170,86;;;;
Eskualde Egitura/Áreas funcionales;Durango;1.715,91;1.712,50; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Eibar;1.449,49;1.418,11;1.616,81;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;1.521,16;1.518,29; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Igorre;1.665,62;1.706,74; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;731,23; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;1.223,27;1.143,71;1.427,14;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;1.425,88;1.268,81;1.567,74;;;;
Eskualde Egitura/Áreas funcionales;Mungia;1.500,08; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;1.385,40;1.393,86; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;2.028,14;2.123,36;1.859,33;;;;
;;;;;;;;
3.2.3.- Kontratatutako hipoteka-kredituko batez bestekoa transakzioka (€). 2017ko 1. hiruhilekoa;;;;;;;;
3.2.3.- Importe medio de crédito hipotecario contratado por transacción (€). 01 trimestre 2017;;;;;;;;
;;;;;;;;
;;;Itzuli;Volver;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;
Nazionala/Nacional;ESPAÑA;116.182,29;117.577,48;103.582,76;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;129.971,75;129.837,83;130.544,67;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;97.208,19;97.748,66;91.888,81;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;95.174,09;94.099,35;101.725,29;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;88.703,16;91.521,48;80.931,70;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;150.591,66;148.308,17;212.448,11;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;86.508,97;85.336,46;97.369,55;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;101.626,88;101.276,33;111.068,99;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;91.713,91;92.724,78;85.149,83;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;85.102,64;84.077,72;90.743,90;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;135.089,78;135.779,83;126.611,19;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;75.577,40;76.597,46;64.488,40;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;92.374,84;91.940,65;105.417,30;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;177.332,74;179.077,39;140.762,51;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;77.614,42;79.884,46;63.673,79;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;108.732,71;109.182,94;107.956,89;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;91.134,13;92.683,22;83.046,68;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;86.462,05;87.231,42;79.680,05;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;106.874,02;104.285,21;121.812,16;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;196.476,39;197.308,65;193.162,23;;;;
Hiriburak/Capitales de TTHH;Bilbao;144.207,27;147.020,10;134.663,07;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;113.433,95;109.892,20; n.d. ;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;120.098,61;117.834,98;127.044,28;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;126.695,25;128.105,34;118.936,73;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;106.943,31;104.717,53;120.356,58;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;115.414,53;115.414,53; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;107.142,81;91.182,37;138.285,12;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;132.439,79;133.994,61;125.594,10;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;150.881,63;151.363,52;148.799,44;;;;
Eskualde Egitura/Áreas funcionales;Durango;134.932,87;136.086,27;120.996,03;;;;
Eskualde Egitura/Áreas funcionales;Eibar;103.554,27;99.677,49;129.307,14;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;112.897,85;103.771,92;123.683,05;;;;
Eskualde Egitura/Áreas funcionales;Igorre;112.506,16;116.854,36; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;106.798,04; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;114.996,70;105.627,33; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;108.805,42;106.736,70;110.715,00;;;;
Eskualde Egitura/Áreas funcionales;Mungia;170.850,28;175.473,04; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;107.873,93;108.978,03; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;148.209,48;148.706,09;147.342,65;;;;
;;;;;;;;
3.3.- Interes-tipoak. Erreferentziar indizeak (%). 2017ko 1. hiruhilekoa;;;;;;;;
3.3.- Tipos de interés. Índices de referencia (%). 01 trimestre 2017;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;Finkoa     Fijo;Aldagarria Variable;Euriborra Euribor;HMEI      IRPH;Bestelakoak Otros;;
Nazionala/Nacional;ESPAÑA;38,70;61,30;60,30;0,39;0,61;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;30,37;69,63;69,02;0,11;0,50;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;39,00;61,00;59,40;0,69;0,91;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;33,16;66,84;66,52;0,20;0,12;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;53,90;46,10;45,91;0,13;0,06;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;44,69;55,31;54,31;0,59;0,41;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;33,63;66,37;65,29;0,33;0,75;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;32,08;67,92;67,51;0,08;0,33;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;32,33;67,67;67,07;0,30;0,30;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;26,88;73,12;71,37;1,20;0,55;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;51,15;48,85;47,97;0,47;0,41;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;22,33;77,67;76,42;0,59;0,66;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;36,47;63,53;62,60;0,26;0,67;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;27,20;72,80;71,97;0,04;0,79;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;50,05;49,95;49,40;0,23;0,32;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;32,91;67,09;66,37;0,16;0,56;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;35,26;64,74;64,41; -     ;0,33;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;46,01;53,99;52,83;0,39;0,77;;
Lurraldea/TTHH;ARABA/ÁLAVA;19,25;80,75;80,41; -     ;0,34;;
Lurraldea/TTHH;GIPUZKOA;29,59;70,41;70,34;0,07; -     ;;
Lurraldea/TTHH;BIZKAIA;33,40;66,60;65,61;0,16;0,83;;
;;;;;;;;
3.4.1.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Finantza-erakunde mota. 2017ko 1. hiruhilekoa;;;;;;;;
3.4.1.- Duración media de los nuevos créditos hipotecarios (meses). Tipo entidad. 01 trimestre 2017;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                         ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;
Nazionala/Nacional;ESPAÑA;280,00;282,00;258,00;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;293,00;297,00;273,00;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;280,00;282,00;262,00;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;268,00;271,00;254,00;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;272,00;270,00;279,00;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;258,00;262,00;155,00;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;246,00;248,00;235,00;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;283,00;284,00;263,00;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;277,00;277,00;274,00;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;284,00;285,00;277,00;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;278,00;281,00;244,00;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;284,00;285,00;268,00;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;279,00;281,00;219,00;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;307,00;309,00;269,00;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;266,00;270,00;242,00;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;279,00;286,00;267,00;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;268,00;270,00;255,00;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;262,00;265,00;242,00;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;272,00;268,00;298,00;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;289,00;292,00;279,00;;;;
Hiriburak/Capitales de TTHH;Bilbao;298,00;300,00;291,00;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;297,00;292,00; n.d. ;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;294,00;300,00;274,00;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;297,00;306,00;249,00;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;273,00;269,00;297,00;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;330,00;330,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;229,00;252,00;184,00;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;296,00;303,00;265,00;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;304,00;307,00;288,00;;;;
Eskualde Egitura/Áreas funcionales;Durango;311,00;314,00;278,00;;;;
Eskualde Egitura/Áreas funcionales;Eibar;277,00;275,00;296,00;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;300,00;311,00;287,00;;;;
Eskualde Egitura/Áreas funcionales;Igorre;315,00;329,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;270,00; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;316,00;309,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;295,00;294,00;296,00;;;;
Eskualde Egitura/Áreas funcionales;Mungia;268,00;265,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;294,00;295,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;299,00;305,00;289,00;;;;
;;;;;;;;
3.4.2.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Higiezin mota.  2017ko 1. hiruhilekoa;;;;;;;;
3.4.2.- Duración media de los nuevos créditos hipotecarios (meses). Tipo bien inmueble. 01 trimestre 2017;;;;;;;;
