1.0.-Etxebizitzen salerosketa kopurua. 2016ko 4. hiruhilekoa;;;;;;;;
1.0.- Número de compraventas de vivienda. 04 trimestre 2016;;;;;;;;
;;;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;25,85;2,44;67,89;3,82;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;18,36;3,13;73,45;5,06;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;13,48;1,89;77,69;6,94;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;16,75;2,03;72,45;8,77;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;17,76;1,09;71,85;9,30;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;12,26;1,14;77,96;8,64;;;
Capitales de TTHH;Vitoria-Gasteiz;19,37;4,13;67,29;9,21;;;
Capitales de TTHH;Donostia/San Sebastián;15,58;0,00;83,99;0,43;;;
Capitales de TTHH;Bilbao;17,29;0,81;78,02;3,88;;;
Resto de TTHH;Resto ARABA/ÁLAVA;18,92;0,00;72,97;8,11;;;
Resto de TTHH;Resto GIPUZKOA;14,47;7,30;69,36;8,87;;;
Resto de TTHH;Resto BIZKAIA;14,06;9,78;70,76;5,40;;;
Áreas funcionales;Álava Central;20,29;3,77;66,37;9,57;;;
Áreas funcionales;Balmaseda-Zalla;0,00;0,00;100,00;0,00;;;
Áreas funcionales;Beasain-Zumárraga;6,17;0,00;85,19;8,64;;;
Áreas funcionales;Bilbao Metropolitano;13,52;6,69;75,08;4,71;;;
Áreas funcionales;Donostia-San Sebastián;17,52;1,28;74,81;6,39;;;
Áreas funcionales;Durango;38,46;6,41;48,72;6,41;;;
Áreas funcionales;Eibar;23,08;33,65;36,54;6,73;;;
Áreas funcionales;Gernika-Markina;17,78;2,22;68,89;11,11;;;
Áreas funcionales;Igorre;40,00;0,00;60,00;0,00;;;
Áreas funcionales;Laguardia;50,00;0,00;50,00;0,00;;;
Áreas funcionales;Laudio / Llodio;2,50;2,50;87,50;7,50;;;
Áreas funcionales;Arrasate-Bergara;22,39;10,45;43,28;23,88;;;
Áreas funcionales;Mungia;41,67;16,67;41,66;0,00;;;
Áreas funcionales;Tolosa;8,89;7,78;80,00;3,33;;;
Áreas funcionales;Zarautz-Azpeitia;3,28;0,00;95,90;0,82;;;
;;;;;;;;
;;;;;;;;
3.1.1.- Hipoteka-kreditu berriko banaketa(%).  2016ko 4. hiruhilekoa;;;;;;;;
3.1.1.- Distribución del volumen de nuevo crédito hipotecario(%).  04 trimestre 2016;;;;;;;;
;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;
Nazionala/Nacional;ESPAÑA;90,15;9,85;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;76,15;23,85;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;91,12;8,88;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;87,17;12,83;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;81,96;18,04;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;94,33;5,67;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;90,21;9,79;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;88,91;11,09;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;86,77;13,23;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;83,24;16,76;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;89,79;10,21;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;92,30;7,70;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;94,92;5,08;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;97,08;2,92;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;84,19;15,81;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;48,50;51,50;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;69,46;30,54;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;91,25;8,75;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;75,23;24,77;;;;;
Hiriburak/Capitales de TTHH;Donostia/San Sebastián;78,41;21,59;;;;;
Hiriburak/Capitales de TTHH;Bilbao;80,36;19,64;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;79,58;20,42;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;65,35;34,65;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;80,43;19,57;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;78,39;21,61;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;93,41;6,59;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;45,20;54,80;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;79,16;20,84;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;78,65;21,35;;;;;
Eskualde Egitura/Áreas funcionales;Durango;87,81;12,19;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;83,23;16,77;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;74,24;25,76;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;95,83;4,17;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;100,00;0,00;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;63,23;36,77;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;35,69;64,31;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;100,00;0,00;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;71,47;28,53;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;59,18;40,82;;;;;
;;;;;;;;
;;;;;;;;
3.1.2.- Hipoteka-kreditu berriko banaketa(%). Higiezin mota. 2016ko 4. hiruhilekoa;;;;;;;;
3.1.2.- Distribución del volumen de nuevo crédito hipotecario (%). Tipo bien inmueble. 04 trimestre 2016;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZAK VIVIENDAS;LOKALAK    LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;LARREKOAK RUSTICOS;
Nazionala/Nacional;ESPAÑA;83,15;5,62;1,29;6,29;3,12;0,53;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;79,32;4,95;1,36;10,54;3,11;0,72;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;83,34;6,23;1,07;6,90;2,23;0,23;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;82,47;4,14;1,93;6,79;3,95;0,72;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;75,87;7,38;1,73;3,09;9,29;2,64;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;87,90;6,27;0,72;1,58;2,06;1,47;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;74,44;11,51;2,73;4,27;4,77;2,28;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;88,86;4,64;1,84;3,17;0,66;0,83;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;70,06;7,85;1,10;12,97;7,47;0,55;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;77,39;2,87;1,08;12,25;6,04;0,37;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;87,45;5,68;0,81;2,58;3,43;0,05;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;77,96;3,51;1,08;9,95;6,95;0,55;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;79,00;5,32;1,94;1,16;10,60;1,98;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;86,16;4,61;1,14;8,01;0,08;0,00;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;79,49;5,81;4,67;2,14;7,40;0,49;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;64,12;6,34;0,47;24,30;4,65;0,12;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;77,20;2,23;0,85;19,21;0,51;0,00;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;88,09;4,28;1,26;2,16;3,06;1,15;
Lurraldea/TTHH;ARABA/ÁLAVA;82,15;7,41;0,57;2,23;7,64;0,00;
Lurraldea/TTHH;GIPUZKOA;76,08;4,42;1,22;14,01;3,74;0,53;
Lurraldea/TTHH;BIZKAIA;81,41;5,00;1,59;9,08;1,95;0,97;
;;;;;;;;
;;;;;;;;
3.1.3.- Hipoteka-kreditu berriko banaketa (%). Babesaren gradua.  2016ko 4. hiruhilekoa;;;;;;;;
3.1.3.- Distribución del volumen de nuevo crédito hipotecario (%). Grado protección. 04 trimestre 2016;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZA LIBREA VIVIENDA LIBRE;ETXEBIZITZA BABESTUA VIVIENDA PROTEGIDA;LIBRE BANKUAK/KUTXAK LIBRE BANCOS/CAJAS;LIBRE BESTEAK LIBRE OTRAS;BABESTUAK BANKUAK/KUTXAK VPO BANCOS/CAJAS;BABESTUAK BESTEAK VPO OTRAS;
Nazionala/Nacional;ESPAÑA;91,16;8,84;91,58;8,42;92,32;7,68;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;86,67;13,33;79,58;20,42;85,88;14,12;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;90,42;9,58;90,72;9,28;92,95;7,05;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;87,96;12,04;88,16;11,84;88,70;11,30;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;83,10;16,90;80,95;19,05;82,29;17,71;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;98,24;1,76;98,52;1,48;95,72;4,28;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;95,78;4,22;91,58;8,42;92,07;7,93;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;88,75;11,25;94,13;5,87;98,60;1,40;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;89,54;10,46;88,59;11,41;87,39;12,61;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;93,95;6,05;85,31;14,69;88,47;11,53;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;92,73;7,27;91,74;8,26;96,02;3,98;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;82,43;17,57;94,79;5,21;94,86;5,14;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;95,97;4,03;97,22;2,78;97,51;2,49;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;90,36;9,64;96,43;3,57;97,87;2,13;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;89,87;10,13;91,18;8,82;86,71;13,29;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;88,45;11,55;59,56;40,44;62,15;37,85;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;86,78;13,22;84,49;15,51;92,53;7,47;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;91,77;8,23;93,42;6,58;88,57;11,43;
Lurraldea/TTHH;ARABA/ÁLAVA;88,05;11,95;80,46;19,54;81,63;18,37;
Lurraldea/TTHH;GIPUZKOA;90,82;9,18;74,55;25,45;73,16;26,84;
Lurraldea/TTHH;BIZKAIA;83,44;16,56;83,42;16,58;91,47;8,53;
;;;;;;;;
;;;;;;;;
3.2.1.- Kontratatutako hipoteka-kredituko batez bestekoa m koadroka (€). 2016ko 4. hiruhilekoa;;;;;;;;
3.2.1.- Importe medio de crédito hipotecario contratado por m²(€). 04 trimestre 2016;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS;BESTELAKOAK OTRAS;;;;
Nazionala/Nacional;ESPAÑA;1.160,28;1.168,59;1.065,91;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;1.625,41;1.619,74;1.648,88;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;959,30;969,17;836,10;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;1.009,15;1.019,56;931,78;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;1.022,70;1.046,86;944,79;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;1.432,21;1.434,30;1.271,25;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;979,03;981,62;920,81;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;1.099,47;1.081,25;1.505,09;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;802,25;802,82;797,39;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;685,73;690,09;658,04;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;1.404,43;1.417,46;1.229,98;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;625,98;630,47;553,30;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;998,92;1.000,67; n.d. ;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;1.669,59;1.674,54;1.565,20;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;767,13;777,62;683,18;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;1.046,27;1.062,25;1.021,25;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;801,19;807,35;758,07;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;873,01;877,09;808,94;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;1.205,46;1.188,82;1.268,89;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;2.321,04;2.252,53;2.577,53;;;;
Hiriburak/Capitales de TTHH;Bilbao;1.663,97;1.692,38;1.542,54;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;1.026,08;1.045,76;965,74;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;1.671,57;1.660,31;1.702,31;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;1.596,81;1.598,49;1.585,66;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;1.169,09;1.152,94;1.233,12;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;1.286,85;1.227,58; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;1.460,73;1.501,14; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;1.644,63;1.659,13;1.567,27;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;1.989,70;1.941,11;2.159,78;;;;
Eskualde Egitura/Áreas funcionales;Durango;1.461,91;1.467,49; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Eibar;1.499,40;1.520,03;1.411,38;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;1.509,21;1.443,05; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Igorre;1.238,10;1.238,10; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;660,42; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;1.320,04;1.465,46;1.065,56;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;1.317,18;1.228,12;1.375,41;;;;
Eskualde Egitura/Áreas funcionales;Mungia; n.d. ; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;1.467,29;1.440,53;1.574,35;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;1.920,52;1.975,60;1.840,14;;;;
;;;;;;;;
;;;;;;;;
3.2.3.- Kontratatutako hipoteka-kredituko batez bestekoa transakzioka (€). 2016ko 4. hiruhilekoa;;;;;;;;
3.2.3.- Importe medio de crédito hipotecario contratado por transacción (€). 04 trimestre 2016;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;
Nazionala/Nacional;ESPAÑA;112.172,64;113.311,06;101.046,86;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;131.231,33;129.558,05;138.580,53;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;96.831,79;97.105,82;94.165,39;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;93.848,98;94.365,22;90.152,70;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;88.875,44;92.244,72;76.778,92;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;140.136,22;140.627,12;114.465,37;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;80.218,63;78.804,89;99.729,78;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;95.646,14;95.254,27;103.126,27;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;80.496,88;80.652,26;79.325,18;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;86.639,88;87.571,00;81.527,09;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;129.317,67;130.628,73;115.853,18;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;70.774,86;71.302,77;62.347,51;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;95.037,06;94.854,45;101.924,29;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;174.166,44;174.867,75;156.520,53;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;85.758,60;88.418,21;66.260,18;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;102.529,19;102.289,73;102.888,37;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;83.364,82;83.289,86;83.811,45;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;84.172,94;85.416,82;70.495,44;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;105.751,32;106.016,53;104.696,01;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;219.067,90;212.862,45;246.395,77;;;;
Hiriburak/Capitales de TTHH;Bilbao;154.707,45;156.676,32;147.018,47;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;107.242,35;108.789,55;100.490,91;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;120.564,47;118.975,17;124.681,52;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;114.584,69;112.765,45;128.267,94;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;105.564,08;105.953,80;103.885,89;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;121.792,78;116.920,84; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;111.694,71;114.343,71;97.727,27;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;126.630,40;124.924,56;136.493,22;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;166.205,37;164.266,59;173.831,23;;;;
Eskualde Egitura/Áreas funcionales;Durango;127.213,34;125.033,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Eibar;103.865,40;103.720,06;104.543,63;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;106.639,36;108.726,71; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Igorre;105.867,11;105.867,11; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;56.502,07; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;123.274,95;131.299,93;105.036,36;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;105.588,69;89.295,45;120.136,22;;;;
Eskualde Egitura/Áreas funcionales;Mungia;149.333,33; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;119.247,05;116.999,08;131.771,43;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;145.460,90;150.491,49;140.430,31;;;;
;;;;;;;;
;;;;;;;;
3.3.- Interes-tipoak. Erreferentziar indizeak (%). 2016ko 4. hiruhilekoa;;;;;;;;
3.3.- Tipos de interés. Índices de referencia (%). 04 trimestre 2016;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;Finkoa     Fijo;Aldagarria Variable;Euriborra Euribor;HMEI      IRPH;Bestelakoak Otros;;
Nazionala/Nacional;ESPAÑA;30,96;69,04;67,72;0,64;0,68;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;20,46;79,54;78,30;0,09;1,15;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;30,83;69,17;67,43;1,18;0,56;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;26,49;73,51;69,91;3,33;0,27;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;41,66;58,34;57,70;0,18;0,46;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;47,35;52,65;50,61;0,95;1,09;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;20,58;79,42;78,34;0,55;0,53;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;31,70;68,30;67,91;0,13;0,26;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;25,40;74,60;73,22;0,54;0,84;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;20,21;79,79;77,73;1,12;0,94;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;44,24;55,76;54,54;0,42;0,80;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;20,30;79,70;77,86;0,46;1,38;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;33,60;66,40;65,86;0,08;0,46;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;16,30;83,70;83,03;0,09;0,58;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;47,72;52,28;51,33;0,27;0,68;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;26,36;73,64;72,53;0,12;0,99;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;31,22;68,78;68,78; -     ; -     ;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;41,49;58,51;57,34;0,57;0,60;;
Lurraldea/TTHH;ARABA/ÁLAVA;15,00;85,00;84,67;0,33; -     ;;
Lurraldea/TTHH;GIPUZKOA;20,26;79,74;79,65;0,09; -     ;;
Lurraldea/TTHH;BIZKAIA;21,48;78,52;76,41;0,05;2,06;;
;;;;;;;;
;;;;;;;;
3.4.1.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Finantza-erakunde mota. 2016ko 4. hiruhilekoa;;;;;;;;
3.4.1.- Duración media de los nuevos créditos hipotecarios (meses). Tipo entidad. 04 trimestre 2016;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                         ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;
Nazionala/Nacional;ESPAÑA;278,00;281,00;248,00;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;280,00;283,00;270,00;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;287,00;290,00;263,00;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;272,00;277,00;239,00;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;264,00;264,00;264,00;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;258,00;260,00;158,00;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;225,00;230,00;158,00;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;269,00;271,00;242,00;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;270,00;272,00;254,00;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;285,00;288,00;268,00;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;277,00;281,00;228,00;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;279,00;281,00;254,00;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;274,00;278,00;148,00;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;316,00;317,00;279,00;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;265,00;268,00;248,00;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;276,00;279,00;272,00;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;257,00;264,00;218,00;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;261,00;263,00;231,00;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;289,00;288,00;292,00;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;292,00;299,00;264,00;;;;
Hiriburak/Capitales de TTHH;Bilbao;284,00;288,00;266,00;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;302,00;301,00;309,00;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;289,00;298,00;265,00;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;268,00;268,00;271,00;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;290,00;290,00;290,00;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;273,00;267,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;309,00;318,00;261,00;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;270,00;271,00;267,00;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;293,00;297,00;278,00;;;;
Eskualde Egitura/Áreas funcionales;Durango;300,00;299,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Eibar;302,00;302,00;303,00;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;279,00;277,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Igorre;278,00;279,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;231,00; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;323,00;324,00;322,00;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;311,00;285,00;334,00;;;;
Eskualde Egitura/Áreas funcionales;Mungia;300,00; n.d. ; n.d. ;;;;
