1.0.-Etxebizitza salerosketak. 2014ko 3. hiruhilekoa;;;;;;;;;;
1.0.- Número de compraventas de vivienda. 03 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;41,05;1,47;52,20;5,28;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;26,03;14,51;51,87;7,59;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;34,85;4,55;50,66;9,94;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;33,80;1,78;57,39;7,03;;;;;
Capitales de TTHH;Vitoria-Gasteiz;38,83;15,36;41,90;3,91;;;;;
Capitales de TTHH;Donostia-San Sebastián;19,85;12,21;66,41;1,53;;;;;
Capitales de TTHH;Bilbao;14,08;1,05;79,41;5,46;;;;;
Resto de TTHH;Resto ARABA/ÁLAVA;11,24;1,12;78,65;8,99;;;;;
Resto de TTHH;Resto GIPUZKOA;14,65;20,00;60,47;4,88;;;;;
Resto de TTHH;Resto BIZKAIA;26,97;9,38;59,71;3,94;;;;;
Áreas funcionales;Álava Central;36,48;14,03;45,66;3,83;;;;;
Áreas funcionales;Balmaseda-Zalla;8,33;0,00;83,34;8,33;;;;;
Áreas funcionales;Beasain-Zumárraga;7,79;19,48;61,04;11,69;;;;;
Áreas funcionales;Bilbao Metropolitano;20,43;6,17;69,15;4,25;;;;;
Áreas funcionales;Donostia-San Sebastián;14,18;22,70;60,46;2,66;;;;;
Áreas funcionales;Durango;41,38;5,17;44,83;8,62;;;;;
Áreas funcionales;Eibar;54,35;0,00;43,48;2,17;;;;;
Áreas funcionales;Gernika-Markina;38,10;14,29;45,23;2,38;;;;;
Áreas funcionales;Igorre;50,00;0,00;50,00;0,00;;;;;
Áreas funcionales;Laguardia;85,71;0,00;14,29;0,00;;;;;
Áreas funcionales;Laudio / Llodio;0,00;0,00;86,00;14,00;;;;;
Áreas funcionales;Arrasate-Bergara;16,88;22,08;48,05;12,99;;;;;
Áreas funcionales;Mungia;57,14;21,43;14,29;7,14;;;;;
Áreas funcionales;Tolosa;8,20;0,00;90,16;1,64;;;;;
Áreas funcionales;Zarautz-Azpeitia;24,69;0,00;75,31;0,00;;;;;
;;;;;;;;;;
3.1.1.- Hipoteka-kreditu berriko banaketa(%).  2014ko 3. hiruhilekoa;;;;;;;;;;
3.1.1.- Distribución del volumen de nuevo crédito hipotecario(%).  03 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;;;
Estatukoa/Estatal;ESPAÑA;85,36;14,64;;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;75,00;25,00;;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;84,57;15,43;;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;83,47;16,53;;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;71,47;28,53;;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;90,95;9,05;;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;84,39;15,61;;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;96,34;3,66;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;81,33;18,67;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;85,19;14,81;;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;85,58;14,42;;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;96,96;3,04;;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;93,96;6,04;;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;90,92;9,08;;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;76,57;23,43;;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;60,37;39,63;;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;82,21;17,79;;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;81,23;18,77;;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;76,04;23,96;;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;76,66;23,34;;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;63,58;36,42;;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;70,86;29,14;;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;72,17;27,83;;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;80,11;19,89;;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;76,76;23,24;;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;100,00;0,00;;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;55,83;44,17;;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;74,25;25,75;;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;77,05;22,95;;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;95,14;4,86;;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;93,72;6,28;;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;83,03;16,97;;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;100,00;0,00;;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;73,61;26,39;;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;66,33;33,67;;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;63,85;36,15;;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;45,92;54,08;;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;81,46;18,54;;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;56,60;43,40;;;;;;;
;;;;;;;;;;
3.1.2.- Hipoteka-kreditu berriko banaketa(%). Higiezin mota. 2014ko 3. hiruhilekoa;;;;;;;;;;
3.1.2.- Distribución del volumen de nuevo crédito hipotecario (%). Tipo bien inmueble. 03 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZAK VIVIENDAS;LOKALAK LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;LARREKOAK RUSTICOS;;;
Estatukoa/Estatal;ESPAÑA;74,50;10,73;1,79;6,22;4,87;1,89;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;70,19;5,25;1,38;15,74;6,88;0,56;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;78,41;11,28;2,30;3,49;3,59;0,93;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;66,31;13,75;1,85;11,65;4,17;2,27;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;76,94;8,59;2,25;3,65;5,62;2,95;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;75,70;13,29;1,56;5,70;1,29;2,46;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;64,91;14,42;1,07;4,34;11,20;4,06;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;78,47;7,27;1,10;2,36;10,32;0,48;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;73,35;9,84;2,20;7,58;6,09;0,94;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;69,69;5,88;1,00;8,01;14,41;1,01;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;68,37;12,54;2,20;6,04;7,54;3,31;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;56,66;6,12;0,84;4,75;2,48;29,15;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;77,42;8,33;4,09;2,02;6,31;1,83;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;82,72;11,28;1,41;4,46;0,13;0,00;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;80,87;8,33;2,18;2,83;4,53;1,26;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;74,54;8,02;0,36;10,24;4,93;1,91;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;62,07;22,57;1,57;1,26;7,87;4,66;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;75,93;11,08;1,01;7,50;4,13;0,35;;;
Lurraldea/TTHH;ARABA/ÁLAVA;88,95;2,39;1,63;2,09;4,56;0,38;;;
Lurraldea/TTHH;GIPUZKOA;75,63;4,43;2,48;10,47;5,81;1,18;;;
Lurraldea/TTHH;BIZKAIA;63,75;6,23;0,65;21,26;7,92;0,19;;;
;;;;;;;;;;
3.1.3.- Hipoteka-kreditu berriko banaketa (%). Babesaren gradua.  2014ko 3. hiruhekoa;;;;;;;;;;
3.1.3.- Distribución del volumen de nuevo crédito hipotecario (%). Grado protección. 03 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZA LIBREA VIVIENDA LIBRE;ETXEBIZITZA BABESTUA VIVIENDA PROTEGIDA;LIBRE BANKUAK/KUTXAK LIBRE BANCOS/CAJAS;LIBRE BESTEAK LIBRE OTRAS;BABESTUAK BANKUAK/KUTXAK VPO BANCOS/CAJAS;BABESTUAK BESTEAK VPO OTRAS;;;
Estatukoa/Estatal;ESPAÑA;87,62;12,38;88,99;11,01;88,19;11,81;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;78,72;21,28;77,69;22,31;79,75;20,25;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;90,90;9,10;86,95;13,05;89,36;10,64;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;84,07;15,93;86,44;13,56;87,05;12,95;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;84,12;15,88;76,98;23,02;71,16;28,84;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;96,99;3,01;92,24;7,76;98,93;1,07;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;90,39;9,61;91,76;8,24;54,57;45,43;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;89,60;10,40;95,45;4,55;95,90;4,10;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;82,16;17,84;88,16;11,84;83,10;16,90;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;91,04;8,96;85,51;14,49;69,28;30,72;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;88,66;11,34;90,73;9,27;95,49;4,51;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;82,68;17,32;94,94;5,06;96,85;3,15;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;96,57;3,43;97,06;2,94;96,17;3,83;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;85,38;14,62;94,87;5,13;98,02;1,98;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;88,20;11,80;80,84;19,16;72,16;27,84;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;76,27;23,73;57,62;42,38;71,61;28,39;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;88,09;11,91;88,47;11,53;73,63;26,37;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;91,54;8,46;87,96;12,04;84,13;15,87;;;
Lurraldea/TTHH;ARABA/ÁLAVA;86,52;13,48;72,37;27,63;79,12;20,88;;;
Lurraldea/TTHH;GIPUZKOA;86,82;13,18;76,45;23,55;80,28;19,72;;;
Lurraldea/TTHH;BIZKAIA;70,90;29,10;80,28;19,72;79,63;20,37;;;
;;;;;;;;;;
3.2.1.- Kontratatutako hipoteka-kredituko batez bestekoa m²ka (€). 2014ko 3. hiruhilekoa;;;;;;;;;;
3.2.1.- Importe medio de crédito hipotecario contratado por m²(€). 03 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS;BESTELAKOAK OTRAS;;;;;;
Estatukoa/Estatal;ESPAÑA;1.068,59;1.070,58;1.050,40;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;1.479,15;1.468,92;1.515,69;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;877,08;881,04;841,42;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;956,26;961,63;919,04;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;984,64;977,68;1.002,44;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;1.224,61;1.232,69;977,25;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;903,36;904,68;880,85;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;1.041,27;1.041,21;1.042,87;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;807,07;812,39;758,61;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;650,02;632,62;766,78;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;1.290,58;1.290,38;1.292,77;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;615,66;615,57;626,73;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;1.000,39;1.004,46;837,68;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;1.621,50;1.626,64;1.535,66;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;707,39;705,75;717,97;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;1.015,83;1.036,96;971,23;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;775,71;788,65;706,09;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;781,85;784,81;746,71;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;1.205,80;1.208,94;1.195,42;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;2.082,67;1.950,32;2.588,72;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;1.460,03;1.436,46;1.570,56;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;1.076,27;1.099,75;1.030,62;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;1.449,69;1.466,15;1.404,00;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;1.483,16;1.477,44;1.507,99;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;1.199,16;1.200,28;1.195,30;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;972,81; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;1.345,50;1.376,37;1.278,32;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;1.479,67;1.464,52;1.542,81;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;1.727,48;1.691,87;1.846,17;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;1.403,62;1.414,22; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;1.333,90;1.329,86; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;1.688,15;1.771,25; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;1.219,80; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;715,66; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;1.122,55;1.204,51;1.021,29;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;1.339,46;1.379,20;1.281,66;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;1.247,06; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;1.361,61;1.347,94; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;1.742,44;1.713,99;1.806,44;;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.2.3.- Kontratatutako hipoteka-kredituko batez bestekoa transakzioka (€). 2014ko 3. hiruhilekoa;;;;;;;;;;
3.2.3.- Importe medio de crédito hipotecario contratado por transacción (€). 03 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;;
Estatukoa/Estatal;ESPAÑA;104.077,60;105.864,63;91.836,96;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;119.926,33;120.977,21;116.317,18;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;88.160,53;88.147,97;88.241,36;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;88.200,84;90.862,74;74.223,11;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;89.493,90;92.015,36;82.362,72;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;105.707,79;103.222,58;149.793,19;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;73.966,13;73.513,85;77.526,70;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;93.379,85;95.214,10;66.405,56;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;85.225,10;86.656,82;76.563,43;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;75.342,62;75.903,21;72.539,64;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;116.435,47;118.797,08;96.488,01;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;66.926,58;66.514,40;76.269,29;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;90.859,03;91.555,14;72.769,82;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;175.998,57;176.889,58;159.736,91;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;71.595,46;72.468,83;68.363,33;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;101.828,77;104.795,73;97.520,70;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;95.651,65;99.197,03;77.577,14;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;77.347,76;78.118,40;72.314,47;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;108.139,99;109.140,77;105.137,62;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;163.033,22;158.118,36;189.662,75;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;125.749,37;124.066,78;133.728,04;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;104.869,92;101.897,70;110.700,00;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;111.622,81;115.826,44;101.672,71;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;113.142,98;113.944,00;110.124,54;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;107.668,02;108.074,96;106.401,34;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;124.642,05; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;107.649,37;111.974,34;101.847,56;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;116.377,08;116.857,98;114.583,24;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;138.200,12;137.768,29;140.024,47;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;106.526,21;106.838,01; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;97.350,10;99.211,72; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;153.817,00;148.364,20; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;101.000,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;76.050,04; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;110.354,80;109.561,19;111.509,09;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;100.446,76;102.911,19;97.818,00;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;106.000,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;122.652,05;130.485,87; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;125.270,04;139.023,62;107.079,77;;;;;;
;;;;;;;;;;
3.3.- Interes-tipoak. Erreferentziaren indizeak (%). 2014ko 3. hiruhilekoa;;;;;;;;;;
3.3.- Tipos de interés. Índices de referencia (%). 03 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;Finkoa     Fijo;Aldagarria Variable;Euriborra Euribor;HMEI      IRPH;Bestelakoak Otros;;;;
Estatukoa/Estatal;ESPAÑA;4,19;95,81;92,28;2,46;1,07;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;3,64;96,36;94,90;0,33;1,13;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;3,65;96,35;91,13;4,41;0,81;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;3,95;96,05;95,18;0,58;0,29;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;7,79;92,21;90,84;0,73;0,64;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;3,77;96,23;93,52;1,94;0,77;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;9,64;90,36;87,14;1,36;1,86;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;2,63;97,37;94,25;1,48;1,64;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;5,50;94,50;92,15;1,32;1,03;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;3,43;96,57;89,59;5,55;1,43;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;5,87;94,13;90,50;1,91;1,72;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;3,54;96,46;90,67;3,90;1,89;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;2,08;97,92;95,81;1,41;0,70;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;1,93;98,07;96,11;1,46;0,50;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;3,11;96,89;92,55;3,40;0,94;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;1,96;98,04;95,74;1,38;0,92;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;3,28;96,72;95,35;1,37; -     ;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;4,54;95,46;90,07;4,03;1,36;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;3,21;96,79;89,84; -     ;6,95;;;;
Lurraldea/TTHH;GIPUZKOA;4,64;95,36;94,88;0,29;0,19;;;;
Lurraldea/TTHH;BIZKAIA;3,10;96,90;96,10;0,43;0,37;;;;
;;;;;;;;;;
;;;;;;;;;;
3.4.1.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Entitate mota. 2014ko 3. hiruhilekoa;;;;;;;;;;
3.4.1.- Duración media de los nuevos créditos hipotecarios (meses). Tipo entidad. 03 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                         ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;;
Estatukoa/Estatal;ESPAÑA;275,00;280,00;233,00;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;283,00;289,00;266,00;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;271,00;278,00;233,00;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;269,00;275,00;236,00;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;267,00;269,00;262,00;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;237,00;242,00;149,00;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;236,00;236,00;239,00;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;259,00;266,00;154,00;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;264,00;269,00;235,00;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;271,00;279,00;232,00;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;278,00;285,00;219,00;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;277,00;279,00;222,00;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;282,00;286,00;180,00;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;319,00;322,00;259,00;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;264,00;272,00;234,00;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;256,00;283,00;218,00;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;244,00;240,00;265,00;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;257,00;263,00;216,00;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;279,00;282,00;269,00;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;273,00;276,00;251,00;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;292,00;292,00;291,00;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;291,00;287,00;297,00;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;270,00;279,00;247,00;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;292,00;297,00;274,00;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;279,00;281,00;270,00;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;305,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;212,00;258,00;149,00;;;;;;
