1.0.-Etxebizitza salerosketak. 2015ko 3. hiruhilekoa;;;;;;;;;;
1.0.- Número de compraventas de vivienda. 3er trimestre 2015;;;;;;;;;;
;;;;;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;9,22;3,18;72,37;15,23;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;38,23;1,41;55,21;5,15;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;18,56;2,56;73,06;5,82;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;13,88;0,70;80,43;4,99;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;17,90;5,90;67,18;9,02;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;21,31;2,80;63,59;12,30;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;16,65;1,04;74,58;7,73;;;;;
Capitales de TTHH;Vitoria-Gasteiz;20,27;5,14;58,10;16,49;;;;;
Capitales de TTHH;Donostia/San Sebastián;20,70;0,32;64,97;14,01;;;;;
Capitales de TTHH;Bilbao;6,56;27,23;61,18;5,03;;;;;
Resto de TTHH;Resto ARABA/ÁLAVA;11,43;0,00;77,14;11,43;;;;;
Resto de TTHH;Resto GIPUZKOA;11,11;6,12;76,40;6,37;;;;;
Resto de TTHH;Resto BIZKAIA;19,65;5,68;70,82;3,85;;;;;
Áreas funcionales;Álava Central;19,35;4,77;60,55;15,33;;;;;
Áreas funcionales;Balmaseda-Zalla;5,88;0,00;94,12;0,00;;;;;
Áreas funcionales;Beasain-Zumárraga;5,56;0,00;90,27;4,17;;;;;
Áreas funcionales;Bilbao Metropolitano;12,24;15,74;67,94;4,08;;;;;
Áreas funcionales;Donostia-San Sebastián;16,30;1,90;71,67;10,13;;;;;
Áreas funcionales;Durango;44,71;8,24;39,99;7,06;;;;;
Áreas funcionales;Eibar;23,53;23,53;44,12;8,82;;;;;
Áreas funcionales;Gernika-Markina;26,67;4,44;60,00;8,89;;;;;
Áreas funcionales;Igorre;12,50;0,00;87,50;0,00;;;;;
Áreas funcionales;Laguardia;46,15;0,00;53,85;0,00;;;;;
Áreas funcionales;Laudio / Llodio;0,00;0,00;78,95;21,05;;;;;
Áreas funcionales;Arrasate-Bergara;17,65;16,47;48,23;17,65;;;;;
Áreas funcionales;Mungia;41,67;16,67;41,66;0,00;;;;;
Áreas funcionales;Tolosa;1,69;0,00;96,62;1,69;;;;;
Áreas funcionales;Zarautz-Azpeitia;6,36;0,00;90,91;2,73;;;;;
;;;;;;;;;;
3.1.1.- Hipoteka-kreditu berriko banaketa(%).  2015ko 3. hiruhilekoa;;;;;;;;;;
3.1.1.- Distribución del volumen de nuevo crédito hipotecario(%).  3er trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;;;
Nazionala/Nacional;ESPAÑA;87,70;12,30;;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;79,39;20,61;;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;89,71;10,29;;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;83,59;16,41;;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;79,53;20,47;;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;92,61;7,39;;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;93,13;6,87;;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;94,41;5,59;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;76,90;23,10;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;80,35;19,65;;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;86,42;13,58;;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;87,07;12,93;;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;96,84;3,16;;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;90,77;9,23;;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;80,25;19,75;;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;59,34;40,66;;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;88,10;11,90;;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;88,00;12,00;;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;77,28;22,72;;;;;;;
Hiriburak/Capitales de TTHH;Donostia/San Sebastián;85,57;14,43;;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;89,31;10,69;;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;75,00;25,00;;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;70,98;29,02;;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;78,50;21,50;;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;78,42;21,58;;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;98,41;1,59;;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;79,90;20,10;;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;82,23;17,77;;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;80,84;19,16;;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;82,03;17,97;;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;73,23;26,77;;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;64,99;35,01;;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;100,00;0,00;;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;100,00;0,00;;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;59,04;40,96;;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;34,29;65,71;;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;100,00;0,00;;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;71,27;28,73;;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;61,39;38,61;;;;;;;
;;;;;;;;;;
3.1.2.- Hipoteka-kreditu berriko banaketa(%). Higiezin mota. 2015ko 3. hiruhilekoa;;;;;;;;;;
3.1.2.- Distribución del volumen de nuevo crédito hipotecario (%). Tipo bien inmueble. 3er trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZAK VIVIENDAS;LOKALAK LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;LARREKOAK RUSTICOS;;;
Nazionala/Nacional;ESPAÑA;69,29;17,47;1,17;7,38;3,86;0,83;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;69,75;12,59;1,20;12,33;3,79;0,34;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;77,04;11,53;1,54;6,57;2,51;0,81;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;70,87;16,45;1,98;5,16;5,44;0,10;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;70,29;21,02;1,37;0,73;2,83;3,76;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;59,09;19,50;0,76;11,16;7,10;2,39;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;63,28;20,50;2,05;7,73;5,20;1,24;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;74,54;10,59;1,34;10,38;2,89;0,26;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;61,95;27,39;0,81;3,26;3,97;2,62;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;67,34;18,08;0,70;4,43;8,60;0,85;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;72,62;14,16;0,93;7,92;4,22;0,15;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;66,21;19,98;1,02;3,84;6,33;2,62;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;59,14;28,67;1,43;2,54;5,82;2,40;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;67,51;20,65;1,03;8,45;2,36;0,00;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;65,56;21,98;1,20;1,63;7,63;2,00;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;63,56;10,01;1,68;16,53;7,99;0,23;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;58,59;9,32;0,71;22,32;1,29;7,77;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;74,96;16,22;1,05;3,69;2,85;1,23;;;
Lurraldea/TTHH;ARABA/ÁLAVA;83,65;8,30;1,27;2,18;4,60;0,00;;;
Lurraldea/TTHH;GIPUZKOA;65,52;10,98;1,12;16,52;5,67;0,19;;;
Lurraldea/TTHH;BIZKAIA;70,63;14,50;1,24;10,88;2,25;0,50;;;
;;;;;;;;;;
3.1.3.- Hipoteka-kreditu berriko banaketa (%). Babesaren gradua.  2015ko 3. hiruhekoa;;;;;;;;;;
3.1.3.- Distribución del volumen de nuevo crédito hipotecario (%). Grado protección. 3er trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZA LIBREA VIVIENDA LIBRE;ETXEBIZITZA BABESTUA VIVIENDA PROTEGIDA;LIBRE BANKUAK/KUTXAK LIBRE BANCOS/CAJAS;LIBRE BESTEAK LIBRE OTRAS;BABESTUAK BANKUAK/KUTXAK VPO BANCOS/CAJAS;BABESTUAK BESTEAK VPO OTRAS;;;
Nazionala/Nacional;ESPAÑA;90,21;9,79;90,76;9,24;90,25;9,75;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;87,80;12,20;82,58;17,42;79,02;20,98;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;90,59;9,41;91,43;8,57;91,97;8,03;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;85,82;14,18;84,44;15,56;80,22;19,78;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;83,12;16,88;81,55;18,45;87,43;12,57;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;98,50;1,50;90,83;9,17;95,70;4,30;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;95,42;4,58;92,77;7,23;90,93;9,07;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;90,82;9,18;95,28;4,72;94,61;5,39;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;86,89;13,11;86,70;13,30;87,18;12,82;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;91,53;8,47;83,13;16,87;77,61;22,39;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;91,88;8,12;91,40;8,60;96,41;3,59;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;80,60;19,40;92,12;7,88;92,83;7,17;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;95,07;4,93;97,15;2,85;96,63;3,37;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;88,56;11,44;95,69;4,31;96,46;3,54;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;88,12;11,88;87,06;12,94;83,86;16,14;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;83,11;16,89;67,88;32,12;54,54;45,46;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;87,25;12,75;80,33;19,67;83,83;16,17;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;91,29;8,71;89,08;10,92;88,21;11,79;;;
Lurraldea/TTHH;ARABA/ÁLAVA;81,62;18,38;79,42;20,58;74,58;25,42;;;
Lurraldea/TTHH;GIPUZKOA;89,25;10,75;81,12;18,88;86,58;13,42;;;
Lurraldea/TTHH;BIZKAIA;88,00;12,00;84,19;15,81;75,67;24,33;;;
;;;;;;;;;;
3.2.1.- Kontratatutako hipoteka-kredituko batez bestekoa m²ka (€). 2015ko 3. hiruhilekoa;;;;;;;;;;
3.2.1.- Importe medio de crédito hipotecario contratado por m² (€). 3er trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;;
Nazionala/Nacional;ESPAÑA;1.113,10;1.118,38;1.056,59;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;1.595,94;1.613,35;1.513,42;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;921,56;923,99;889,81;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;993,29;987,40;1.029,66;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;990,40;992,83;980,08;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;1.343,71;1.338,30;1.472,31;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;908,56;908,22;913,60;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;1.046,30;1.045,66;1.061,47;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;850,71;850,47;852,61;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;667,01;667,29;665,55;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;1.305,06;1.320,66;1.133,55;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;667,11;666,54;674,52;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;991,34;993,69; n.d. ;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;1.610,81;1.616,90;1.501,86;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;770,04;771,99;751,28;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;1.034,45;1.048,11;997,34;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;751,73;735,33;836,51;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;823,90;822,50;844,34;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;1.170,71;1.208,58;1.052,84;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;2.024,86;2.002,96;2.170,36;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;1.670,97;1.686,27;1.596,76;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;1.070,74;1.034,87; n.d. ;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;1.590,73;1.590,16;1.592,92;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;1.620,50;1.642,16;1.494,22;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;1.169,35;1.203,52;1.055,97;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;1.298,32;1.298,32; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;1.565,65;1.573,53;1.534,10;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;1.657,27;1.679,25;1.540,80;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;1.823,01;1.815,80;1.867,70;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;1.574,50;1.576,02; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;1.545,01;1.547,66; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;1.578,51;1.691,87;1.474,61;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;1.119,37; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;515,41; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;1.170,77;1.138,44; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;1.361,79;1.335,75;1.405,73;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;781,25; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;1.282,16;1.306,33; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;1.877,21;1.899,68;1.842,35;;;;;;
;;;;;;;;;;
3.2.3.- Kontratatutako hipoteka-kredituko batez bestekoa transakzioka (€). 2015ko 3. hiruhilekoa;;;;;;;;;;
3.2.3.- Importe medio de crédito hipotecario contratado por transacción (€). 3er trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;;
Nazionala/Nacional;ESPAÑA;109.744,21;111.191,39;97.333,63;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;128.134,44;130.545,19;118.097,44;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;91.739,70;92.356,33;85.617,27;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;88.958,18;88.680,92;90.424,77;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;88.837,23;91.943,98;76.597,57;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;128.909,63;123.658,70;223.998,17;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;86.309,57;87.366,78;74.833,41;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;100.188,28;101.536,32;79.248,63;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;84.500,45;85.378,39;79.163,20;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;79.013,14;78.239,56;82.921,37;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;120.796,81;122.951,23;100.970,18;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;68.877,70;69.250,72;64.721,20;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;92.760,47;92.523,95;101.516,16;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;175.029,72;176.628,23;145.189,74;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;82.449,22;84.807,50;69.813,32;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;96.678,11;98.020,28;94.215,38;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;75.977,42;74.301,20;83.932,40;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;82.660,49;81.903,26;89.344,04;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;105.004,14;108.810,07;92.512,87;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;152.040,52;151.360,32;157.014,47;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;140.458,53;144.075,09;123.513,58;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;112.958,30;105.140,74;143.627,14;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;118.635,51;119.294,05;116.394,20;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;128.507,11;131.452,93;116.293,38;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;105.377,91;109.113,16;92.419,80;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;101.268,34;101.268,34; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;119.356,30;119.877,52;117.271,45;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;130.540,77;133.235,59;120.092,43;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;136.621,50;137.399,78;132.218,45;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;163.361,60;164.706,08; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;117.027,25;117.997,41; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;111.907,51;118.453,24;102.907,12;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;51.500,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;73.887,27; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;112.201,16;95.503,70;145.596,07;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;109.371,79;105.836,09;114.528,02;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;173.723,09; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;115.512,86;118.055,26; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;128.223,12;131.424,40;124.236,61;;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.3.- Interes-tipoak. Erreferentziaren indizeak (%). 2015ko 3. hiruhilekoa;;;;;;;;;;
3.3.- Tipos de interés. Índices de referencia (%). 3er trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;Finkoa     Fijo;Aldagarria Variable;Euriborra Euribor;HMEI      IRPH;Bestelakoak Otros;;;;
Nazionala/Nacional;ESPAÑA;7,75;92,25;90,26;1,11;0,88;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;5,79;94,21;92,13;0,17;1,91;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;6,86;93,14;90,40;2,10;0,64;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;12,38;87,62;86,63;0,33;0,66;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;11,74;88,26;87,37;0,37;0,52;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;9,14;90,86;88,75;1,47;0,64;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;6,38;93,62;92,20;0,89;0,53;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;6,83;93,17;92,33;0,24;0,60;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;8,14;91,86;88,39;1,20;2,27;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;3,85;96,15;94,72;1,21;0,22;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;9,95;90,05;88,03;0,91;1,11;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;4,47;95,53;92,40;1,88;1,25;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;6,01;93,99;92,38;0,50;1,11;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;5,98;94,02;93,21;0,10;0,71;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;10,32;89,68;86,32;2,67;0,69;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;6,70;93,30;89,67;3,16;0,47;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;8,01;91,99;91,07;0,69;0,23;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;9,95;90,05;87,99;1,33;0,73;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;4,07;95,93;85,75; -     ;10,18;;;;
Lurraldea/TTHH;GIPUZKOA;7,03;92,97;91,79;0,22;0,96;;;;
Lurraldea/TTHH;BIZKAIA;5,29;94,71;93,93;0,17;0,61;;;;
;;;;;;;;;;
3.4.1.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Entitate mota. 2015ko 3. hiruhilekoa;;;;;;;;;;
3.4.1.- Duración media de los nuevos créditos hipotecarios (meses). Tipo entidad. 3er trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;;
Nazionala/Nacional;ESPAÑA;273,00;275,00;250,00;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;291,00;298,00;260,00;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;273,00;275,00;257,00;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;252,00;255,00;234,00;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;268,00;274,00;247,00;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;230,00;233,00;185,00;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;235,00;238,00;212,00;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;271,00;272,00;259,00;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;268,00;270,00;249,00;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;279,00;280,00;273,00;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;278,00;283,00;236,00;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;278,00;278,00;271,00;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;274,00;276,00;166,00;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;294,00;295,00;275,00;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;269,00;272,00;256,00;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;281,00;281,00;279,00;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;257,00;261,00;238,00;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;260,00;262,00;237,00;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;295,00;297,00;288,00;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;292,00;296,00;260,00;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;297,00;298,00;290,00;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;290,00;300,00;248,00;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;282,00;283,00;279,00;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;292,00;309,00;222,00;;;;;;
