1.0.-Etxebizitzen salerosketa kopurua. 2022ko 3. hiruhilekoa;;;;;;;;
1.0.- Número de compraventas de vivienda. 03 trimestre 2022;;;;;;;;
;;;;;;;;
Eskualde Egitura/Áreas funcionales;Araba Erdialdea;1.560,05;1.599,02;1.385,13;;;;
Eskualde Egitura/Áreas funcionales;Enkarterri;1.152,88;1.131,00;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Goierri;1.430,92;1.349,27;1.471,75;;;;
Eskualde Egitura/Áreas funcionales;Bilbo Metropolitarra;1.952,02;1.966,36;1.807,78;;;;
Eskualde Egitura/Áreas funcionales;Donostialdea-Bidasoa Behera;2.389,77;2.401,09;2.331,46;;;;
Eskualde Egitura/Áreas funcionales;Durangaldea;1.778,86;1.782,14;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Debabarrena;1.652,16;1.607,39;1.936,59;;;;
Eskualde Egitura/Áreas funcionales;Busturialdea-Artibai;1.600,27;1.581,11;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Arratia;1.652,44;n.d.;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Arabako Errioxa;1.091,85;1.091,85;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Aiara;1.554,77;1.600,62;1.385,82;;;;
Eskualde Egitura/Áreas funcionales;Debagoiena;1.472,89;1.494,53;1.420,83;;;;
Eskualde Egitura/Áreas funcionales;Mungialdea;1.754,02;1.754,02;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Tolosaldea;1.749,54;1.550,13;1.843,61;;;;
Eskualde Egitura/Áreas funcionales;Urola Kostaldea;2.107,88;2.048,94;2.199,96;;;;
;;;;;;;;
;;;;;;;;
3.2.3.- Kontratatutako hipoteka-kredituko batez bestekoa transakzioka (€). 2022ko 3. hiruhilekoa;;;;;;;;
3.2.3.- Importe medio de crédito hipotecario contratado por transacción (€). 03 trimestre 2022;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;
Nazionala/Nacional;ESPAÑA;145.728,37;148.300,65;124.229,83;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;155.415,81;162.179,35;127.725,28;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;124.513,12;125.882,46;112.022,03;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;113.477,07;114.650,66;105.802,67;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;109.454,78;110.691,95;106.733,93;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;253.228,23;252.238,38;274.150,89;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;118.093,81;119.424,26;104.577,64;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;113.133,85;113.198,31;111.345,87;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;104.296,83;104.730,70;101.602,70;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;104.756,88;105.748,30;101.737,79;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;166.234,74;167.354,03;151.595,91;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;89.305,66;90.924,30;77.880,04;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;111.314,21;111.903,76;95.036,91;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;227.800,71;226.176,61;257.982,20;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;93.433,40;94.800,17;86.302,99;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;132.224,79;131.907,68;133.104,05;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;100.964,23;101.142,24;99.814,88;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;104.760,28;106.510,83;92.730,79;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;122.417,11;150.750,52;62.631,82;;;;
Lurraldea/TTHH;GIPUZKOA;166.704,12;170.714,80;156.971,43;;;;
Lurraldea/TTHH;BIZKAIA;161.318,82;161.401,39;160.467,36;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;120.584,16;155.704,82;52.244,69;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;226.165,92;221.339,40;247.981,78;;;;
Hiriburak/Capitales de TTHH;Bilbao;162.864,18;165.154,95;144.954,57;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;131.062,65;130.520,46;132.808,26;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;145.335,04;148.426,83;139.102,90;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;160.636,68;159.809,24;170.505,05;;;;
Eskualde Egitura/Áreas funcionales;Araba Erdialdea;122.165,83;154.421,62;57.764,33;;;;
Eskualde Egitura/Áreas funcionales;Enkarterri;117.792,05;119.964,21;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Goierri;111.339,83;123.435,19;107.347,19;;;;
Eskualde Egitura/Áreas funcionales;Bilbo Metropolitarra;165.068,60;165.267,57;163.312,46;;;;
Eskualde Egitura/Áreas funcionales;Donostialdea-Bidasoa Behera;187.367,94;187.011,56;188.993,36;;;;
Eskualde Egitura/Áreas funcionales;Durangaldea;149.367,62;150.139,00;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Debabarrena;126.731,32;124.700,46;144.912,38;;;;
Eskualde Egitura/Áreas funcionales;Busturialdea-Artibai;131.194,01;133.334,38;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Arratia;179.616,48;165.372,34;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Arabako Errioxa;82.747,29;82.967,72;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Aiara;127.248,47;130.971,44;113.420,30;;;;
Eskualde Egitura/Áreas funcionales;Debagoiena;136.704,22;136.879,24;136.280,92;;;;
Eskualde Egitura/Áreas funcionales;Mungialdea;200.546,66;200.546,66;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Tolosaldea;141.628,36;123.087,58;152.144,02;;;;
Eskualde Egitura/Áreas funcionales;Urola Kostaldea;169.733,87;163.696,88;178.262,32;;;;
;;;;;;;;
;;;;;;;;
3.3.- Interes-tipoak. Erreferentziar indizeak (%). 2022ko 3. hiruhilekoa;;;;;;;;
3.3.- Tipos de interés. Índices de referencia (%). 03 trimestre 2022;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;Finkoa     Fijo;Aldagarria Variable;Euriborra Euribor;HMEI      IRPH;Bestelakoak Otros;;
Nazionala/Nacional;ESPAÑA;69,20;30,80;30,04;0,22;0,54;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;55,22;44,78;44,64;0,12;0,02;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;67,14;32,86;32,10;0,46;0,30;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;77,08;22,92;22,77;0,15;0,00;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;70,66;29,34;29,24;0,00;0,10;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;64,73;35,27;34,69;0,04;0,54;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;74,16;25,84;25,06;0,03;0,75;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;73,85;26,15;25,88;0,00;0,27;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;72,16;27,84;27,34;0,05;0,45;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;60,45;39,55;39,09;0,23;0,23;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;74,73;25,27;24,93;0,10;0,24;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;65,49;34,51;33,95;0,25;0,31;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;78,05;21,95;20,29;1,47;0,19;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;65,74;34,26;32,19;0,04;2,03;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;82,54;17,46;17,20;0,15;0,11;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;72,15;27,85;26,47;0,09;1,29;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;73,29;26,71;26,55;0,16;0,00;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;67,03;32,97;32,42;0,13;0,42;;
Lurraldea/TTHH;ARABA/ÁLAVA;32,76;67,24;67,11;0,00;0,13;;
Lurraldea/TTHH;GIPUZKOA;52,89;47,11;46,97;0,14;0,00;;
Lurraldea/TTHH;BIZKAIA;64,77;35,23;35,09;0,14;0,00;;
;;;;;;;;
;;;;;;;;
3.4.1.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Finantza-erakunde mota. 2022ko 3. hiruhilekoa;;;;;;;;
3.4.1.- Duración media de los nuevos créditos hipotecarios (meses). Tipo entidad. 03 trimestre 2022;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                         ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;
Nazionala/Nacional;ESPAÑA;294,00;296,00;277,00;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;289,00;302,00;235,00;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;297,00;299,00;285,00;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;283,00;283,00;280,00;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;295,00;287,00;313,00;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;280,00;284,00;188,00;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;282,00;283,00;270,00;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;290,00;290,00;288,00;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;283,00;282,00;292,00;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;296,00;295,00;298,00;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;304,00;305,00;279,00;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;295,00;292,00;317,00;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;288,00;288,00;287,00;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;309,00;310,00;300,00;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;290,00;289,00;295,00;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;286,00;281,00;302,00;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;277,00;275,00;290,00;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;274,00;279,00;242,00;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;261,00;317,00;142,00;;;;
Lurraldea/TTHH;GIPUZKOA;294,00;300,00;278,00;;;;
Lurraldea/TTHH;BIZKAIA;297,00;299,00;281,00;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;253,00;321,00;119,00;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;289,00;293,00;270,00;;;;
Hiriburak/Capitales de TTHH;Bilbao;297,00;297,00;296,00;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;298,00;298,00;298,00;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;296,00;303,00;280,00;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;297,00;300,00;272,00;;;;
Eskualde Egitura/Áreas funcionales;Araba Erdialdea;256,00;320,00;129,00;;;;
Eskualde Egitura/Áreas funcionales;Enkarterri;298,00;306,00;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Goierri;229,00;275,00;214,00;;;;
Eskualde Egitura/Áreas funcionales;Bilbo Metropolitarra;302,00;304,00;283,00;;;;
Eskualde Egitura/Áreas funcionales;Donostialdea-Bidasoa Behera;300,00;302,00;294,00;;;;
Eskualde Egitura/Áreas funcionales;Durangaldea;297,00;297,00;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Debabarrena;269,00;264,00;318,00;;;;
Eskualde Egitura/Áreas funcionales;Busturialdea-Artibai;284,00;285,00;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Arratia;286,00;301,00;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Arabako Errioxa;303,00;311,00;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Aiara;297,00;293,00;309,00;;;;
Eskualde Egitura/Áreas funcionales;Debagoiena;292,00;283,00;313,00;;;;
Eskualde Egitura/Áreas funcionales;Mungialdea;276,00;276,00;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Tolosaldea;299,00;298,00;300,00;;;;
Eskualde Egitura/Áreas funcionales;Urola Kostaldea;300,00;312,00;282,00;;;;
;;;;;;;;
;;;;;;;;
3.4.2.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Higiezin mota.  2022ko 3. hiruhilekoa;;;;;;;;
3.4.2.- Duración media de los nuevos créditos hipotecarios (meses). Tipo bien inmueble. 03 trimestre 2022;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;ETXEBIZITZAK VIVIENDAS;LOKALAK LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;
Nazionala/Nacional;ESPAÑA;292,00;294,00;187,00;306,00;240,00;165,00;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;287,00;289,00;180,00;322,00;219,00;156,00;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;295,00;297,00;195,00;314,00;204,00;172,00;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;281,00;283,00;195,00;293,00;285,00;142,00;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;298,00;295,00;198,00;328,00;248,00;175,00;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;280,00;280,00;183,00;318,00;244,00;169,00;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;277,00;282,00;170,00;288,00;220,00;143,00;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;292,00;290,00;240,00;315,00;n.d.;n.d.;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;284,00;283,00;183,00;304,00;280,00;187,00;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;297,00;296,00;226,00;322,00;275,00;156,00;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;303,00;304,00;198,00;327,00;249,00;158,00;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;292,00;295,00;207,00;306,00;282,00;199,00;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;286,00;288,00;183,00;302,00;267,00;166,00;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;309,00;309,00;183,00;349,00;235,00;167,00;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;288,00;290,00;212,00;301,00;256,00;177,00;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;276,00;286,00;178,00;248,00;188,00;170,00;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;273,00;277,00;196,00;286,00;n.d.;176,00;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;267,00;274,00;165,00;244,00;257,00;167,00;
Lurraldea/TTHH;ARABA/ÁLAVA;273,00;261,00;157,00;354,00;267,00;n.d.;
Lurraldea/TTHH;GIPUZKOA;289,00;294,00;196,00;325,00;n.d.;161,00;
Lurraldea/TTHH;BIZKAIA;291,00;297,00;169,00;306,00;182,00;144,00;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;267,00;253,00;156,00;363,00;n.d.;n.d.;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;283,00;291,00;184,00;286,00;n.d.;n.d.;
Hiriburak/Capitales de TTHH;Bilbao;290,00;297,00;160,00;317,00;n.d.;n.d.;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;297,00;298,00;n.d.;315,00;n.d.;n.d.;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;292,00;296,00;203,00;331,00;n.d.;161,00;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;292,00;297,00;177,00;303,00;198,00;144,00;
Eskualde Egitura/Áreas funcionales;Araba Erdialdea;269,00;256,00;155,00;362,00;n.d.;n.d.;
Eskualde Egitura/Áreas funcionales;Enkarterri;300,00;298,00;n.d.;n.d.;n.d.;n.d.;
Eskualde Egitura/Áreas funcionales;Goierri;231,00;229,00;n.d.;n.d.;n.d.;n.d.;
Eskualde Egitura/Áreas funcionales;Bilbo Metropolitarra;297,00;302,00;167,00;325,00;146,00;135,00;
Eskualde Egitura/Áreas funcionales;Donostialdea-Bidasoa Behera;294,00;301,00;189,00;321,00;n.d.;160,00;
Eskualde Egitura/Áreas funcionales;Durangaldea;267,00;297,00;n.d.;171,00;n.d.;n.d.;
Eskualde Egitura/Áreas funcionales;Debabarrena;270,00;269,00;n.d.;319,00;n.d.;n.d.;
Eskualde Egitura/Áreas funcionales;Busturialdea-Artibai;278,00;284,00;n.d.;n.d.;n.d.;n.d.;
Eskualde Egitura/Áreas funcionales;Arratia;303,00;286,00;n.d.;n.d.;n.d.;n.d.;
Eskualde Egitura/Áreas funcionales;Arabako Errioxa;283,00;303,00;n.d.;n.d.;n.d.;n.d.;
Eskualde Egitura/Áreas funcionales;Aiara;301,00;297,00;n.d.;319,00;n.d.;n.d.;
Eskualde Egitura/Áreas funcionales;Debagoiena;292,00;292,00;n.d.;n.d.;n.d.;n.d.;
Eskualde Egitura/Áreas funcionales;Mungialdea;273,00;276,00;n.d.;n.d.;n.d.;n.d.;
Eskualde Egitura/Áreas funcionales;Tolosaldea;298,00;299,00;n.d.;n.d.;n.d.;n.d.;
Eskualde Egitura/Áreas funcionales;Urola Kostaldea;292,00;300,00;n.d.;335,00;n.d.;n.d.;
;;;;;;;;
;;;;;;;;
3.5.1.- Batez besteko hileroko hipoteka-kuota (€) eta  Soldata kostuarekiko ehunekoa. 2022ko 3. hiruhilekoa;;;;;;;;
3.5.1.- Cuota hipotecaria mensual media (€) y Porcentaje respecto al coste salarial. 03 trimestre 2022;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                           ÁMBITO;Hileko kuota Cuota mensual;Soldata-kostua Coste salarial;% soldataren gaineko kuota % cuota sobre salario;;;;
Nazionala/Nacional;ESPAÑA;643,80;2.069,66;31,11;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;669,08;2.379,89;28,11;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;544,67;1.818,35;29,95;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;514,87;1.971,02;26,12;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;495,38;2.053,78;24,12;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;1.157,10;1.903,40;60,79;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;551,25;1.701,54;32,40;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;498,33;1.893,05;26,32;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;469,65;1.858,83;25,27;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;465,11;1.839,65;25,28;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;719,55;2.230,41;32,26;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;398,39;1.638,52;24,31;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;503,31;1.858,13;27,09;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;961,79;2.499,80;38,47;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;421,67;1.834,57;22,98;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;580,97;2.181,09;26,64;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;459,28;1.842,71;24,92;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;490,81;1.847,24;26,57;;;;
;;;;;;;;
;;;;;;;;
3.5.2.- Interes-motak. Zenbatekoa (%). 2022ko 3. hiruhilekoa;;;;;;;;
3.5.2.- Tipos de interés. Importe (%). 03 trimestre 2022;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;INTERESA     INTERES;;;;;;
Nazionala/Nacional;ESPAÑA;2,23;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;1,88;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;2,21;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;2,21;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;2,47;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;2,20;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;2,45;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;2,11;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;2,14;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;2,32;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;2,27;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;2,34;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;2,30;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;2,16;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;2,33;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;1,99;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;2,08;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;2,28;;;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;2,04;;;;;;
Lurraldea/TTHH;GIPUZKOA;1,87;;;;;;
Lurraldea/TTHH;BIZKAIA;1,83;;;;;;
;;;;;;;;
Iturria: Erregistratzaileetako eta Euskadiaren Jabetza-Erregistroetako Elkargoa.;;;;;;;;
Fuente:  Colegio de Registradores y Registros de la Propiedad del País Vasco.;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
