1.0.-Etxebizitzen salerosketa kopurua. 2019ko 4. hiruhilekoa;;;;;;;;
1.0.- Número de compraventas de vivienda. 04 trimestre 2019;;;;;;;;
;;;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;20,01;3,38;63,32;13,29;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;17,89;0,15;80,12;1,84;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;20,72;0,54;75,76;2,98;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;11,90;0,65;78,14;9,31;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;17,18;2,54;72,21;8,07;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;17,97;1,26;76,89;3,88;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;13,47;0,75;77,69;8,09;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;11,86;2,18;70,72;15,24;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;20,25;0,71;75,82;3,22;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;22,30;1,99;70,20;5,51;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;15,37;0,87;75,44;8,32;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;24,92;4,07;63,40;7,61;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;32,09;1,40;58,81;7,70;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;12,62;0,99;78,27;8,12;;;
Capitales de TTHH;Vitoria-Gasteiz;13,29;7,14;69,45;10,12;;;
Capitales de TTHH;Donostia/San Sebastián;22,52;12,97;63,07;1,44;;;
Capitales de TTHH;Bilbao;4,30;0,15;92,63;2,92;;;
Resto de TTHH;Resto ARABA/ÁLAVA;21,00;0,00;70,00;9,00;;;
Resto de TTHH;Resto GIPUZKOA;17,68;1,92;76,46;3,94;;;
Resto de TTHH;Resto BIZKAIA;17,43;4,05;73,47;5,05;;;
Áreas funcionales;Araba Erdialdea/ Álava Central;13,17;6,68;70,13;10,02;;;
Áreas funcionales;Enkanterri/ Encartaciones;3,57;0,00;96,43;0,00;;;
Áreas funcionales;Goierri;7,92;0,99;87,13;3,96;;;
Áreas funcionales;Bilbao Metropolitarra/ Bilbao Metropolitano;10,36;3,04;82,61;3,99;;;
Áreas funcionales;Donostialdea-Bidasoa Beherea/ Donostialdea-Bajo Bidasoa;19,45;8,39;69,97;2,19;;;
Áreas funcionales;Durangaldea;43,51;0,76;51,15;4,58;;;
Áreas funcionales;Debabarrena/ Bajo Deba;26,92;0,64;67,31;5,13;;;
Áreas funcionales;Busturialdea-Artibai;7,89;2,63;68,43;21,05;;;
Áreas funcionales;Arratia;9,09;0,00;86,36;4,55;;;
Áreas funcionales;Arabako Errioxa/ Rioja Alavesa;10,00;0,00;90,00;0,00;;;
Áreas funcionales;Aiara/ Ayala;27,69;0,00;63,08;9,23;;;
Áreas funcionales;Debagoiena/ Alto Deba;52,80;1,60;35,20;10,40;;;
Áreas funcionales;Mungialdea;15,38;7,69;61,55;15,38;;;
Áreas funcionales;Tolosaldea;0,00;0,00;98,00;2,00;;;
Áreas funcionales;Urola Kosta;3,88;0,00;96,12;0,00;;;
;;;;;;;;
3.1.1.- Hipoteka-kreditu berriko banaketa(%).  2019ko 4. hiruhilekoa;;;;;;;;
3.1.1.- Distribución del volumen de nuevo crédito hipotecario(%).  04 trimestre 2019;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;
Nazionala/Nacional;ESPAÑA;91,15;8,85;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;79,93;20,07;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;90,42;9,58;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;89,21;10,79;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;80,86;19,14;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;89,98;10,02;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;89,24;10,76;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;98,03;1,97;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;82,27;17,73;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;79,00;21,00;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;93,36;6,64;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;92,65;7,35;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;94,26;5,74;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;97,51;2,49;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;86,57;13,43;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;55,12;44,88;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;80,98;19,02;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;90,67;9,33;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;79,15;20,85;;;;;
Hiriburak/Capitales de TTHH;Donostia/San Sebastián;70,34;29,66;;;;;
Hiriburak/Capitales de TTHH;Bilbao;77,30;22,70;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;74,67;25,33;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;76,62;23,38;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;87,76;12,24;;;;;
Eskualde Egitura/Áreas funcionales;Araba Erdialdea/ Álava Central;78,59;21,41;;;;;
Eskualde Egitura/Áreas funcionales;Enkanterri/ Encartaciones;94,14;5,86;;;;;
Eskualde Egitura/Áreas funcionales;Goierri;59,71;40,29;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitarra/ Bilbao Metropolitano;83,28;16,72;;;;;
Eskualde Egitura/Áreas funcionales;Donostialdea-Bidasoa Beherea/ Donostialdea-Bajo Bidasoa;77,17;22,83;;;;;
Eskualde Egitura/Áreas funcionales;Durangaldea;99,03;0,97;;;;;
Eskualde Egitura/Áreas funcionales;Debabarrena/ Bajo Deba;87,21;12,79;;;;;
Eskualde Egitura/Áreas funcionales;Busturialdea-Artibai;85,52;14,48;;;;;
Eskualde Egitura/Áreas funcionales;Arratia;100,00;0,00;;;;;
Eskualde Egitura/Áreas funcionales;Arabako Errioxa/ Rioja Alavesa;81,82;18,18;;;;;
Eskualde Egitura/Áreas funcionales;Aiara/ Ayala;79,02;20,98;;;;;
Eskualde Egitura/Áreas funcionales;Debagoiena/ Alto Deba;60,13;39,87;;;;;
Eskualde Egitura/Áreas funcionales;Mungialdea;82,42;17,58;;;;;
Eskualde Egitura/Áreas funcionales;Tolosaldea;66,84;33,16;;;;;
Eskualde Egitura/Áreas funcionales;Urola Kosta;64,76;35,24;;;;;
;;;;;;;;
3.1.2.- Hipoteka-kreditu berriko banaketa(%). Higiezin mota. 2019ko 4. hiruhilekoa;;;;;;;;
3.1.2.- Distribución del volumen de nuevo crédito hipotecario (%). Tipo bien inmueble. 04 trimestre 2019;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZAK VIVIENDAS;LOKALAK    LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;LARREKOAK RUSTICOS;
Nazionala/Nacional;ESPAÑA;85,99;4,45;1,33;4,86;2,98;0,39;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;82,07;4,06;1,25;5,91;6,30;0,41;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;84,68;4,82;1,48;7,57;1,18;0,27;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;69,01;1,64;1,31;15,59;12,35;0,10;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;82,29;3,56;1,87;0,73;7,88;3,67;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;88,92;2,51;0,61;6,57;0,52;0,87;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;79,66;7,83;1,56;2,07;7,10;1,78;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;93,80;2,35;1,83;0,26;1,28;0,48;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;79,79;3,83;1,36;9,57;4,39;1,06;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;84,83;4,92;2,05;5,85;1,95;0,40;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;87,89;3,64;1,34;3,23;3,83;0,07;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;86,66;4,50;1,54;2,66;4,37;0,27;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;89,05;3,32;1,28;0,47;3,20;2,68;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;89,22;5,19;1,10;4,26;0,23;0,00;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;89,22;2,83;1,00;1,91;4,76;0,28;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;80,12;5,65;0,62;4,69;8,84;0,08;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;63,84;1,30;1,07;22,37;11,42;0,00;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;88,89;3,24;1,82;1,36;4,27;0,42;
Lurraldea/TTHH;ARABA/ÁLAVA;85,63;1,77;0,47;0,95;10,91;0,27;
Lurraldea/TTHH;GIPUZKOA;82,29;4,74;1,28;5,03;6,07;0,59;
Lurraldea/TTHH;BIZKAIA;81,18;3,97;1,39;7,63;5,55;0,28;
;;;;;;;;
3.1.3.- Hipoteka-kreditu berriko banaketa (%). Babesaren gradua.  2019ko 4. hiruhilekoa;;;;;;;;
3.1.3.- Distribución del volumen de nuevo crédito hipotecario (%). Grado protección. 04 trimestre 2019;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZA LIBREA VIVIENDA LIBRE;ETXEBIZITZA BABESTUA VIVIENDA PROTEGIDA;LIBRE BANKUAK/KUTXAK LIBRE BANCOS/CAJAS;LIBRE BESTEAK LIBRE OTRAS;BABESTUAK BANKUAK/KUTXAK VPO BANCOS/CAJAS;BABESTUAK BESTEAK VPO OTRAS;
Nazionala/Nacional;ESPAÑA;92,67;7,33;92,52;7,48;91,65;8,35;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;93,17;6,83;80,81;19,19;80,13;19,87;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;92,00;8,00;92,66;7,34;93,27;6,73;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;88,66;11,34;88,30;11,70;87,28;12,72;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;85,41;14,59;83,10;16,90;75,51;24,49;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;98,13;1,87;93,01;6,99;96,75;3,25;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;96,80;3,20;91,36;8,64;93,30;6,70;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;91,22;8,78;97,41;2,59;99,06;0,94;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;89,39;10,61;87,90;12,10;87,41;12,59;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;95,37;4,63;82,37;17,63;83,75;16,25;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;91,68;8,32;94,76;5,24;97,49;2,51;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;80,21;19,79;93,15;6,85;95,84;4,16;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;96,33;3,67;95,89;4,11;81,04;18,96;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;94,48;5,52;97,36;2,64;96,64;3,36;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;86,64;13,36;89,14;10,86;89,73;10,27;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;86,06;13,94;54,84;45,16;47,24;52,76;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;89,31;10,69;82,00;18,00;69,93;30,07;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;90,77;9,23;92,58;7,42;92,55;7,45;
Lurraldea/TTHH;ARABA/ÁLAVA;80,05;19,95;77,94;22,06;70,44;29,56;
Lurraldea/TTHH;GIPUZKOA;95,75;4,25;72,69;27,31;79,54;20,46;
Lurraldea/TTHH;BIZKAIA;93,82;6,18;88,25;11,75;87,13;12,87;
;;;;;;;;
3.2.1.- Kontratatutako hipoteka-kredituko batez bestekoa m koadroka (€). 2019ko 4. hiruhilekoa;;;;;;;;
3.2.1.- Importe medio de crédito hipotecario contratado por m²(€). 04 trimestre 2019;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS;BESTELAKOAK OTRAS;;;;
Nazionala/Nacional;ESPAÑA;1.306,31;1.320,69;1.141,45;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;1.821,42;1.838,30;1.739,42;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;1.022,17;1.034,66;883,02;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;1.103,65;1.105,59;1.085,65;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;1.045,27;1.067,15;972,07;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;1.727,63;1.731,75;1.533,41;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;1.161,04;1.161,54;1.154,60;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;1.102,16;1.096,98;1.291,23;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;876,28;874,69;889,64;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;718,11;719,30;711,74;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;1.676,92;1.683,23;1.537,59;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;697,07;702,13;603,30;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;1.028,45;1.035,08;875,20;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;1.948,47;1.951,99;1.861,20;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;762,56;778,04;628,64;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;1.218,55;1.158,83;1.316,45;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;915,26;917,83;900,49;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;928,03;932,98;866,56;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;1.402,42;1.414,74;1.356,10;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;2.812,92;2.852,35;2.665,81;;;;
Hiriburak/Capitales de TTHH;Bilbao;1.736,54;1.764,33;1.621,24;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;1.206,42;1.205,31;1.210,36;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;1.758,64;1.806,07;1.596,01;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;1.741,51;1.736,94;1.801,86;;;;
Eskualde Egitura/Áreas funcionales;Araba Erdialdea/ Álava Central;1.382,69;1.392,58;1.344,41;;;;
Eskualde Egitura/Áreas funcionales;Enkanterri/ Encartaciones;1.690,45;1.690,45; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Goierri;1.467,68;1.568,78;1.374,17;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitarra/ Bilbao Metropolitano;1.757,69;1.766,73;1.696,01;;;;
Eskualde Egitura/Áreas funcionales;Donostialdea-Bidasoa Beherea/ Donostialdea-Bajo Bidasoa;2.305,08;2.316,66;2.245,69;;;;
Eskualde Egitura/Áreas funcionales;Durangaldea;1.555,83;1.555,83; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Debabarrena/ Bajo Deba;1.670,67;1.685,39;1.564,98;;;;
Eskualde Egitura/Áreas funcionales;Busturialdea-Artibai;2.121,25;2.142,59; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Arratia;1.229,64;1.229,64; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Arabako Errioxa/ Rioja Alavesa;805,48; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Aiara/ Ayala;1.313,75;1.343,67;1.234,67;;;;
Eskualde Egitura/Áreas funcionales;Debagoiena/ Alto Deba;1.682,47;1.646,36;1.745,40;;;;
Eskualde Egitura/Áreas funcionales;Mungialdea;1.279,06; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Tolosaldea;1.445,91;1.468,69;1.399,21;;;;
Eskualde Egitura/Áreas funcionales;Urola Kosta;1.838,54;1.815,89;1.883,83;;;;
;;;;;;;;
3.2.3.- Kontratatutako hipoteka-kredituko batez bestekoa transakzioka (€). 2019ko 4. hiruhilekoa;;;;;;;;
3.2.3.- Importe medio de crédito hipotecario contratado por transacción (€). 04 trimestre 2019;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;
Nazionala/Nacional;ESPAÑA;130.309,63;131.987,38;112.781,82;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;150.955,64;150.452,43;153.105,00;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;110.136,49;112.057,11;90.430,11;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;103.009,79;102.289,40;108.724,66;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;94.778,22;98.621,88;80.493,12;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;200.510,82;193.450,44;393.815,42;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;100.074,70;102.255,67;81.542,33;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;105.985,71;106.279,22;95.480,32;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;94.773,10;95.291,64;91.186,14;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;86.313,90;84.319,52;97.091,01;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;150.255,98;150.357,22;148.362,44;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;82.817,93;83.510,86;73.741,34;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;95.000,44;95.719,89;82.332,13;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;194.479,12;194.944,43;178.961,97;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;81.213,68;83.155,83;68.061,47;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;123.157,24;119.276,76;128.003,41;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;89.851,76;89.034,12;93.443,16;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;95.878,29;96.628,47;87.418,80;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;127.023,93;126.239,33;129.593,26;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;222.560,67;218.338,34;232.383,48;;;;
Hiriburak/Capitales de TTHH;Bilbao;151.131,47;155.709,43;133.901,02;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;122.585,59;118.762,30;138.356,68;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;136.375,19;137.891,21;131.625,01;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;143.898,48;144.487,80;137.857,93;;;;
Eskualde Egitura/Áreas funcionales;Araba Erdialdea/ Álava Central;126.463,77;124.834,87;131.984,90;;;;
Eskualde Egitura/Áreas funcionales;Enkanterri/ Encartaciones;120.557,24;127.880,62; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Goierri;112.107,01;112.896,64;111.300,21;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitarra/ Bilbao Metropolitano;147.360,61;149.184,03;136.038,61;;;;
Eskualde Egitura/Áreas funcionales;Donostialdea-Bidasoa Beherea/ Donostialdea-Bajo Bidasoa;184.562,12;180.245,38;198.964,53;;;;
Eskualde Egitura/Áreas funcionales;Durangaldea;145.575,06;145.575,06; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Debabarrena/ Bajo Deba;118.862,57;121.378,92;105.148,42;;;;
Eskualde Egitura/Áreas funcionales;Busturialdea-Artibai;144.110,89;139.509,11; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Arratia;121.177,74;121.177,74; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Arabako Errioxa/ Rioja Alavesa;122.625,00; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Aiara/ Ayala;120.593,35;120.126,51;122.343,97;;;;
Eskualde Egitura/Áreas funcionales;Debagoiena/ Alto Deba;136.814,63;130.102,62;148.968,80;;;;
Eskualde Egitura/Áreas funcionales;Mungialdea;162.000,00; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Tolosaldea;117.403,66;114.110,31;125.715,45;;;;
Eskualde Egitura/Áreas funcionales;Urola Kosta;148.090,16;143.660,26;158.630,29;;;;
;;;;;;;;
3.3.- Interes-tipoak. Erreferentziar indizeak (%). 2019ko 4. hiruhilekoa;;;;;;;;
3.3.- Tipos de interés. Índices de referencia (%). 04 trimestre 2019;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;Finkoa     Fijo;Aldagarria Variable;Euriborra Euribor;HMEI      IRPH;Bestelakoak Otros;;
Nazionala/Nacional;ESPAÑA;44,97;55,03;54,11;0,15;0,77;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;31,08;68,92;68,72;0,02;0,18;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;41,77;58,23;57,05;0,39;0,79;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;44,36;55,64;55,17; -   ;0,47;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;58,88;41,12;39,10; -   ;2,02;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;52,47;47,53;46,92;0,05;0,56;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;43,71;56,29;55,93;0,02;0,34;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;47,94;52,06;51,88; -   ;0,18;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;46,68;53,32;52,30;0,12;0,90;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;40,18;59,82;59,12;0,32;0,38;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;57,12;42,88;42,44;0,13;0,31;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;30,54;69,46;67,15;1,19;1,12;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;55,05;44,95;44,57;0,04;0,34;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;36,10;63,90;62,34;0,01;1,55;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;57,77;42,23;41,49;0,28;0,46;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;43,34;56,66;55,88; -   ;0,78;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;51,57;48,43;47,64;0,20;0,59;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;46,54;53,46;52,46;0,05;0,95;;
Lurraldea/TTHH;ARABA/ÁLAVA;25,21;74,79;74,79; -   ; -   ;;
Lurraldea/TTHH;GIPUZKOA;33,02;66,98;66,68; -   ;0,30;;
Lurraldea/TTHH;BIZKAIA;30,85;69,15;68,96;0,05;0,14;;
;;;;;;;;
3.4.1.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Finantza-erakunde mota. 2019ko 4. hiruhilekoa;;;;;;;;
3.4.1.- Duración media de los nuevos créditos hipotecarios (meses). Tipo entidad. 4º trimestre 2019;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                         ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;
Nazionala/Nacional;ESPAÑA;279,00;281,00;266,00;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;291,00;295,00;276,00;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;290,00;291,00;280,00;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;274,00;277,00;253,00;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;276,00;274,00;286,00;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;282,00;283,00;225,00;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;228,00;235,00;171,00;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;279,00;279,00;264,00;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;276,00;275,00;283,00;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;256,00;250,00;288,00;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;291,00;294,00;248,00;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;295,00;296,00;291,00;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;271,00;274,00;226,00;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;283,00;282,00;300,00;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;271,00;272,00;265,00;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;266,00;279,00;250,00;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;262,00;268,00;234,00;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;272,00;272,00;270,00;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;301,00;299,00;307,00;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;271,00;263,00;290,00;;;;
Hiriburak/Capitales de TTHH;Bilbao;300,00;304,00;283,00;;;;
