1.0.-Etxebizitzen salerosketa kopurua. 2015eko 1. hiruhilekoa;;;;;;;;;;
1.0.- Número de compraventas de vivienda. 01 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;20,15;5,41;69,83;4,61;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;24,71;1,21;67,86;6,22;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;16,60;11,23;63,56;8,61;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;32,91;12,55;45,76;8,78;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;21,15;1,12;69,69;8,04;;;;;
Capitales de TTHH;Vitoria-Gasteiz;17,89;12,61;53,96;15,54;;;;;
Capitales de TTHH;Donostia/San Sebastián;20,08;1,61;75,90;2,41;;;;;
Capitales de TTHH;Bilbao;10,86;1,05;77,93;10,16;;;;;
Resto de TTHH;Resto ARABA/ÁLAVA;15,87;0,00;73,02;11,11;;;;;
Resto de TTHH;Resto GIPUZKOA;15,28;7,24;72,25;5,23;;;;;
Resto de TTHH;Resto BIZKAIA;23,79;9,67;62,00;4,54;;;;;
Áreas funcionales;Álava Central;18,70;11,65;55,02;14,63;;;;;
Áreas funcionales;Balmaseda-Zalla;11,76;0,00;88,24;0,00;;;;;
Áreas funcionales;Beasain-Zumárraga;7,55;11,32;77,36;3,77;;;;;
Áreas funcionales;Bilbao Metropolitano;16,56;2,07;74,24;7,13;;;;;
Áreas funcionales;Donostia-San Sebastián;15,58;6,88;73,55;3,99;;;;;
Áreas funcionales;Durango;29,65;43,02;22,68;4,65;;;;;
Áreas funcionales;Eibar;37,68;0,00;59,42;2,90;;;;;
Áreas funcionales;Gernika-Markina;29,55;2,27;68,18;0,00;;;;;
Áreas funcionales;Igorre;36,84;5,26;47,37;10,53;;;;;
Áreas funcionales;Laguardia;63,64;0,00;36,36;0,00;;;;;
Áreas funcionales;Laudio / Llodio;5,26;2,63;73,69;18,42;;;;;
Áreas funcionales;Arrasate-Bergara;20,97;9,68;54,83;14,52;;;;;
Áreas funcionales;Mungia;66,67;0,00;33,33;0,00;;;;;
Áreas funcionales;Tolosa;11,36;0,00;81,82;6,82;;;;;
Áreas funcionales;Zarautz-Azpeitia;19,05;1,59;77,77;1,59;;;;;
;;;;;;;;;;
3.1.1.- Hipoteka-kreditu berriko banaketa(%).  2015eko 1. hiruhilekoa;;;;;;;;;;
3.1.1.- Distribución del volumen de nuevo crédito hipotecario(%).  01 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;;;
Nazionala/Nacional;ESPAÑA;87,16;12,84;;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;77,24;22,76;;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;90,99;9,01;;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;80,75;19,25;;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;77,71;22,29;;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;84,65;15,35;;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;89,89;10,11;;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;92,39;7,61;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;77,36;22,64;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;75,76;24,24;;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;93,85;6,15;;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;88,31;11,69;;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;69,30;30,70;;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;93,33;6,67;;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;78,73;21,27;;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;58,02;41,98;;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;78,72;21,28;;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;86,22;13,78;;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;65,53;34,47;;;;;;;
Hiriburak/Capitales de TTHH;Donostia/San Sebastián;83,73;16,27;;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;86,22;13,78;;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;76,32;23,68;;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;64,82;35,18;;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;87,91;12,09;;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;66,15;33,85;;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;93,66;6,34;;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;78,86;21,14;;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;85,56;14,44;;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;76,22;23,78;;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;97,41;2,59;;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;89,52;10,48;;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;82,81;17,19;;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;75,52;24,48;;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;100,00;0,00;;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;62,34;37,66;;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;66,48;33,52;;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;100,00;0,00;;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;83,42;16,58;;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;38,72;61,28;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.1.2.- Hipoteka-kreditu berriko banaketa(%). Higiezin mota. 2015eko 1. hiruhilekoa;;;;;;;;;;
3.1.2.- Distribución del volumen de nuevo crédito hipotecario (%). Tipo bien inmueble. 01 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZAK VIVIENDAS;LOKALAK    LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;LARREKOAK RUSTICOS;;;
Nazionala/Nacional;ESPAÑA;74,29;6,99;2,72;6,89;4,12;4,99;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;78,03;4,77;1,40;11,40;3,24;1,16;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;62,46;5,61;1,34;4,69;2,38;23,52;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;66,09;6,29;2,31;12,38;12,25;0,68;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;69,10;11,50;0,80;1,16;5,62;11,82;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;77,54;7,37;0,74;9,54;1,82;2,99;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;75,00;13,82;2,13;1,59;5,66;1,80;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;75,72;10,52;1,77;8,31;2,95;0,73;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;77,09;9,15;2,24;4,50;6,42;0,60;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;75,38;6,75;0,96;12,76;3,51;0,64;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;73,47;6,66;8,12;5,11;6,59;0,05;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;66,95;11,08;1,05;11,82;8,79;0,31;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;74,15;7,67;2,07;6,92;5,98;3,21;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;81,27;6,36;1,08;10,23;1,06;0,00;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;75,74;10,65;2,19;4,55;5,83;1,04;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;77,62;5,82;1,22;7,51;7,83;0,00;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;78,68;7,08;0,92;7,10;5,90;0,32;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;84,15;8,08;1,11;2,05;3,20;1,41;;;
Lurraldea/TTHH;ARABA/ÁLAVA;94,30;1,54;0,34;3,60;0,22;0,00;;;
Lurraldea/TTHH;GIPUZKOA;76,66;7,08;1,56;9,32;4,49;0,89;;;
Lurraldea/TTHH;BIZKAIA;70,47;4,80;1,84;16,99;3,93;1,97;;;
;;;;;;;;;;
;;;;;;;;;;
3.1.3.- Hipoteka-kreditu berriko banaketa (%). Babesaren gradua.  2015eko 1. hiruhekoa;;;;;;;;;;
3.1.3.- Distribución del volumen de nuevo crédito hipotecario (%). Grado protección. 01 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZA LIBREA VIVIENDA LIBRE;ETXEBIZITZA BABESTUA VIVIENDA PROTEGIDA;LIBRE BANKUAK/KUTXAK LIBRE BANCOS/CAJAS;LIBRE BESTEAK LIBRE OTRAS;BABESTUAK BANKUAK/KUTXAK VPO BANCOS/CAJAS;BABESTUAK BESTEAK VPO OTRAS;;;
Nazionala/Nacional;ESPAÑA;90,13;9,87;89,32;10,68;87,93;12,07;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;87,86;12,14;77,68;22,32;84,00;16,00;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;91,23;8,77;89,69;10,31;90,11;9,89;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;79,13;20,87;83,89;16,11;47,87;52,13;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;81,33;18,67;76,57;23,43;71,97;28,03;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;97,00;3,00;91,04;8,96;95,65;4,35;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;95,65;4,35;92,87;7,13;82,84;17,16;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;88,62;11,38;94,79;5,21;94,96;5,04;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;89,90;10,10;82,80;17,20;86,73;13,27;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;91,41;8,59;83,67;16,33;82,65;17,35;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;91,57;8,43;93,07;6,93;95,92;4,08;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;83,25;16,75;93,60;6,40;94,45;5,55;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;95,75;4,25;97,41;2,59;98,27;1,73;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;88,78;11,22;93,13;6,87;97,60;2,40;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;88,77;11,23;83,28;16,72;78,19;21,81;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;88,22;11,78;62,97;37,03;67,71;32,29;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;81,12;18,88;88,43;11,57;80,79;19,21;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;90,42;9,58;88,77;11,23;86,34;13,66;;;
Lurraldea/TTHH;ARABA/ÁLAVA;89,92;10,08;62,51;37,49;85,72;14,28;;;
Lurraldea/TTHH;GIPUZKOA;87,34;12,66;80,79;19,21;84,55;15,45;;;
Lurraldea/TTHH;BIZKAIA;86,82;13,18;86,27;13,73;82,67;17,33;;;
;;;;;;;;;;
;;;;;;;;;;
3.2.1.- Kontratatutako hipoteka-kredituko batez bestekoa m koadroka (€). 2015eko 1. hiruhilekoa;;;;;;;;;;
3.2.1.- Importe medio de crédito hipotecario contratado por m²(€). 01 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS;BESTELAKOAK OTRAS;;;;;;
Nazionala/Nacional;ESPAÑA;1.093,80;1.100,40;1.022,51;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;1.516,63;1.530,09;1.452,72;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;904,35;905,78;888,09;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;1.014,10;1.001,81;1.087,08;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;934,77;960,81;867,22;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;1.245,77;1.237,26;1.490,95;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;893,48;896,10;833,86;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;1.092,41;1.079,36;1.428,21;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;853,04;853,46;850,00;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;637,44;640,24;618,47;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;1.299,34;1.313,25;1.066,03;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;638,68;632,74;755,52;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;940,70;942,75; n.d. ;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;1.652,01;1.656,92;1.557,97;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;727,59;727,30;729,16;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;1.009,04;989,48;1.040,04;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;792,21;800,70;744,32;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;784,33;783,65;794,78;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;1.191,75;1.198,26;1.165,31;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;2.073,21;2.046,19;2.243,88;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;1.501,01;1.535,86;1.354,07;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;1.041,47;959,18; n.d. ;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;1.563,19;1.574,49;1.522,03;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;1.505,42;1.519,89;1.411,94;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;1.183,01;1.182,38;1.185,76;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;1.062,25; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;1.427,05;1.414,03;1.463,62;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;1.521,75;1.550,23;1.385,49;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;1.832,38;1.803,84;2.015,57;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;1.430,87;1.429,52; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;1.443,41;1.426,63; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;1.485,95;1.497,81; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;1.441,43; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;632,73; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;1.309,01;1.329,22; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;1.298,98;1.316,92;1.273,18;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;811,09; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;1.209,23;1.264,02; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;1.875,98;2.049,45;1.549,86;;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.2.3.- Kontratatutako hipoteka-kredituko batez bestekoa transakzioka (€). 2015eko 1. hiruhilekoa;;;;;;;;;;
3.2.3.- Importe medio de crédito hipotecario contratado por transacción (€). 01 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;;
Nazionala/Nacional;ESPAÑA;109.823,13;110.224,08;106.620,06;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;140.233,32;131.804,68;182.788,88;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;90.905,19;91.319,56;87.449,10;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;95.644,18;94.833,63;98.361,43;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;81.842,00;83.815,74;76.245,67;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;120.470,88;116.454,32;187.240,32;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;78.732,17;79.808,06;67.601,95;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;97.910,02;99.576,35;74.976,14;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;89.217,24;88.084,68;95.282,49;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;75.635,99;74.885,54;79.703,18;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;129.021,49;130.924,67;107.280,67;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;69.685,74;69.048,62;80.864,39;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;89.348,04;89.472,85;84.839,49;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;174.409,64;172.632,24;205.497,39;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;75.962,28;77.199,37;70.554,90;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;102.951,14;106.516,40;97.278,68;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;79.404,53;80.652,61;71.959,85;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;80.304,37;80.085,52;82.036,38;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;322.753,25;259.742,76;575.670,32;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;92.843,84;84.000,69;231.386,43;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;126.194,75;130.611,94;108.012,36;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;97.397,49;95.031,02;104.496,88;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;121.733,85;122.645,83;118.485,70;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;123.271,39;127.895,37;99.196,87;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;308.819,80;249.016,66;556.803,51;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;84.625,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;119.328,16;118.205,45;123.818,98;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;126.375,83;132.127,57;102.701,24;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;100.748,04;94.383,33;160.833,89;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;115.597,88;116.696,67; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;107.793,89;107.938,43; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;112.781,28;109.351,14; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;119.296,15;119.296,15; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;74.664,09;74.664,09; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;105.219,59;108.239,67;100.573,32;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;107.459,27;108.316,73;106.290,00;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;196.666,67; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;102.293,92;108.892,40; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;157.218,34;161.788,14;148.696,25;;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.3.- Interes-tipoak. Erreferentziar indizeak (%). 2015eko 1. hiruhilekoa;;;;;;;;;;
3.3.- Tipos de interés. Índices de referencia (%). 01 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;Finkoa     Fijo;Aldagarria Variable;Euriborra Euribor;HMEI      IRPH;Bestelakoak Otros;;;;
Nazionala/Nacional;ESPAÑA;3,90;96,10;91,95;2,50;1,65;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;2,44;97,56;95,22;0,58;1,76;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;3,83;96,17;92,07;3,47;0,63;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;3,97;96,03;95,19;0,47;0,37;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;7,88;92,12;90,26;0,65;1,21;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;3,83;96,17;92,95;2,37;0,85;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;2,96;97,04;87,62;1,42;8,00;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;3,94;96,06;93,93;0,61;1,52;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;4,54;95,46;92,49;1,64;1,33;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;2,75;97,25;91,97;3,22;2,06;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;4,83;95,17;91,83;2,30;1,04;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;1,92;98,08;92,43;4,63;1,02;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;4,10;95,90;93,87;1,23;0,80;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;2,38;97,62;93,24;1,21;3,17;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;3,67;96,33;85,66;9,71;0,96;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;2,16;97,84;96,71;0,62;0,51;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;1,81;98,19;95,60;2,33;0,26;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;5,69;94,31;89,34;3,98;0,99;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;2,52;97,48;88,08; -     ;9,40;;;;
Lurraldea/TTHH;GIPUZKOA;2,44;97,56;96,65;0,20;0,71;;;;
Lurraldea/TTHH;BIZKAIA;2,42;97,58;96,23;0,94;0,41;;;;
;;;;;;;;;;
;;;;;;;;;;
3.4.1.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Finantza-erakunde mota. 2015eko 1. hiruhilekoa;;;;;;;;;;
3.4.1.- Duración media de los nuevos créditos hipotecarios (meses). Tipo entidad. 01 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                         ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;;
Nazionala/Nacional;ESPAÑA;275,00;280,00;238,00;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;298,00;303,00;273,00;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;269,00;273,00;235,00;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;283,00;290,00;258,00;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;257,00;260,00;251,00;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;256,00;261,00;182,00;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;230,00;235,00;178,00;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;278,00;287,00;157,00;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;268,00;274,00;237,00;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;280,00;284,00;258,00;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;277,00;281,00;216,00;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;277,00;277,00;273,00;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;270,00;277,00;92,00;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;310,00;310,00;294,00;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;268,00;273,00;247,00;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;273,00;287,00;251,00;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;267,00;270,00;253,00;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;258,00;264,00;213,00;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;264,00;271,00;234,00;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;327,00;332,00;253,00;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;307,00;308,00;302,00;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;296,00;291,00;308,00;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;280,00;280,00;282,00;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;303,00;310,00;269,00;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;266,00;272,00;238,00;;;;;;
