1.0.-Etxebizitza salerosketak. 2014ko 2. hiruhilekoa;;;;;;;;;;
1.0.- Número de compraventas de vivienda. 02 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;46,16;3,17;45,94;4,73;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;23,85;12,73;55,11;8,31;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;39,28;3,42;50,19;7,11;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;37,12;2,02;53,87;6,99;;;;;
Capitales de TTHH;Vitoria-Gasteiz;33,46;10,04;52,78;3,72;;;;;
Capitales de TTHH;Donostia-San Sebastián;20,68;2,11;74,26;2,95;;;;;
Capitales de TTHH;Bilbao;6,95;6,28;81,39;5,38;;;;;
Resto de TTHH;Resto ARABA/ÁLAVA;13,56;0,00;79,66;6,78;;;;;
Resto de TTHH;Resto GIPUZKOA;28,01;3,44;62,71;5,84;;;;;
Resto de TTHH;Resto BIZKAIA;34,45;4,67;57,17;3,71;;;;;
Áreas funcionales;Álava Central;32,97;9,68;53,77;3,58;;;;;
Áreas funcionales;Balmaseda-Zalla;18,18;0,00;81,82;0,00;;;;;
Áreas funcionales;Beasain-Zumárraga;11,11;3,17;66,67;19,05;;;;;
Áreas funcionales;Bilbao Metropolitano;20,91;5,39;69,96;3,74;;;;;
Áreas funcionales;Donostia-San Sebastián;23,90;1,62;70,77;3,71;;;;;
Áreas funcionales;Durango;57,14;5,49;29,68;7,69;;;;;
Áreas funcionales;Eibar;48,61;8,33;38,89;4,17;;;;;
Áreas funcionales;Gernika-Markina;33,33;6,06;57,58;3,03;;;;;
Áreas funcionales;Igorre;50,00;0,00;50,00;0,00;;;;;
Áreas funcionales;Laguardia;83,33;0,00;16,67;0,00;;;;;
Áreas funcionales;Laudio / Llodio;15,38;0,00;76,93;7,69;;;;;
Áreas funcionales;Arrasate-Bergara;37,33;13,33;33,34;16,00;;;;;
Áreas funcionales;Mungia;41,67;8,33;25,00;25,00;;;;;
Áreas funcionales;Tolosa;27,20;0,00;72,00;0,80;;;;;
Áreas funcionales;Zarautz-Azpeitia;19,40;0,00;80,60;0,00;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.1.1.- Hipoteka-kreditu berriko banaketa(%).  2014ko 2. hiruhilekoa;;;;;;;;;;
3.1.1.- Distribución del volumen de nuevo crédito hipotecario(%).  02 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;;;
Estatukoa/Estatal;ESPAÑA;81,29;18,71;;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;77,62;22,38;;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;86,22;13,78;;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;83,06;16,94;;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;88,08;11,92;;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;89,63;10,37;;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;91,65;8,35;;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;85,06;14,94;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;80,52;19,48;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;74,82;25,18;;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;73,83;26,17;;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;94,39;5,61;;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;51,63;48,37;;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;93,45;6,55;;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;74,00;26,00;;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;47,48;52,52;;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;75,37;24,63;;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;81,17;18,83;;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;82,39;17,61;;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;69,86;30,14;;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;88,26;11,74;;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;72,94;27,06;;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;69,12;30,88;;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;76,98;23,02;;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;82,57;17,43;;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;100,00;0,00;;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;73,98;26,02;;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;81,30;18,70;;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;75,11;24,89;;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;91,29;8,71;;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;78,21;21,79;;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;52,44;47,56;;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;100,00;0,00;;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;48,95;51,05;;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;78,11;21,89;;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;51,60;48,40;;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;100,00;0,00;;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;79,60;20,40;;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;37,41;62,59;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.1.2.- Hipoteka-kreditu berriko banaketa(%). Higiezin mota. 2014ko 2. hiruhilekoa;;;;;;;;;;
3.1.2.- Distribución del volumen de nuevo crédito hipotecario (%). Tipo bien inmueble. 02 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZAK VIVIENDAS;LOKALAK LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;LARREKOAK RUSTICOS;;;
Estatukoa/Estatal;ESPAÑA;72,10;11,07;2,05;7,63;6,34;0,81;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;74,04;11,06;1,88;6,57;4,76;1,69;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;81,56;5,75;2,19;6,49;3,49;0,52;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;63,06;27,24;1,26;5,59;2,65;0,20;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;69,56;14,27;1,79;3,40;8,36;2,62;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;74,41;7,52;0,87;7,18;7,63;2,39;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;67,03;15,14;1,25;7,62;7,31;1,65;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;83,89;8,01;0,96;1,23;4,25;1,66;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;77,31;9,48;1,26;6,22;5,12;0,61;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;73,33;5,04;0,83;7,04;8,06;5,70;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;69,62;19,39;0,96;5,88;4,00;0,15;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;73,14;4,76;2,21;14,80;4,77;0,32;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;39,81;4,40;0,96;7,34;46,22;1,27;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;74,04;8,36;4,38;12,08;1,14;0,00;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;74,81;10,00;2,72;5,74;4,07;2,66;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;73,90;5,89;0,60;14,05;5,47;0,09;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;70,36;10,23;3,10;3,42;12,55;0,34;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;81,30;10,14;1,33;3,89;2,12;1,22;;;
Lurraldea/TTHH;ARABA/ÁLAVA;81,26;6,54;0,72;8,26;3,22;0,00;;;
Lurraldea/TTHH;GIPUZKOA;80,37;7,85;1,29;0,48;5,53;4,48;;;
Lurraldea/TTHH;BIZKAIA;68,89;13,82;2,44;10,10;4,53;0,22;;;
;;;;;;;;;;
3.1.3.- Hipoteka-kreditu berriko banaketa (%). Babesaren gradua.  2014ko 2. hiruhekoa;;;;;;;;;;
3.1.3.- Distribución del volumen de nuevo crédito hipotecario (%). Grado protección. 02 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZA LIBREA VIVIENDA LIBRE;ETXEBIZITZA BABESTUA VIVIENDA PROTEGIDA;LIBRE BANKUAK/KUTXAK LIBRE BANCOS/CAJAS;LIBRE BESTEAK LIBRE OTRAS;BABESTUAK BANKUAK/KUTXAK VPO BANCOS/CAJAS;BABESTUAK BESTEAK VPO OTRAS;;;
Estatukoa/Estatal;ESPAÑA;86,41;13,59;87,83;12,17;85,29;14,71;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;86,90;13,10;78,74;21,26;81,59;18,41;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;91,63;8,37;87,31;12,69;90,03;9,97;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;72,67;27,33;84,93;15,07;89,09;10,91;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;81,26;18,74;69,85;30,15;79,49;20,51;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;97,77;2,23;92,27;7,73;95,05;4,95;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;93,16;6,84;91,55;8,45;94,55;5,45;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;82,75;17,25;90,62;9,38;69,41;30,59;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;77,61;22,39;87,88;12,12;75,45;24,55;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;89,93;10,07;81,65;18,35;85,08;14,92;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;89,73;10,27;88,88;11,12;84,19;15,81;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;83,65;16,35;96,41;3,59;95,17;4,83;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;95,98;4,02;97,85;2,15;94,68;5,32;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;79,62;20,38;92,26;7,74;98,69;1,31;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;88,87;11,13;83,41;16,59;70,80;29,20;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;64,42;35,58;59,00;41,00;20,23;79,77;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;74,17;25,83;83,80;16,20;88,08;11,92;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;91,95;8,05;85,90;14,10;79,83;20,17;;;
Lurraldea/TTHH;ARABA/ÁLAVA;74,78;25,22;79,19;20,81;90,25;9,75;;;
Lurraldea/TTHH;GIPUZKOA;90,67;9,33;75,66;24,34;72,57;27,43;;;
Lurraldea/TTHH;BIZKAIA;86,51;13,49;81,04;18,96;82,99;17,01;;;
;;;;;;;;;;
3.2.1.- Kontratatutako hipoteka-kredituko batez bestekoa m²ka (€). 2014ko 2. hiruhilekoa;;;;;;;;;;
3.2.1.- Importe medio de crédito hipotecario contratado por m²(€). 02 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS;BESTELAKOAK OTRAS;;;;;;
Estatukoa/Estatal;ESPAÑA;1.043,56;1.048,35;998,28;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;1.479,91;1.468,77;1.526,57;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;853,09;850,04;881,88;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;1.019,16;1.025,38;959,49;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;968,14;993,58;901,60;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;1.183,04;1.183,09;1.182,14;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;886,12;884,13;921,89;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;1.028,38;1.028,68;1.023,30;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;790,77;793,09;767,20;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXACASTILLA-LA MANCHA;610,37;603,98;649,05;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;1.223,82;1.242,37;1.026,29;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;585,76;592,88;422,76;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;1.069,77;1.076,71;518,20;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;1.620,28;1.625,59;1.540,12;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;695,43;698,30;672,93;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;945,52;968,38;893,98;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;822,46;830,15;786,64;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;756,85;757,55;749,73;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;1.125,72;1.134,35;1.084,23;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;1.877,35;1.890,66;1.834,45;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;1.401,09;1.383,99;1.468,17;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;1.026,42;1.009,01; n.d. ;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;1.597,00;1.570,63;1.679,53;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;1.470,61;1.475,26;1.444,38;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;1.123,20;1.131,04;1.084,23;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;1.149,82; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumarraga;1.485,18;1.487,52;1.477,77;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;1.463,62;1.467,98;1.443,36;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;1.763,89;1.739,13;1.867,87;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;1.400,06;1.399,38; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;1.410,06;1.417,49; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;1.634,92; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;1.034,01; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;616,71; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;1.062,58;1.025,25; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;1.455,40;1.399,11;1.494,55;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;1.295,98; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;1.650,28;1.626,26; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;1.788,45;1.762,19;1.828,61;;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.2.3.- Kontratatutako hipoteka-kredituko batez bestekoa transakzioka (€). 2014ko 2. hiruhilekoa;;;;;;;;;;
3.2.3.- Importe medio de crédito hipotecario contratado por transacción (€). 02 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;;
Estatukoa/Estatal;ESPAÑA;101.552,91;103.182,85;91.687,05;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;117.223,60;116.621,70;119.544,13;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;84.465,90;84.629,59;83.343,66;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;87.344,13;88.002,61;83.485,88;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;81.068,59;80.899,38;81.498,27;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;117.771,73;120.493,42;92.601,71;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;70.224,15;70.749,45;64.919,85;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;96.884,70;96.801,58;97.442,60;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;82.900,37;82.716,23;83.967,57;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;70.653,85;70.326,20;72.175,20;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;115.324,41;116.435,39;108.231,42;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;58.318,24;58.804,18;48.206,08;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;81.387,04;82.448,37;52.425,32;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;183.719,24;184.316,12;175.723,97;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;66.990,52;67.329,85;65.486,45;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;99.591,51;93.566,90;105.179,17;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;80.901,35;82.852,60;71.439,61;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;73.996,50;77.748,30;57.747,62;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;94.073,07;94.302,13;93.052,24;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;156.143,01;157.211,81;152.533,59;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;111.868,05;110.674,87;116.684,42;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;97.239,47;99.145,35; n.d. ;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;110.672,86;109.106,38;115.326,24;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;119.773,05;119.463,22;121.194,20;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;94.056,43;94.273,30;93.052,24;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;95.607,64;95.607,64; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;101.281,12;100.583,31;104.305,00;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;116.579,43;115.780,10;119.918,50;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;137.213,82;138.571,00;131.844,12;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;136.133,94;137.875,68; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;85.805,92;90.526,71;56.391,74;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;104.951,31;98.002,19; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;124.200,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;86.839,15; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;107.281,91;113.098,10; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;108.962,03;102.479,69;115.660,46;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;90.550,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;114.443,77;113.460,93;117.623,53;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;145.946,30;130.031,06;163.790,65;;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.3.- Interes-tipoak. Erreferentziaren indizeak (%). 2014ko 2. hiruhilekoa;;;;;;;;;;
3.3.- Tipos de interés. Índices de referencia (%). 02 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;Finkoa     Fijo;Aldagarria Variable;Euriborra Euribor;HMEI      IRPH;Bestelakoak Otros;;;;
Estatukoa/Estatal;ESPAÑA;4,27;95,73;91,54;2,97;1,22;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;2,37;97,63;94,73;0,26;2,64;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;3,92;96,08;89,91;5,23;0,94;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;2,01;97,99;97,18;0,54;0,27;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;5,26;94,74;91,74;2,25;0,75;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;7,05;92,95;85,41;6,51;1,03;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;4,60;95,40;91,80;2,59;1,01;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;5,11;94,89;92,14;0,59;2,16;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;3,19;96,81;92,80;2,70;1,31;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;3,55;96,45;90,47;4,67;1,31;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;6,55;93,45;89,73;2,37;1,35;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;1,59;98,41;93,70;3,83;0,88;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;2,43;97,57;95,43;1,54;0,60;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;1,66;98,34;97,31;0,57;0,46;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;5,37;94,63;88,38;5,45;0,80;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;1,21;98,79;98,09;0,30;0,40;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;0,88;99,12;97,36;1,47;0,29;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;7,58;92,42;85,76;4,16;2,50;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;4,72;95,28;83,47; -     ;11,81;;;;
Lurraldea/TTHH;GIPUZKOA;2,41;97,59;96,71;0,11;0,77;;;;
Lurraldea/TTHH;BIZKAIA;1,95;98,05;95,43;0,40;2,22;;;;
;;;;;;;;;;
3.4.1.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Entitate mota. 2014ko 2. hiruhilekoa;;;;;;;;;;
3.4.1.- Duración media de los nuevos créditos hipotecarios (meses). Tipo entidad. 02 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                         ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;;
Estatukoa/Estatal;ESPAÑA;269,00;276,00;230,00;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;280,00;282,00;270,00;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;258,00;266,00;204,00;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;266,00;275,00;216,00;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;241,00;246,00;229,00;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;259,00;268,00;169,00;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;221,00;227,00;160,00;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;264,00;281,00;150,00;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;270,00;274,00;249,00;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;270,00;275,00;246,00;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;275,00;281,00;229,00;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;276,00;279,00;203,00;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;260,00;266,00;100,00;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;318,00;319,00;298,00;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;270,00;276,00;247,00;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;300,00;260,00;338,00;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;262,00;265,00;249,00;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;247,00;263,00;178,00;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;226,00;217,00;263,00;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;258,00;281,00;179,00;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;290,00;293,00;276,00;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;299,00;299,00; n.d. ;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;288,00;284,00;301,00;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;293,00;296,00;278,00;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;227,00;220,00;263,00;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;284,00;284,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;274,00;266,00;308,00;;;;;;
