1.0.-Etxebizitza salerosketak. 2015ko 4. hiruhilekoa;;;;;;;;;;
1.0.- Número de compraventas de vivienda. 4 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;18,60;3,23;73,31;4,86;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;13,69;0,81;79,45;6,05;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;14,77;3,19;72,88;9,16;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;27,87;2,79;58,33;11,01;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;13,67;1,26;76,94;8,13;;;;;
Capitales de TTHH;Vitoria-Gasteiz;7,44;8,37;64,19;20,00;;;;;
Capitales de TTHH;Donostia/San Sebastián;15,22;0,36;73,91;10,51;;;;;
Capitales de TTHH;Bilbao;6,96;0,49;76,53;16,02;;;;;
Resto de TTHH;Resto ARABA/ÁLAVA;18,18;1,52;60,60;19,70;;;;;
Resto de TTHH;Resto GIPUZKOA;12,16;8,56;75,43;3,85;;;;;
Resto de TTHH;Resto BIZKAIA;13,59;14,48;67,92;4,01;;;;;
Áreas funcionales;Álava Central;8,64;7,82;64,61;18,93;;;;;
Áreas funcionales;Balmaseda-Zalla;8,57;0,00;85,72;5,71;;;;;
Áreas funcionales;Beasain-Zumárraga;4,64;2,65;88,07;4,64;;;;;
Áreas funcionales;Bilbao Metropolitano;8,64;9,39;73,10;8,87;;;;;
Áreas funcionales;Donostia-San Sebastián;12,42;9,90;71,30;6,38;;;;;
Áreas funcionales;Durango;35,80;7,41;45,68;11,11;;;;;
Áreas funcionales;Eibar;42,73;5,45;45,46;6,36;;;;;
Áreas funcionales;Gernika-Markina;24,00;4,00;72,00;0,00;;;;;
Áreas funcionales;Igorre;57,14;0,00;28,57;14,29;;;;;
Áreas funcionales;Laguardia;46,67;0,00;53,33;0,00;;;;;
Áreas funcionales;Laudio / Llodio;3,57;0,00;60,72;35,71;;;;;
Áreas funcionales;Arrasate-Bergara;13,73;1,96;68,62;15,69;;;;;
Áreas funcionales;Mungia;42,86;0,00;28,57;28,57;;;;;
Áreas funcionales;Tolosa;2,30;0,00;97,70;0,00;;;;;
Áreas funcionales;Zarautz-Azpeitia;5,94;0,00;92,08;1,98;;;;;
;;;;;;;;;;
3.1.1.- Hipoteka-kreditu berriko banaketa(%).  2015ko 4. hiruhilekoa;;;;;;;;;;
3.1.1.- Distribución del volumen de nuevo crédito hipotecario(%).  4 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;;;
Nazionala/Nacional;ESPAÑA;89,15;10,85;;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;74,33;25,67;;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;89,20;10,80;;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;85,26;14,74;;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;74,68;25,32;;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;92,79;7,21;;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;89,62;10,38;;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;91,73;8,27;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;88,37;11,63;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;89,15;10,85;;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;90,51;9,49;;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;95,20;4,80;;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;94,13;5,87;;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;94,97;5,03;;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;90,38;9,62;;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;79,40;20,60;;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;79,06;20,94;;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;87,34;12,66;;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;72,31;27,69;;;;;;;
Hiriburak/Capitales de TTHH;Donostia/San Sebastián;81,61;18,39;;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;80,16;19,84;;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;48,49;51,51;;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;68,81;31,19;;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;70,43;29,57;;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;74,89;25,11;;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;95,86;4,14;;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;62,89;37,11;;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;73,67;26,33;;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;77,62;22,38;;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;93,97;6,03;;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;87,02;12,98;;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;56,97;43,03;;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;56,59;43,41;;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;100,00;0,00;;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;22,88;77,12;;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;71,46;28,54;;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;34,88;65,12;;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;86,42;13,58;;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;51,28;48,72;;;;;;;
;;;;;;;;;;
3.1.2.- Hipoteka-kreditu berriko banaketa(%). Higiezin mota. 2015ko 4. hiruhilekoa;;;;;;;;;;
3.1.2.- Distribución del volumen de nuevo crédito hipotecario (%). Tipo bien inmueble. 4 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZAK VIVIENDAS;LOKALAK LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;LARREKOAK RUSTICOS;;;
Nazionala/Nacional;ESPAÑA;79,59;6,56;1,31;6,22;5,46;0,86;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;73,83;7,48;1,86;13,15;2,81;0,87;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;86,47;5,19;1,08;3,43;3,39;0,44;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;77,90;6,94;0,95;5,28;7,91;1,02;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;76,86;6,41;1,22;4,44;2,94;8,13;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;84,96;5,46;0,61;4,37;2,25;2,35;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;72,43;9,44;1,61;7,20;8,31;1,01;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;84,40;8,25;1,72;0,51;3,25;1,87;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;79,55;8,65;2,03;3,34;4,40;2,03;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;62,52;6,19;0,48;6,41;23,84;0,56;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;81,26;6,81;1,22;4,50;6,01;0,20;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;74,45;4,35;0,82;13,19;4,96;2,23;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;83,58;7,34;1,34;0,91;3,47;3,36;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;78,39;6,56;1,14;9,64;4,25;0,02;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;81,63;4,79;4,35;4,25;4,71;0,27;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;66,34;3,37;0,39;7,44;17,58;4,88;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;75,81;9,42;0,72;12,59;1,43;0,03;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;83,36;6,63;1,48;2,18;5,82;0,53;;;
Lurraldea/TTHH;ARABA/ÁLAVA;72,07;5,57;0,21;1,07;15,94;5,14;;;
Lurraldea/TTHH;GIPUZKOA;85,18;6,01;1,53;5,60;0,96;0,72;;;
Lurraldea/TTHH;BIZKAIA;67,40;8,55;2,24;18,92;2,42;0,47;;;
;;;;;;;;;;
;;;;;;;;;;
3.1.3.- Hipoteka-kreditu berriko banaketa (%). Babesaren gradua.  2015ko 4. hiruhekoa;;;;;;;;;;
3.1.3.- Distribución del volumen de nuevo crédito hipotecario (%). Grado protección. 4 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZA LIBREA VIVIENDA LIBRE;ETXEBIZITZA BABESTUA VIVIENDA PROTEGIDA;LIBRE BANKUAK/KUTXAK LIBRE BANCOS/CAJAS;LIBRE BESTEAK LIBRE OTRAS;BABESTUAK BANKUAK/KUTXAK VPO BANCOS/CAJAS;BABESTUAK BESTEAK VPO OTRAS;;;
Nazionala/Nacional;ESPAÑA;91,26;8,74;90,70;9,30;82,91;17,09;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;83,18;16,82;83,61;16,39;48,81;51,19;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;91,94;8,06;90,79;9,21;91,95;8,05;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;83,94;16,06;86,36;13,64;84,70;15,30;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;84,02;15,98;78,71;21,29;80,82;19,18;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;98,05;1,95;94,02;5,98;92,74;7,26;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;94,25;5,75;90,52;9,48;95,82;4,18;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;89,82;10,18;93,05;6,95;97,73;2,27;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;89,46;10,54;88,14;11,86;86,79;13,21;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;92,43;7,57;85,95;14,05;84,12;15,88;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;92,39;7,61;91,42;8,58;95,95;4,05;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;81,09;18,91;95,68;4,32;96,11;3,89;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;96,24;3,76;97,44;2,56;90,14;9,86;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;93,55;6,45;94,26;5,74;94,07;5,93;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;92,34;7,66;90,51;9,49;75,43;24,57;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;80,22;19,78;71,77;28,23;49,96;50,04;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;82,67;17,33;86,44;13,56;79,25;20,75;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;90,72;9,28;89,49;10,51;88,41;11,59;;;
Lurraldea/TTHH;ARABA/ÁLAVA;75,88;24,12;82,85;17,15;77,50;22,50;;;
Lurraldea/TTHH;GIPUZKOA;92,60;7,40;81,91;18,09;69,54;30,46;;;
Lurraldea/TTHH;BIZKAIA;77,08;22,92;85,21;14,79;40,25;59,75;;;
;;;;;;;;;;
3.2.1.- Kontratatutako hipoteka-kredituko batez bestekoa m²ka (€). 2015ko 4. hiruhilekoa;;;;;;;;;;
3.2.1.- Importe medio de crédito hipotecario contratado por m² (€). 4 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;;
Nazionala/Nacional;ESPAÑA;1.122,89;1.128,39;1.062,78;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;1.597,61;1.592,56;1.622,44;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;932,59;937,82;867,33;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;1.004,64;1.025,19;854,20;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;1.025,19;1.051,46;939,77;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;1.346,61;1.351,66;1.214,39;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;953,82;957,68;883,60;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;1.156,32;1.150,75;1.254,52;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;806,07;808,12;790,88;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;664,50;661,50;684,16;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;1.335,62;1.343,27;1.231,81;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;667,65;675,14;534,01;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;960,52;964,37;689,80;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;1.622,54;1.629,41;1.519,58;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;746,95;754,85;683,27;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;986,53;974,01;1.021,43;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;864,22;870,85;830,26;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;816,65;819,30;779,92;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;1.252,08;1.264,27;1.181,40;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;2.161,29;2.178,84;2.119,49;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;1.564,12;1.587,24;1.457,46;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;1.073,95;1.088,08; n.d. ;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;1.520,79;1.516,32;1.540,93;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;1.629,56;1.625,10;1.662,95;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;1.239,93;1.254,40;1.147,50;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;1.515,19;1.484,77; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;1.234,66;1.229,76; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;1.611,69;1.617,51;1.577,71;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;1.826,52;1.782,04;1.988,01;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;1.619,25;1.628,42; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;1.701,60;1.718,57; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;1.610,66; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;1.569,87; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;750,30;750,30; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;1.237,75;1.317,38; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;1.550,09;1.752,26;1.370,39;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;923,08; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;1.398,98;1.373,93; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;1.788,02;1.906,92;1.560,11;;;;;;
;;;;;;;;;;
3.2.3.- Kontratatutako hipoteka-kredituko batez bestekoa transakzioka (€). 2015ko 4. hiruhilekoa;;;;;;;;;;
3.2.3.- Importe medio de crédito hipotecario contratado por transacción (€). 4 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;;
Nazionala/Nacional;ESPAÑA;110.984,56;112.370,78;99.871,91;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;135.054,69;138.028,76;125.594,60;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;93.046,13;93.638,77;87.522,12;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;97.626,94;98.638,12;91.801,12;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;85.791,35;88.141,03;77.951,43;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;125.704,08;125.380,49;130.992,88;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;91.913,91;91.911,41;91.938,66;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;103.634,38;103.190,11;110.503,55;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;87.422,04;87.596,48;86.163,88;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;80.807,24;81.601,49;76.314,65;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;123.752,73;125.346,11;108.396,66;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;69.923,83;70.674,40;56.397,10;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;96.340,44;97.099,49;75.963,63;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;179.350,38;180.608,09;160.973,00;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;88.759,75;92.691,40;65.453,40;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;100.213,56;101.804,46;97.069,33;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;81.810,35;84.186,89;70.378,39;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;81.291,26;81.606,75;78.727,06;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;108.236,58;107.754,04;110.351,22;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;189.140,64;188.720,48;191.481,53;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;138.668,41;149.166,31;119.155,13;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;102.390,80;106.819,46;85.266,67;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;120.672,72;119.295,20;125.572,64;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;124.765,90;126.854,52;117.493,36;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;109.399,37;109.766,24;107.674,09;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;116.799,01;114.323,11; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;94.328,92;90.919,23;116.623,08;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;132.057,47;138.042,97;118.061,59;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;162.262,84;162.159,43;162.824,33;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;123.220,94;124.405,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;127.328,21;128.318,39;121.528,57;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;108.479,25; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;111.218,59; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;97.843,02;97.843,02; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;91.760,54;91.954,18;91.428,57;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;123.834,73;138.586,26;110.312,50;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;252.000,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;132.587,10;129.617,56; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;136.355,19;133.744,16;139.894,58;;;;;;
;;;;;;;;;;
3.3.- Interes-tipoak. Erreferentziaren indizeak (%). 2015ko 4. hiruhilekoa;;;;;;;;;;
3.3.- Tipos de interés. Índices de referencia (%). 4 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;Finkoa     Fijo;Aldagarria Variable;Euriborra Euribor;HMEI      IRPH;Bestelakoak Otros;;;;
Nazionala/Nacional;ESPAÑA;8,81;91,19;88,75;1,39;1,05;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;8,85;91,15;89,75;0,08;1,32;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;7,84;92,16;90,04;1,67;0,45;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;6,99;93,01;92,73;0,14;0,14;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;11,52;88,48;87,26;0,94;0,28;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;13,44;86,56;84,50;1,44;0,62;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;11,05;88,95;87,30;1,07;0,58;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;6,44;93,56;92,22;0,13;1,21;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;6,20;93,80;91,61;1,88;0,31;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;4,93;95,07;93,64;1,18;0,25;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;11,45;88,55;84,42;3,13;1,00;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;4,86;95,14;91,39;3,14;0,61;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;8,02;91,98;90,98;0,48;0,52;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;4,65;95,35;91,02;0,24;4,09;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;13,98;86,02;83,77;1,70;0,55;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;8,00;92,00;90,33;1,19;0,48;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;8,49;91,51;91,13;       -    ;0,38;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;11,64;88,36;86,52;1,29;0,55;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;7,36;92,64;77,52;       -    ;15,12;;;;
Lurraldea/TTHH;GIPUZKOA;6,00;94,00;93,49;0,07;0,44;;;;
Lurraldea/TTHH;BIZKAIA;10,86;89,14;88,85;0,10;0,19;;;;
;;;;;;;;;;
3.4.1.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Entitate mota. 2015ko 4. hiruhilekoa;;;;;;;;;;
3.4.1.- Duración media de los nuevos créditos hipotecarios (meses). Tipo entidad. 4 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;;
Nazionala/Nacional;ESPAÑA;271,00;277,00;229,00;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;271,00;296,00;191,00;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;270,00;273,00;236,00;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;263,00;268,00;238,00;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;263,00;264,00;261,00;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;245,00;251,00;149,00;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;240,00;245,00;196,00;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;273,00;274,00;260,00;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;265,00;266,00;253,00;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;279,00;281,00;265,00;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;276,00;281,00;228,00;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;278,00;278,00;263,00;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;273,00;276,00;194,00;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;304,00;308,00;259,00;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;241,00;242,00;236,00;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;256,00;263,00;243,00;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;266,00;269,00;252,00;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;260,00;265,00;223,00;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;284,00;287,00;271,00;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;285,00;286,00;279,00;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;239,00;298,00;129,00;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;303,00;312,00;272,00;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;288,00;293,00;271,00;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;272,00;304,00;163,00;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;287,00;290,00;275,00;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;303,00;301,00; n.d. ;;;;;;
