1.0.-Etxebizitzen salerosketa kopurua. 2018ko 4. hiruhilekoa;;;;;;;;
1.0.- Número de compraventas de vivienda. 04 trimestre 2018;;;;;;;;
;;;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;19,23;1,03;75,99;3,75;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;20,88;3,44;70,75;4,93;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;17,38;1,35;74,18;7,09;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;15,47;9,65;63,70;11,18;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;27,39;0,64;64,41;7,56;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;10,91;1,37;78,78;8,94;;;
Capitales de TTHH;Vitoria-Gasteiz;6,04;3,41;75,85;14,70;;;
Capitales de TTHH;Donostia/San Sebastián;17,38;1,14;79,77;1,71;;;
Capitales de TTHH;Bilbao;8,37;7,17;82,07;2,39;;;
Resto de TTHH;Resto ARABA/ÁLAVA;14,29;0,00;75,23;10,48;;;
Resto de TTHH;Resto GIPUZKOA;17,39;2,01;77,10;3,50;;;
Resto de TTHH;Resto BIZKAIA;22,10;2,37;71,35;4,18;;;
Áreas funcionales;Álava Central;6,83;3,17;76,10;13,90;;;
Áreas funcionales;Balmaseda-Zalla;15,15;0,00;84,85;0,00;;;
Áreas funcionales;Beasain-Zumárraga;7,32;0,00;86,58;6,10;;;
Áreas funcionales;Bilbao Metropolitano;15,06;4,56;77,13;3,25;;;
Áreas funcionales;Donostia-San Sebastián;19,04;0,74;77,52;2,70;;;
Áreas funcionales;Durango;47,32;1,79;44,64;6,25;;;
Áreas funcionales;Eibar;29,58;11,27;52,81;6,34;;;
Áreas funcionales;Gernika-Markina;14,81;0,00;81,49;3,70;;;
Áreas funcionales;Igorre;23,81;0,00;76,19;0,00;;;
Áreas funcionales;Laguardia;56,25;0,00;43,75;0,00;;;
Áreas funcionales;Laudio / Llodio;1,52;0,00;83,33;15,15;;;
Áreas funcionales;Arrasate-Bergara;22,22;3,70;64,82;9,26;;;
Áreas funcionales;Mungia;6,67;6,67;79,99;6,67;;;
Áreas funcionales;Tolosa;11,54;0,00;88,46;0,00;;;
Áreas funcionales;Zarautz-Azpeitia;4,03;0,00;94,36;1,61;;;
;;;;;;;;
3.1.1.- Hipoteka-kreditu berriko banaketa(%).  2018ko 4. hiruhilekoa;;;;;;;;
3.1.1.- Distribución del volumen de nuevo crédito hipotecario(%).  04 trimestre 2018;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;
Nazionala/Nacional;ESPAÑA;89,85;10,15;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;83,41;16,59;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;92,06;7,94;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;87,20;12,80;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;41,67;58,33;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;92,42;7,58;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;87,01;12,99;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;94,69;5,31;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;82,51;17,49;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;85,65;14,35;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;93,58;6,42;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;92,50;7,50;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;94,30;5,70;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;95,94;4,06;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;85,36;14,64;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;59,22;40,78;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;79,86;20,14;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;89,82;10,18;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;81,46;18,54;;;;;
Hiriburak/Capitales de TTHH;Donostia/San Sebastián;85,90;14,10;;;;;
Hiriburak/Capitales de TTHH;Bilbao;86,26;13,74;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;68,85;31,15;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;77,94;22,06;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;84,88;15,12;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;80,47;19,53;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;100,00;0,00;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;83,12;16,88;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;84,68;15,32;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;85,22;14,78;;;;;
Eskualde Egitura/Áreas funcionales;Durango;93,89;6,11;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;79,94;20,06;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;85,07;14,93;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;84,07;15,93;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;100,00;0,00;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;62,03;37,97;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;55,69;44,31;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;78,99;21,01;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;70,62;29,38;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;67,92;32,08;;;;;
;;;;;;;;
3.1.2.- Hipoteka-kreditu berriko banaketa(%). Higiezin mota. 2018ko 4. hiruhilekoa;;;;;;;;
3.1.2.- Distribución del volumen de nuevo crédito hipotecario (%). Tipo bien inmueble. 04 trimestre 2018;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZAK VIVIENDAS;LOKALAK    LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;LARREKOAK RUSTICOS;
Nazionala/Nacional;ESPAÑA;82,56;5,86;1,18;6,46;3,45;0,49;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;73,24;5,26;1,27;11,88;7,88;0,47;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;85,47;8,16;1,53;3,08;1,60;0,16;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;88,87;3,00;1,57;3,52;2,43;0,61;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;61,88;5,58;0,88;0,77;29,32;1,57;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;84,42;4,98;1,16;4,12;1,57;3,75;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;74,66;14,76;2,40;2,83;4,39;0,96;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;84,17;1,93;1,63;6,10;5,84;0,33;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;76,95;5,18;1,17;9,65;6,00;1,05;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;80,20;2,30;0,81;2,64;12,81;1,24;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;88,87;5,36;0,96;2,29;2,48;0,04;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;72,57;12,21;0,90;4,83;4,28;5,21;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;85,64;8,43;1,24;0,71;2,56;1,42;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;79,92;4,76;0,94;12,62;1,71;0,05;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;85,72;4,66;0,99;5,92;1,67;1,04;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;84,13;3,14;0,48;5,33;5,15;1,77;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;78,98;4,43;2,39;12,47;1,73;0,00;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;87,11;4,90;1,32;3,97;2,42;0,28;
Lurraldea/TTHH;ARABA/ÁLAVA;80,34;4,36;0,37;11,19;3,74;0,00;
Lurraldea/TTHH;GIPUZKOA;77,93;5,30;1,16;11,47;3,41;0,73;
Lurraldea/TTHH;BIZKAIA;68,47;5,38;1,51;12,31;11,98;0,35;
;;;;;;;;
3.1.3.- Hipoteka-kreditu berriko banaketa (%). Babesaren gradua.  2018ko 4. hiruhilekoa;;;;;;;;
3.1.3.- Distribución del volumen de nuevo crédito hipotecario (%). Grado protección. 04 trimestre 2018;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZA LIBREA VIVIENDA LIBRE;ETXEBIZITZA BABESTUA VIVIENDA PROTEGIDA;LIBRE BANKUAK/KUTXAK LIBRE BANCOS/CAJAS;LIBRE BESTEAK LIBRE OTRAS;BABESTUAK BANKUAK/KUTXAK VPO BANCOS/CAJAS;BABESTUAK BESTEAK VPO OTRAS;
Nazionala/Nacional;ESPAÑA;91,86;8,14;91,78;8,22;91,82;8,18;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;94,01;5,99;83,44;16,56;82,96;17,04;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;91,50;8,50;92,38;7,62;92,98;7,02;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;84,91;15,09;88,52;11,48;83,88;16,12;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;82,68;17,32;77,25;22,75;74,53;25,47;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;98,01;1,99;92,85;7,15;98,07;1,93;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;94,81;5,19;90,63;9,37;86,27;13,73;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;89,90;10,10;93,91;6,09;96,20;3,80;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;88,13;11,87;87,94;12,06;89,02;10,98;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;94,15;5,85;82,89;17,11;80,19;19,81;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;90,64;9,36;92,87;7,13;97,58;2,42;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;79,70;20,30;96,11;3,89;93,52;6,48;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;95,80;4,20;96,45;3,55;92,16;7,84;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;93,83;6,17;95,87;4,13;97,74;2,26;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;87,46;12,54;86,23;13,77;86,62;13,38;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;81,12;18,88;57,35;42,65;66,02;33,98;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;89,95;10,05;84,49;15,51;80,34;19,66;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;90,71;9,29;92,09;7,91;88,76;11,24;
Lurraldea/TTHH;ARABA/ÁLAVA;81,52;18,48;78,74;21,26;79,42;20,58;
Lurraldea/TTHH;GIPUZKOA;97,02;2,98;81,27;18,73;77,79;22,21;
Lurraldea/TTHH;BIZKAIA;93,84;6,16;86,19;13,81;87,22;12,78;
;;;;;;;;
3.2.1.- Kontratatutako hipoteka-kredituko batez bestekoa m koadroka (€). 2018ko 4. hiruhilekoa;;;;;;;;
3.2.1.- Importe medio de crédito hipotecario contratado por m²(€). 04 trimestre 2018;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS;BESTELAKOAK OTRAS;;;;
Nazionala/Nacional;ESPAÑA;1.306,08;1.318,46;1.161,13;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;1.748,92;1.740,06;1.795,36;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;1.022,43;1.031,68;907,51;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;1.026,59;1.031,52;996,12;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;1.046,80;1.086,64;952,79;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;1.557,38;1.559,23;1.504,70;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;1.127,94;1.120,77;1.229,48;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;1.133,64;1.127,62;1.229,38;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;864,29;863,90;867,56;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;719,38;714,50;748,73;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;1.661,48;1.661,62;1.658,70;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;688,72;691,40;638,55;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;1.002,49;1.010,64;776,80;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;1.958,72;1.958,93;1.952,05;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;786,87;793,76;735,13;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;1.157,07;1.138,20;1.187,62;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;866,16;866,56;863,56;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;888,51;895,55;800,61;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;1.291,31;1.285,08;1.319,51;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;2.633,34;2.627,24;2.658,46;;;;
Hiriburak/Capitales de TTHH;Bilbao;1.728,65;1.731,55;1.710,72;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;1.039,48;1.042,76;1.023,35;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;1.719,41;1.697,68;1.795,01;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;1.732,17;1.728,52;1.763,62;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;1.266,97;1.266,07;1.270,99;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;1.533,35;1.533,34; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;1.330,81;1.383,92;1.207,81;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;1.758,31;1.761,02;1.738,60;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;2.218,23;2.200,02;2.296,66;;;;
Eskualde Egitura/Áreas funcionales;Durango;1.583,46;1.572,74; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Eibar;1.515,76;1.502,02;1.601,34;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;1.564,94;1.565,12; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Igorre;1.354,21;1.259,57; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;521,49; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;1.236,45;1.230,62; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;1.244,73;1.147,77;1.458,04;;;;
Eskualde Egitura/Áreas funcionales;Mungia;1.370,67; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;1.498,57;1.464,38;1.630,04;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;2.235,54;2.189,42;2.331,61;;;;
;;;;;;;;
3.2.3.- Kontratatutako hipoteka-kredituko batez bestekoa transakzioka (€). 2018ko 4. hiruhilekoa;;;;;;;;
3.2.3.- Importe medio de crédito hipotecario contratado por transacción (€). 04 trimestre 2018;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;
Nazionala/Nacional;ESPAÑA;129.091,96;130.514,54;115.050,97;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;148.744,78;149.277,25;146.124,26;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;107.168,15;108.528,97;92.941,51;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;99.557,40;101.436,81;87.822,96;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;97.638,89;103.675,17;81.875,47;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;171.976,98;167.400,69;269.083,82;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;101.680,68;99.671,88;125.526,71;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;105.961,60;105.800,10;108.626,41;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;90.656,61;91.113,58;87.420,25;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;88.067,48;89.954,08;80.024,79;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;149.786,03;149.229,66;157.999,91;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;80.596,77;80.973,45;73.222,22;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;98.007,52;98.747,41;82.112,12;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;196.458,25;194.517,08;257.937,73;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;80.664,99;81.528,65;75.625,73;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;107.220,16;112.657,16;100.260,33;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;86.853,25;87.428,03;83.940,02;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;92.747,47;94.035,38;80.443,53;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;123.809,02;123.159,29;126.507,87;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;212.175,84;211.967,87;213.310,40;;;;
Hiriburak/Capitales de TTHH;Bilbao;152.376,61;155.683,76;132.674,47;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;111.341,72;105.369,30;130.917,99;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;136.371,27;137.060,09;133.975,21;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;137.097,78;135.895,73;144.618,34;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;122.246,91;121.278,71;126.242,45;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;116.317,39;116.317,39; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;120.927,60;122.575,63;113.905,54;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;145.646,69;146.341,27;141.649,94;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;183.334,89;182.950,89;185.241,45;;;;
Eskualde Egitura/Áreas funcionales;Durango;118.504,80;118.782,02; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Eibar;113.301,06;111.205,96;124.885,75;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;116.820,49;125.305,96; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Igorre;118.538,85;119.202,38; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;122.349,63; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;114.069,01;105.819,23;134.693,48;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;99.641,46;98.968,33;100.908,52;;;;
Eskualde Egitura/Áreas funcionales;Mungia;202.394,83; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;119.246,61;119.447,41;118.409,96;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;177.928,02;196.916,01;142.376,04;;;;
;;;;;;;;
3.3.- Interes-tipoak. Erreferentziar indizeak (%). 2018ko 3. hiruhilekoa;;;;;;;;
3.3.- Tipos de interés. Índices de referencia (%). 03 trimestre 2018;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;Finkoa     Fijo;Aldagarria Variable;Euriborra Euribor;HMEI      IRPH;Bestelakoak Otros;;
Nazionala/Nacional;ESPAÑA;40,30;59,70;58,84;0,26;0,60;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;23,78;76,22;74,04;0,07;2,11;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;37,29;62,71;61,64;0,55;0,52;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;33,71;66,29;65,83;0,15;0,31;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;54,02;45,98;45,49;0,21;0,28;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;45,18;54,82;53,86;0,26;0,70;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;44,60;55,40;54,86;0,36;0,18;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;38,40;61,60;60,50; -     ;1,10;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;37,34;62,66;62,24;0,09;0,33;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;36,08;63,92;61,83;0,36;1,73;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;49,13;50,87;50,38;0,21;0,28;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;23,67;76,33;74,89;0,99;0,45;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;45,41;54,59;53,88;0,08;0,63;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;31,85;68,15;67,54;0,03;0,58;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;54,41;45,59;45,14;0,06;0,39;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;33,52;66,48;66,02;0,09;0,37;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;37,45;62,55;61,46;0,36;0,73;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;49,49;50,51;49,69;0,28;0,54;;
Lurraldea/TTHH;ARABA/ÁLAVA;20,84;79,16;78,69; -     ;0,47;;
Lurraldea/TTHH;GIPUZKOA;21,83;78,17;77,43;0,06;0,68;;
Lurraldea/TTHH;BIZKAIA;25,84;74,16;70,55;0,09;3,52;;
;;;;;;;;
3.4.1.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Finantza-erakunde mota. 2018ko 4. hiruhilekoa;;;;;;;;
3.4.1.- Duración media de los nuevos créditos hipotecarios (meses). Tipo entidad. 43 trimestre 2018;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                         ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;
Nazionala/Nacional;ESPAÑA;289,00;291,00;267,00;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;287,00;291,00;268,00;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;294,00;295,00;284,00;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;269,00;271,00;258,00;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;278,00;275,00;286,00;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;281,00;282,00;246,00;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;265,00;266,00;256,00;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;280,00;280,00;274,00;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;277,00;279,00;269,00;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;277,00;287,00;232,00;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;294,00;296,00;269,00;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;292,00;292,00;294,00;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;277,00;279,00;234,00;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;316,00;318,00;283,00;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;268,00;267,00;270,00;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;270,00;280,00;259,00;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;251,00;250,00;258,00;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;270,00;271,00;260,00;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;286,00;286,00;288,00;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;269,00;269,00;270,00;;;;
Hiriburak/Capitales de TTHH;Bilbao;295,00;298,00;280,00;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;317,00;315,00;324,00;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;276,00;272,00;288,00;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;295,00;307,00;221,00;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;288,00;287,00;294,00;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;330,00;330,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;233,00;218,00;299,00;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;294,00;303,00;241,00;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;276,00;276,00;276,00;;;;
Eskualde Egitura/Áreas funcionales;Durango;300,00;300,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Eibar;306,00;309,00;294,00;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;281,00;311,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Igorre;316,00;308,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;283,00; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;324,00;330,00;308,00;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;293,00;302,00;278,00;;;;
Eskualde Egitura/Áreas funcionales;Mungia;338,00; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;244,00;232,00;294,00;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;284,00;283,00;287,00;;;;
