1.0.-Etxebizitza salerosketak. 2015ko 2. hiruhilekoa;;;;;;;;;;
1.0.- Número de compraventas de vivienda. 2 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;39,67;0,97;55,99;3,37;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;19,62;2,64;70,34;7,40;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;15,78;0,69;77,14;6,39;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;15,79;11,39;63,81;9,01;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;27,04;2,99;60,56;9,41;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;17,49;0,82;73,44;8,25;;;;;
Capitales de TTHH;Vitoria-Gasteiz;15,46;8,83;64,67;11,04;;;;;
Capitales de TTHH;Donostia/San Sebastián;21,54;0,00;76,54;1,92;;;;;
Capitales de TTHH;Bilbao;6,36;17,29;55,10;21,25;;;;;
Resto de TTHH;Resto ARABA/ÁLAVA;12,07;0,00;70,69;17,24;;;;;
Resto de TTHH;Resto GIPUZKOA;13,75;4,37;74,60;7,28;;;;;
Resto de TTHH;Resto BIZKAIA;24,78;5,47;65,47;4,28;;;;;
Áreas funcionales;Álava Central;15,13;8,31;65,88;10,68;;;;;
Áreas funcionales;Balmaseda-Zalla;4,00;0,00;96,00;0,00;;;;;
Áreas funcionales;Beasain-Zumárraga;13,19;2,20;75,82;8,79;;;;;
Áreas funcionales;Bilbao Metropolitano;14,55;10,69;61,79;12,97;;;;;
Áreas funcionales;Donostia-San Sebastián;17,90;3,70;73,93;4,47;;;;;
Áreas funcionales;Durango;36,29;17,74;38,71;7,26;;;;;
Áreas funcionales;Eibar;28,77;0,00;68,49;2,74;;;;;
Áreas funcionales;Gernika-Markina;25,00;12,50;54,17;8,33;;;;;
Áreas funcionales;Igorre;42,86;0,00;57,14;0,00;;;;;
Áreas funcionales;Laguardia;85,71;0,00;14,29;0,00;;;;;
Áreas funcionales;Laudio / Llodio;2,78;0,00;72,22;25,00;;;;;
Áreas funcionales;Arrasate-Bergara;18,31;8,45;53,52;19,72;;;;;
Áreas funcionales;Mungia;38,46;15,38;38,47;7,69;;;;;
Áreas funcionales;Tolosa;1,85;0,00;96,30;1,85;;;;;
Áreas funcionales;Zarautz-Azpeitia;5,88;0,00;90,59;3,53;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.1.1.- Hipoteka-kreditu berriko banaketa(%).  2015ko 2. hiruhilekoa;;;;;;;;;;
3.1.1.- Distribución del volumen de nuevo crédito hipotecario(%).  2 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;;;
Nazionala/Nacional;ESPAÑA;88,18;11,82;;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;79,26;20,74;;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;84,43;15,57;;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;92,42;7,58;;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;83,19;16,81;;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;91,11;8,89;;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;91,89;8,11;;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;93,68;6,32;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;84,48;15,52;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;80,79;19,21;;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;87,89;12,11;;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;89,58;10,42;;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;94,68;5,32;;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;94,66;5,34;;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;83,09;16,91;;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;62,12;37,88;;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;81,23;18,77;;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;86,31;13,69;;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;82,43;17,57;;;;;;;
Hiriburak/Capitales de TTHH;Donostia/San Sebastián;80,08;19,92;;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;88,30;11,70;;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;77,15;22,85;;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;75,47;24,53;;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;75,52;24,48;;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;82,50;17,50;;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;92,13;7,87;;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;80,13;19,87;;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;79,48;20,52;;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;80,53;19,47;;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;89,60;10,40;;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;84,48;15,52;;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;85,09;14,91;;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;100,00;0,00;;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;86,34;13,66;;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;70,79;29,21;;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;54,96;45,04;;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;0,00;100,00;;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;89,10;10,90;;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;58,78;41,22;;;;;;;
;;;;;;;;;;
3.1.2.- Hipoteka-kreditu berriko banaketa(%). Higiezin mota. 2015ko 2. hiruhilekoa;;;;;;;;;;
3.1.2.- Distribución del volumen de nuevo crédito hipotecario (%). Tipo bien inmueble. 2 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZAK VIVIENDAS;LOKALAK LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;LARREKOAK RUSTICOS;;;
Nazionala/Nacional;ESPAÑA;76,85;9,99;2,04;5,77;4,20;1,15;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;72,38;12,48;0,99;10,16;2,92;1,07;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;77,88;6,27;1,62;7,98;2,97;3,28;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;76,86;9,50;1,49;6,50;3,75;1,90;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;76,04;8,81;3,59;2,10;5,46;4,00;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;83,52;10,27;0,80;0,92;3,60;0,89;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;69,71;13,75;3,73;4,49;6,81;1,51;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;80,14;6,59;1,65;3,01;8,23;0,38;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;77,15;10,11;1,58;3,42;5,69;2,05;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;75,49;7,68;1,98;4,99;9,10;0,76;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;78,66;8,06;1,18;7,96;4,11;0,03;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;73,61;9,41;0,55;4,38;6,24;5,81;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;78,19;7,86;1,52;1,15;10,12;1,16;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;76,89;12,25;2,71;4,55;3,60;0,00;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;80,21;8,37;2,76;2,33;4,47;1,86;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;65,56;7,27;1,00;19,92;5,70;0,55;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;87,20;6,21;1,38;5,14;0,00;0,07;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;77,45;15,54;1,47;1,88;2,79;0,87;;;
Lurraldea/TTHH;ARABA/ÁLAVA;66,12;18,48;0,38;13,56;1,37;0,09;;;
Lurraldea/TTHH;GIPUZKOA;64,04;16,39;0,85;13,37;3,20;2,15;;;
Lurraldea/TTHH;BIZKAIA;81,07;7,62;1,27;6,56;3,08;0,40;;;
;;;;;;;;;;
3.1.3.- Hipoteka-kreditu berriko banaketa (%). Babesaren gradua.  2015ko 2. hiruhekoa;;;;;;;;;;
3.1.3.- Distribución del volumen de nuevo crédito hipotecario (%). Grado protección. 2 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZA LIBREA VIVIENDA LIBRE;ETXEBIZITZA BABESTUA VIVIENDA PROTEGIDA;LIBRE BANKUAK/KUTXAK LIBRE BANCOS/CAJAS;LIBRE BESTEAK LIBRE OTRAS;BABESTUAK BANKUAK/KUTXAK VPO BANCOS/CAJAS;BABESTUAK BESTEAK VPO OTRAS;;;
Nazionala/Nacional;ESPAÑA;90,04;9,96;89,89;10,11;90,01;9,99;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;87,70;12,30;80,53;19,47;84,72;15,28;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;88,91;11,09;90,01;9,99;93,08;6,92;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;83,14;16,86;85,59;14,41;92,07;7,93;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;86,04;13,96;85,36;14,64;80,72;19,28;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;97,13;2,87;90,17;9,83;94,31;5,69;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;95,50;4,50;91,92;8,08;93,73;6,27;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;90,15;9,85;94,14;5,86;92,08;7,92;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;85,89;14,11;87,30;12,70;78,76;21,24;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;89,74;10,26;83,58;16,42;79,37;20,63;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;91,46;8,54;90,54;9,46;95,45;4,55;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;79,33;20,67;93,42;6,58;96,09;3,91;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;96,22;3,78;95,87;4,13;98,80;1,20;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;90,05;9,95;94,22;5,78;94,35;5,65;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;88,60;11,40;84,18;15,82;77,73;22,27;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;80,46;19,54;68,60;31,40;69,25;30,75;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;85,26;14,74;88,08;11,92;77,69;22,31;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;91,69;8,31;88,64;11,36;86,65;13,35;;;
Lurraldea/TTHH;ARABA/ÁLAVA;81,73;18,27;74,02;25,98;79,94;20,06;;;
Lurraldea/TTHH;GIPUZKOA;92,93;7,07;78,11;21,89;79,17;20,83;;;
Lurraldea/TTHH;BIZKAIA;85,45;14,55;83,61;16,39;87,79;12,21;;;
;;;;;;;;;;
3.2.1.- Kontratatutako hipoteka-kredituko batez bestekoa m²ka (€). 2015ko 2. hiruhilekoa;;;;;;;;;;
3.2.1.- Importe medio de crédito hipotecario contratado por m² (€). 2 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;;
Nazionala/Nacional;ESPAÑA;1.082,90;1.090,87;998,36;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;1.555,68;1.551,27;1.577,08;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;902,46;905,82;864,27;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;984,20;994,46;912,88;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;957,99;982,68;889,40;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;1.273,03;1.267,22;1.453,23;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;975,79;979,94;887,90;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;1.095,89;1.081,28;1.404,40;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;845,89;849,17;820,85;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;650,67;660,92;597,26;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;1.292,06;1.306,21;1.111,43;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;622,23;629,06;513,09;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;977,45;982,89;635,82;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;1.497,11;1.502,74;1.375,10;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;743,79;752,80;678,67;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;1.017,72;1.014,57;1.023,81;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;810,69;815,68;771,61;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;777,32;779,62;747,75;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;1.191,33;1.206,34;1.133,44;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;2.191,27;2.130,51;2.531,53;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;1.558,49;1.596,16;1.378,10;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;947,15;921,67; n.d. ;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;1.509,63;1.473,23;1.615,30;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;1.575,75;1.562,73;1.683,70;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;1.181,34;1.191,78;1.139,57;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;1.411,06;1.317,59; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;1.585,08;1.588,73; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;1.569,41;1.579,04;1.513,13;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;1.849,38;1.794,37;2.095,59;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;1.633,26;1.633,26; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;1.381,17;1.363,25; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;1.716,46; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;1.226,46; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;600,95; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;1.062,37;986,44; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;1.379,04;1.296,64;1.458,38;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia; n.d. ; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;1.342,58;1.313,08; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;1.740,79;1.827,42;1.597,87;;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.2.3.- Kontratatutako hipoteka-kredituko batez bestekoa transakzioka (€). 2015ko 2. hiruhilekoa;;;;;;;;;;
3.2.3.- Importe medio de crédito hipotecario contratado por transacción (€). 2 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;;
Nazionala/Nacional;ESPAÑA;107.493,76;108.624,04;98.415,42;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;125.175,15;126.473,78;119.909,46;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;87.983,44;88.379,10;84.447,22;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;93.050,01;96.146,41;76.928,14;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;107.069,47;114.961,41;77.565,22;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;129.155,77;123.368,61;229.053,24;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;86.273,66;85.981,75;89.778,28;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;104.514,48;105.076,42;96.514,17;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;83.101,87;84.325,80;76.251,67;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;76.505,13;77.763,12;70.850,41;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;119.601,74;119.928,54;116.411,12;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;67.483,18;68.039,32;59.856,09;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;88.526,50;88.801,15;82.440,90;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;173.629,53;173.154,16;181.784,49;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;80.543,05;81.928,29;74.217,17;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;100.578,75;103.916,69;93.947,08;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;80.716,08;80.525,25;81.966,23;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;80.588,07;81.178,45;76.327,19;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;118.083,72;115.084,32;127.681,83;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;171.084,11;171.843,48;166.666,02;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;128.224,33;132.985,55;104.959,29;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;104.915,97;108.001,23;93.977,27;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;111.752,11;111.196,85;113.242,87;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;120.774,64;120.770,21;120.796,40;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;118.229,47;115.187,96;128.413,93;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;115.813,01;109.899,35; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;116.976,36;125.561,35;99.510,34;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;124.052,58;126.269,21;113.764,58;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;143.247,52;143.969,95;139.806,69;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;118.978,15;120.905,01;104.939,59;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;94.901,56;92.726,99; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;159.216,67;157.763,10; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;108.212,66; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;82.368,12; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;100.569,99;100.400,68;100.979,17;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;108.211,43;103.504,35;112.395,50;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;150.000,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;103.690,99;104.046,57;102.236,36;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;129.302,85;135.087,91;121.167,62;;;;;;
;;;;;;;;;;
3.3.- Interes-tipoak. Erreferentziaren indizeak (%). 2015ko 2. hiruhilekoa;;;;;;;;;;
3.3.- Tipos de interés. Índices de referencia (%). 2 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;Finkoa     Fijo;Aldagarria Variable;Euriborra Euribor;HMEI      IRPH;Bestelakoak Otros;;;;
Nazionala/Nacional;ESPAÑA;5,18;94,82;92,36;1,62;0,84;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;3,94;96,06;93,66;0,24;2,16;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;4,16;95,84;92,15;2,93;0,76;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;2,54;97,46;96,56;0,79;0,11;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;7,67;92,33;90,86;0,42;1,05;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;6,74;93,26;89,86;2,14;1,26;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;5,02;94,98;92,91;1,30;0,77;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;3,92;96,08;95,06;0,44;0,58;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;5,57;94,43;92,63;1,03;0,77;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;4,23;95,77;93,08;2,32;0,37;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;6,00;94,00;91,83;1,05;1,12;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;3,72;96,28;91,32;4,01;0,95;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;6,58;93,42;91,24;0,79;1,39;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;5,78;94,22;92,75;1,09;0,38;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;6,24;93,76;91,29;2,11;0,36;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;2,52;97,48;94,34;1,78;1,36;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;4,66;95,34;94,11;0,25;0,98;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;5,53;94,47;91,83;2,05;0,59;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;4,20;95,80;80,67;0,28;14,85;;;;
Lurraldea/TTHH;GIPUZKOA;5,25;94,75;94,25;0,10;0,40;;;;
Lurraldea/TTHH;BIZKAIA;3,05;96,95;96,25;0,32;0,38;;;;
;;;;;;;;;;
3.4.1.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Entitate mota. 2015ko 2. hiruhilekoa;;;;;;;;;;
3.4.1.- Duración media de los nuevos créditos hipotecarios (meses). Tipo entidad. 2 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;;
Nazionala/Nacional;ESPAÑA;276,00;282,00;234,00;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;290,00;301,00;248,00;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;275,00;280,00;238,00;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;271,00;280,00;220,00;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;278,00;286,00;249,00;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;262,00;266,00;181,00;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;248,00;251,00;217,00;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;276,00;280,00;219,00;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;264,00;273,00;216,00;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;272,00;279,00;245,00;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;273,00;279,00;214,00;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;281,00;283,00;262,00;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;265,00;271,00;124,00;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;310,00;313,00;274,00;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;264,00;266,00;259,00;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;277,00;279,00;271,00;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;268,00;272,00;238,00;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;261,00;268,00;213,00;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;285,00;294,00;256,00;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;292,00;295,00;276,00;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;312,00;316,00;291,00;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;291,00;296,00;277,00;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;281,00;291,00;254,00;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;285,00;301,00;204,00;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;285,00;293,00;257,00;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;297,00;300,00; n.d. ;;;;;;
