1.0.-Etxebizitza salerosketak. 2014ko 1. hiruhilekoa;;;;;;;;;;
1.0.- Número de compraventas de vivienda. 01 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;25,20;11,41;55,65;7,74;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;61,07;1,87;35,06;2,00;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;36,68;14,06;46,60;2,66;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;48,54;2,89;44,67;3,90;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;25,00;22,98;43,11;8,91;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;42,77;5,33;43,85;8,05;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;42,73;2,17;48,95;6,15;;;;;
Capitales de TTHH;Vitoria-Gasteiz;30,69;9,57;57,43;2,31;;;;;
Capitales de TTHH;Donostia-San Sebastián;26,69;1,13;70,30;1,88;;;;;
Capitales de TTHH;Bilbao;11,52;1,30;80,66;6,52;;;;;
Resto de TTHH;Resto ARABA/ÁLAVA;18,64;1,69;66,11;13,56;;;;;
Resto de TTHH;Resto GIPUZKOA;23,91;8,12;60,72;7,25;;;;;
Resto de TTHH;Resto BIZKAIA;36,37;6,28;52,37;4,98;;;;;
Áreas funcionales;Álava Central;29,72;9,29;58,51;2,48;;;;;
Áreas funcionales;Balmaseda-Zalla;7,14;0,00;85,72;7,14;;;;;
Áreas funcionales;Beasain-Zumárraga;27,88;4,81;45,19;22,12;;;;;
Áreas funcionales;Bilbao Metropolitano;23,99;3,31;66,97;5,73;;;;;
Áreas funcionales;Donostia-San Sebastián;23,01;3,77;69,66;3,56;;;;;
Áreas funcionales;Durango;57,14;11,61;27,68;3,57;;;;;
Áreas funcionales;Eibar;56,92;7,69;33,85;1,54;;;;;
Áreas funcionales;Gernika-Markina;29,63;25,93;40,74;3,70;;;;;
Áreas funcionales;Igorre;50,00;16,67;16,66;16,67;;;;;
Áreas funcionales;Laguardia;100,00;0,00;0,00;0,00;;;;;
Áreas funcionales;Laudio / Llodio;12,50;0,00;70,00;17,50;;;;;
Áreas funcionales;Arrasate-Bergara;29,25;29,25;32,07;9,43;;;;;
Áreas funcionales;Mungia;37,50;12,50;50,00;0,00;;;;;
Áreas funcionales;Tolosa;18,18;0,00;80,17;1,65;;;;;
Áreas funcionales;Zarautz-Azpeitia;16,13;0,00;80,64;3,23;;;;;
;;;;;;;;;;
3.1.1.- Hipoteka-kreditu berriko banaketa(%).  2014ko 1. hiruhilekoa;;;;;;;;;;
3.1.1.- Distribución del volumen de nuevo crédito hipotecario(%).  01 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BANKUAK BANCOS;KUTXAK CAJAS;BESTELAKOAK OTRAS;;;;;;
Estatukoa/Estatal;ESPAÑA;83,81;5,45;10,74;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;66,77;14,50;18,73;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;76,56;7,45;15,99;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;55,13;29,18;15,69;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;73,35;4,21;22,44;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;78,29;8,76;12,95;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;79,73;4,01;16,26;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;84,69;10,32;4,99;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;70,62;7,33;22,05;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;72,78;10,57;16,65;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;78,42;9,11;12,47;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;93,85;2,80;3,35;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;90,93;3,55;5,52;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;93,84;1,99;4,17;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;85,88;6,24;7,88;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;55,05;13,12;31,83;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;57,16;7,34;35,50;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;92,39;1,00;6,61;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;74,26;13,37;12,37;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;71,98;11,54;16,48;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;68,83;17,30;13,87;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;50,65;6,60;42,75;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;64,06;7,38;28,56;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;59,84;20,47;19,69;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;73,60;13,97;12,43;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;49,81;39,65;10,54;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;38,07;11,59;50,34;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;66,68;17,01;16,31;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;67,88;13,08;19,04;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;40,19;53,33;6,48;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;91,38;4,90;3,72;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;52,70;30,55;16,75;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;0,00;39,28;60,72;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;100,00;0,00;0,00;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;48,08;0,00;51,92;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;35,30;0,00;64,70;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;76,98;23,02;0,00;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;85,99;4,54;9,47;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;20,32;4,04;75,64;;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.1.2.- Hipoteka-kreditu berriko banaketa(%). Higiezin mota. 2014ko 1. hiruhilekoa;;;;;;;;;;
3.1.2.- Distribución del volumen de nuevo crédito hipotecario (%). Tipo bien inmueble. 01 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZAK VIVIENDAS;LOKALAK LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;LARREKOAK RUSTICOS;;;
Estatukoa/Estatal;ESPAÑA;64,13;20,62;1,39;9,98;2,49;1,39;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;57,88;4,65;2,23;32,22;1,33;1,69;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;74,16;6,46;2,12;12,28;2,34;2,64;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;83,88;6,07;1,98;3,14;4,72;0,21;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;64,29;14,88;2,07;1,79;3,99;12,98;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;77,73;13,29;1,88;3,60;2,28;1,22;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;68,25;18,56;2,58;2,70;4,76;3,15;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;75,65;5,90;1,75;14,31;1,37;1,02;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;70,65;8,28;2,39;11,76;2,78;4,14;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;77,60;6,17;1,62;7,55;6,76;0,30;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;84,74;7,55;1,40;3,65;2,55;0,11;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;81,67;4,93;3,18;3,74;5,05;1,43;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;76,39;8,71;2,32;6,93;4,11;1,54;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;77,68;5,35;0,47;15,75;0,31;0,44;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;51,51;33,04;1,21;9,13;4,18;0,93;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;70,60;4,74;0,47;9,79;12,83;1,57;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;60,45;7,41;1,47;0,92;15,46;14,29;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;23,29;72,38;0,63;1,82;1,66;0,22;;;
Lurraldea/TTHH;ARABA/ÁLAVA;76,88;7,21;0,95;13,78;1,18;0,00;;;
Lurraldea/TTHH;GIPUZKOA;57,88;4,30;4,14;27,65;1,67;4,36;;;
Lurraldea/TTHH;BIZKAIA;55,35;4,55;1,08;37,86;1,10;0,06;;;
;;;;;;;;;;
3.1.3.- Hipoteka-kreditu berriko banaketa (%). Babesaren gradua.  2014ko 1. hiruhekoa;;;;;;;;;;
3.1.3.- Distribución del volumen de nuevo crédito hipotecario (%). Grado protección. 01 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZA LIBREA VIVIENDA LIBRE;ETXEBIZITZA BABESTUA VIVIENDA PROTEGIDA;LIBRE BANKUAK/KUTXAK LIBRE BANCOS/CAJAS;LIBRE BESTEAK LIBRE OTRAS;BABESTUAK BANKUAK/KUTXAK VPO BANCOS/CAJAS;BABESTUAK BESTEAK VPO OTRAS;;;
Estatukoa/Estatal;ESPAÑA;86,99;13,01;87,24;12,76;88,51;11,49;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;86,84;13,16;76,16;23,84;87,12;12,88;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;88,74;11,26;87,77;12,23;89,91;10,09;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;86,75;13,25;85,42;14,58;70,32;29,68;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;85,18;14,82;66,77;33,23;68,63;31,37;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;98,41;1,59;91,46;8,54;95,92;4,08;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;81,94;18,06;91,96;8,04;96,80;3,20;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;92,36;7,64;94,81;5,19;98,81;1,19;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;85,44;14,56;80,34;19,66;86,81;13,19;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;92,94;7,06;78,15;21,85;85,28;14,72;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;92,21;7,79;87,92;12,08;92,72;7,28;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;86,42;13,58;96,62;3,38;96,04;3,96;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;88,69;11,31;92,18;7,82;97,90;2,10;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;82,78;17,22;94,60;5,40;97,96;2,04;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;88,92;11,08;83,23;16,77;75,52;24,48;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;50,49;49,51;63,39;36,61;64,78;35,22;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;85,01;14,99;86,52;13,48;72,64;27,36;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;90,91;9,09;85,04;14,96;79,51;20,49;;;
Lurraldea/TTHH;ARABA/ÁLAVA;88,00;12,00;84,10;15,90;67,26;32,74;;;
Lurraldea/TTHH;GIPUZKOA;92,44;7,56;70,04;29,96;69,88;30,12;;;
Lurraldea/TTHH;BIZKAIA;82,54;17,46;79,60;20,40;95,10;4,90;;;
;;;;;;;;;;
3.2.1.- Kontratatutako hipoteka-kredituko batez bestekoa m²ka (€). 2014ko 1. hiruhilekoa;;;;;;;;;;
3.2.1.- Importe medio de crédito hipotecario contratado por m²(€). 01 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS;BESTELAKOAK OTRAS;;;;;;
Estatukoa/Estatal;ESPAÑA;1.052,31;1.054,63;1.032,71;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;1.534,28;1.538,23;1.519,39;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;877,93;874,25;912,34;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;956,70;976,50;827,18;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;1.014,79;998,76;1.049,24;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;1.266,22;1.266,70;1.260,95;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;865,29;864,74;873,73;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;971,97;967,05;1.071,38;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;816,91;815,04;830,65;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXACASTILLA-LA MANCHA;626,52;614,04;690,37;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;1.209,88;1.226,33;1.017,36;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;643,46;648,05;515,29;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;889,16;893,74;667,81;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;1.607,43;1.616,55;1.459,17;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;678,54;684,80;627,29;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;1.128,03;1.112,22;1.148,30;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;789,13;782,60;824,78;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;739,42;737,99;755,08;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;1.214,84;1.272,80;1.004,94;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;1.995,20;2.016,71;1.923,92;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;1.553,05;1.525,95;1.673,11;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;1.317,01;1.307,26; n.d. ;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;1.474,26;1.466,33;1.491,76;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;1.569,12;1.567,20;1.581,44;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;1.212,47;1.263,80;1.026,93;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;1.238,69; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumarraga;1.205,29;1.253,35;1.098,07;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;1.576,87;1.570,85;1.608,17;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;1.754,33;1.766,87;1.707,77;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;1.590,52;1.569,60; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;1.383,11;1.398,33; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;1.513,18;1.421,05; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;1.123,50; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;1.049,29; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;1.359,15;1.421,30; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;1.622,99;1.495,86;1.698,47;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;1.642,05; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;1.552,97;1.527,31;1.641,61;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;1.696,32;1.718,38;1.672,51;;;;;;
;;;;;;;;;;
3.2.3.- Kontratatutako hipoteka-kredituko batez bestekoa transakzioka (€). 2014ko 1. hiruhilekoa;;;;;;;;;;
3.2.3.- Importe medio de crédito hipotecario contratado por transacción (€). 01 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;;
Estatukoa/Estatal;ESPAÑA;104.045,91;105.086,30;97.438,26;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;125.075,67;124.559,28;126.876,88;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;86.285,05;87.029,05;81.319,29;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;97.121,20;100.638,92;82.595,46;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;88.782,92;89.728,88;86.918,64;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;129.202,13;130.522,43;116.472,34;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;65.740,12;65.509,79;68.873,28;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;93.189,31;93.708,57;84.112,43;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;86.074,29;85.915,11;86.772,39;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;73.462,18;71.397,67;82.205,56;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;119.920,54;119.025,66;127.009,80;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;72.444,55;73.027,89;59.244,21;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;80.079,84;79.908,72;82.362,40;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;173.314,33;173.836,40;164.067,65;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;68.512,85;70.286,95;61.283,80;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;107.122,08;109.714,92;102.788,85;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;80.257,06;81.441,18;74.386,85;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;74.667,38;74.731,19;74.322,08;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;110.047,60;116.731,56;82.742,93;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;153.287,92;169.749,10;123.779,73;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;122.542,07;111.231,37;176.833,46;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;120.523,61;118.501,82;124.702,00;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;119.231,58;118.875,84;120.035,61;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;122.743,01;123.039,96;120.951,75;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;109.324,68;115.721,69;82.692,19;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;102.119,47;96.857,60; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;105.926,19;101.767,79;113.549,93;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;123.349,51;119.159,14;144.931,94;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;136.705,16;143.821,37;120.374,89;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;114.776,93;113.350,97; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;109.807,58;112.529,08; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;122.146,95;121.735,15; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;100.500,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;155.925,50; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;125.391,27;124.103,07;127.323,57;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;126.959,36;111.156,23;137.055,81;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;208.412,59; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;152.396,52;160.471,37;109.498,90;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;130.736,99;131.637,04;130.012,56;;;;;;
;;;;;;;;;;
3.3.- Interes-tipoak. Erreferentziaren indizeak (%). 2014ko 1. hiruhilekoa;;;;;;;;;;
3.3.- Tipos de interés. Índices de referencia (%). 01 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;Finkoa     Fijo;Aldagarria Variable;Euriborra Euribor;HMEI      IRPH;Bestelakoak Otros;;;;
Estatukoa/Estatal;ESPAÑA;4,78;95,22;90,37;3,49;1,36;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;2,75;97,25;95,63;0,43;1,19;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;4,35;95,65;89,00;5,43;1,22;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;4,53;95,47;94,14;0,63;0,70;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;9,94;90,06;88,36;0,72;0,98;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;6,02;93,98;87,34;5,02;1,62;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;6,59;93,41;89,75;2,14;1,52;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;2,26;97,74;95,30;1,50;0,94;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;6,63;93,37;90,91;1,66;0,80;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;4,24;95,76;90,91;3,50;1,35;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;5,51;94,49;89,68;3,33;1,48;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;2,00;98,00;77,54;18,73;1,73;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;6,84;93,16;88,93;2,32;1,91;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;1,87;98,13;95,39;0,56;2,18;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;3,69;96,31;89,86;5,36;1,09;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;1,30;98,70;97,21;0,93;0,56;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;1,87;98,13;94,40;2,80;0,93;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;6,95;93,05;85,75;6,14;1,16;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;5,44;94,56;89,73; -     ;4,83;;;;
Lurraldea/TTHH;GIPUZKOA;2,02;97,98;97,23;0,60;0,15;;;;
Lurraldea/TTHH;BIZKAIA;2,81;97,19;95,50;0,38;1,31;;;;
;;;;;;;;;;
;;;;;;;;;;
3.4.1.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Entitate mota. 2014ko 1. hiruhilekoa;;;;;;;;;;
3.4.1.- Duración media de los nuevos créditos hipotecarios (meses). Tipo entidad. 01 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                         ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;;
Estatukoa/Estatal;ESPAÑA;270,00;277,00;224,00;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;284,00;294,00;250,00;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;262,00;270,00;212,00;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;274,00;284,00;235,00;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;251,00;261,00;231,00;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;244,00;249,00;191,00;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;215,00;218,00;172,00;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;267,00;269,00;226,00;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;257,00;264,00;231,00;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;262,00;263,00;256,00;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;271,00;279,00;203,00;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;297,00;300,00;218,00;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;262,00;264,00;229,00;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;318,00;323,00;234,00;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;258,00;267,00;221,00;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;275,00;293,00;246,00;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;275,00;279,00;256,00;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;258,00;267,00;208,00;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;238,00;230,00;272,00;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;203,00;243,00;131,00;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;321,00;320,00;323,00;;;;;;
