1.0.-Etxebizitza salerosketak. 2021eko 4. hiruhilekoa;;;;;;;;
1.0.- Número de compraventas de vivienda. 4 trimestre 2021;;;;;;;;
;;;;;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;369,41;;;;;;
Lurraldea/TTHH;GIPUZKOA;533,89;;;;;;
Lurraldea/TTHH;BIZKAIA;621,34;;;;;;
;;;;;;;;
;;;;;;;;
1.3.-Errentagarritasun-adierazleak eta prezio-aldaketa (%). 2021eko 4. hiruhilekoa;;;;;;;;
1.3.- Indicadores de rentabilidad y variación de precios (%). 4 trimestre 2021;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZAREN PREZIOA PRECIO VIVIENDA;KPI         IPC;SOLDATEN KOSTUA COSTE SALARIAL;IBEX 35;5 URTETARAKO ZORRA DEUDA 5 AÑOS;10 URTETARAKO ZORRA DEUDA 10 AÑOS;
Nazionala/Nacional;ESPAÑA;3,86;6,50;3,40;7,93;-0,12;0,51;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;1,43;6,40;2,20;7,93;-0,12;0,51;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;5,26;6,70;2,30;7,93;-0,12;0,51;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;-0,48;7,20;4,00;7,93;-0,12;0,51;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;-1,17;6,20;2,70;7,93;-0,12;0,51;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;8,43;6,50;7,30;7,93;-0,12;0,51;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;7,10;5,80;4,70;7,93;-0,12;0,51;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;3,86;6,80;2,60;7,93;-0,12;0,51;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;1,19;7,30;3,10;7,93;-0,12;0,51;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;0,79;7,60;2,40;7,93;-0,12;0,51;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;1,73;6,10;4,30;7,93;-0,12;0,51;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;-5,02;7,10;2,70;7,93;-0,12;0,51;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;4,28;6,70;2,60;7,93;-0,12;0,51;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;4,70;6,20;3,10;7,93;-0,12;0,51;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;4,80;6,30;2,70;7,93;-0,12;0,51;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;4,70;6,60;1,90;7,93;-0,12;0,51;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;3,24;7,00;3,10;7,93;-0,12;0,51;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;4,48;6,80;4,40;7,93;-0,12;0,51;
;;;;;;;;
;;;;;;;;
1.4.- Atzerritarren salerosketak. 2021eko 4. hiruhilekoa;;;;;;;;
1.4.- Compraventas de extranjeros. 4 trimestre 2021;;;;;;;;
;;;;;;;;
EREMUA                                                    ÁMBITO;NAZIONALITATEA NACIONALIDAD;GUZTIRA NUMERO TOTAL;Guztiaren% %Total;Atzerritaren% % Extranjeros;;;;
ESPAÑA;España;124.668,00;0,88;-;;;;
ESPAÑA;Reino Unido;2.219,00;0,02;0,13;;;;
ESPAÑA;Alemania;1.953,00;0,01;0,11;;;;
ESPAÑA;Francia;1.336,00;0,01;0,08;;;;
ESPAÑA;Marruecos;1.027,00;0,01;0,06;;;;
ESPAÑA;Belgica;983,00;0,01;0,06;;;;
ESPAÑA;Suecia;937,00;0,01;0,05;;;;
ESPAÑA;Rumania;839,00;0,01;0,05;;;;
ESPAÑA;Holanda;833,00;0,01;0,05;;;;
ESPAÑA;Italia;761,00;0,01;0,04;;;;
ESPAÑA;China;358,00;0,00;0,02;;;;
ESPAÑA;Polonia;342,00;0,00;0,02;;;;
ESPAÑA;Rusia;337,00;0,00;0,02;;;;
ESPAÑA;Irlanda;285,00;0,00;0,02;;;;
ESPAÑA;Noruega;237,00;0,00;0,01;;;;
ESPAÑA;Suiza;220,00;0,00;0,01;;;;
ESPAÑA;Dinamarca;211,00;0,00;0,01;;;;
ESPAÑA;Ucrania;199,00;0,00;0,01;;;;
ESPAÑA;Estados Unidos;176,00;0,00;0,01;;;;
ESPAÑA;Bulgaria;170,00;0,00;0,01;;;;
ESPAÑA;Argentina;153,00;0,00;0,01;;;;
ESPAÑA;Gainerakoa/Resto;4.101,00;0,03;0,23;;;;
;;;;;;;;
;;;;;;;;
1.4.- Atzerritarren salerosketak. 2021eko 4. hiruhilekoa;;;;;;;;
1.4.- Compraventas de extranjeros. 4 trimestre 2021;;;;;;;;
;;;;;;;;
EREMUA                                                    ÁMBITO;NAZIONALITATEA NACIONALIDAD;GUZTIRA EAE NUMERO CAE;Guztiaren% %Total;Atzerritaren% % Extranjeros;;;;
EUSKADI/PAÍS VASCO;España;4.556,00;0,97;-;;;;
EUSKADI/PAÍS VASCO;Rumania;16,00;0,00;0,13;;;;
EUSKADI/PAÍS VASCO;Francia;8,00;0,00;0,07;;;;
EUSKADI/PAÍS VASCO;Portugal;7,00;0,00;0,06;;;;
EUSKADI/PAÍS VASCO;Bolivia;6,00;0,00;0,05;;;;
EUSKADI/PAÍS VASCO;China;6,00;0,00;0,05;;;;
EUSKADI/PAÍS VASCO;Estados Unidos;5,00;0,00;0,04;;;;
EUSKADI/PAÍS VASCO;Marruecos;5,00;0,00;0,04;;;;
EUSKADI/PAÍS VASCO;Italia;4,00;0,00;0,03;;;;
EUSKADI/PAÍS VASCO;Nepal;4,00;0,00;0,03;;;;
EUSKADI/PAÍS VASCO;Pakistan;3,00;0,00;0,02;;;;
EUSKADI/PAÍS VASCO;Reino Unido;2,00;0,00;0,02;;;;
EUSKADI/PAÍS VASCO;Belgica;2,00;0,00;0,02;;;;
EUSKADI/PAÍS VASCO;India;2,00;0,00;0,02;;;;
EUSKADI/PAÍS VASCO;Peru;2,00;0,00;0,02;;;;
EUSKADI/PAÍS VASCO;Argentina;2,00;0,00;0,02;;;;
EUSKADI/PAÍS VASCO;Senegal;2,00;0,00;0,02;;;;
EUSKADI/PAÍS VASCO;Holanda;2,00;0,00;0,02;;;;
EUSKADI/PAÍS VASCO;Venezuela;2,00;0,00;0,02;;;;
EUSKADI/PAÍS VASCO;Alemania;2,00;0,00;0,02;;;;
EUSKADI/PAÍS VASCO;Finlandia;1,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Rusia;1,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Georgia;1,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Honduras;1,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Suiza;1,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Bulgaria;1,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Brasil;1,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Eslovaquia;1,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Polonia;1,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Irlanda;1,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Nicaragua;1,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Turquia;1,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Mexico;1,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Guinea-Bissau;1,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Paraguay;1,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Gainerakoa/Resto;25,00;0,01;0,20;;;;
;;;;;;;;
;;;;;;;;
1.5.-Etxebizitzen edukiaren batez besteko aldia (egunak/%). 2021eko 4. hiruhilekoa;;;;;;;;
1.5.- Periodo medio de posesión de las viviendas (días/%). 4 trimestre 2021;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;< 2 urte             < 2 años;2 - 5 urte       2 - 5 años;5 - 10 urte       5 - 10 años;>10 urte          >10 años;;
Nazionala/Nacional;ESPAÑA;6.034,00;7,78;11,95;12,11;68,16;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;8.869,00;3,22;6,30;9,85;80,63;;
;;;;;;;;
;;;;;;;;
2.1.-Salerosketa-banaketa (%). 2021eko 4. hiruhilekoa;;;;;;;;
2.1.- Distribución de compraventas (%). 4 trimestre 2021;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;LIBRE BERRIA NUEVA LIBRE;BERRIA BABESTUA NUEVA VPO;LIBRE ERABILIA USADA LIBRE;ERABILIA BABESTUA USADA VPO;;;
Nazionala/Nacional;ESPAÑA;18,09;1,74;74,04;6,13;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;11,81;2,25;78,66;7,28;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;21,09;2,70;70,11;6,10;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;16,90;1,37;73,45;8,28;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;17,04;2,76;70,18;10,02;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;14,71;0,04;83,88;1,37;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;21,93;1,39;74,15;2,53;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;15,29;0,73;76,39;7,59;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;19,09;1,42;71,94;7,55;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;15,52;1,19;78,98;4,31;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;16,78;0,97;75,05;7,20;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;8,75;5,37;70,15;15,73;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;23,00;0,77;73,41;2,82;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;22,21;3,25;70,23;4,31;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;15,76;0,77;77,48;5,99;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;28,17;1,80;63,56;6,47;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;20,62;0,43;72,95;6,00;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;13,28;0,59;79,02;7,11;;;
Lurraldea/TTHH;ARABA/ÁLAVA;5,02;2,92;73,58;18,48;;;
Lurraldea/TTHH;GIPUZKOA;13,45;0,72;78,96;6,87;;;
Lurraldea/TTHH;BIZKAIA;12,94;3,03;79,76;4,27;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;3,51;3,73;70,61;22,15;;;
Hiriburak/Capitales de TTHH;Donostia/San Sebastián;11,91;0,00;86,15;1,94;;;
Hiriburak/Capitales de TTHH;Bilbao;9,16;5,26;83,15;2,43;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;9,32;0,62;81,99;8,07;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;13,99;0,98;76,42;8,61;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;14,99;1,83;77,92;5,26;;;
Eskualde Egitura/Áreas funcionales;Araba Erdialdea;4,18;3,09;73,82;18,91;;;
Eskualde Egitura/Áreas funcionales;Enkarterri;0,00;5,26;89,48;5,26;;;
Eskualde Egitura/Áreas funcionales;Goierri;0,88;2,63;90,35;6,14;;;
Eskualde Egitura/Áreas funcionales;Bilbo Metropolitarra;11,94;2,94;81,96;3,16;;;
Eskualde Egitura/Áreas funcionales;Donostialdea-Bidasoa Behera;12,03;0,13;85,58;2,26;;;
Eskualde Egitura/Áreas funcionales;Durangaldea;28,26;5,43;57,61;8,70;;;
Eskualde Egitura/Áreas funcionales;Debabarrena;34,16;1,86;59,63;4,35;;;
Eskualde Egitura/Áreas funcionales;Busturialdea-Artibai;20,79;0,99;69,31;8,91;;;
Eskualde Egitura/Áreas funcionales;Arratia;7,69;0,00;80,77;11,54;;;
Eskualde Egitura/Áreas funcionales;Arabako Errioxa;35,29;0,00;64,71;0,00;;;
Eskualde Egitura/Áreas funcionales;Aiara;5,45;3,64;70,91;20,00;;;
Eskualde Egitura/Áreas funcionales;Debagoiena;36,08;2,06;51,55;10,31;;;
Eskualde Egitura/Áreas funcionales;Mungialdea;11,11;4,44;60,01;24,44;;;
Eskualde Egitura/Áreas funcionales;Tolosaldea;0,00;0,00;96,05;3,95;;;
Eskualde Egitura/Áreas funcionales;Urola Kostaldea;1,27;1,27;65,81;31,65;;;
;;;;;;;;
;;;;;;;;
3.1.1.- Hipoteka-kreditu berriko banaketa(%).  2021eko 4. hiruhilekoa;;;;;;;;
3.1.1.- Distribución del volumen de nuevo crédito hipotecario(%).  4 trimestre 2021;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;
Nazionala/Nacional;ESPAÑA;91,72;8,28;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;82,18;17,82;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;91,75;8,25;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;91,54;8,46;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;73,70;26,30;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;94,74;5,26;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;88,33;11,67;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;97,68;2,32;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;85,16;14,84;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;86,97;13,03;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;95,22;4,78;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;92,72;7,28;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;92,81;7,19;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;95,84;4,16;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;84,08;15,92;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;68,52;31,48;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;81,05;18,95;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;91,93;8,07;;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;76,90;23,10;;;;;
Lurraldea/TTHH;GIPUZKOA;69,08;30,92;;;;;
Lurraldea/TTHH;BIZKAIA;90,22;9,78;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;80,31;19,69;;;;;
Hiriburak/Capitales de TTHH;Donostia/San Sebastián;74,05;25,95;;;;;
Hiriburak/Capitales de TTHH;Bilbao;82,51;17,49;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;63,74;36,26;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;65,62;34,38;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;93,40;6,60;;;;;
Eskualde Egitura/Áreas funcionales;Araba Erdialdea;79,03;20,97;;;;;
Eskualde Egitura/Áreas funcionales;Enkarterri;100,00;0,00;;;;;
Eskualde Egitura/Áreas funcionales;Goierri;32,22;67,78;;;;;
Eskualde Egitura/Áreas funcionales;Bilbo Metropolitarra;88,89;11,11;;;;;
Eskualde Egitura/Áreas funcionales;Donostialdea-Bidasoa Behera;76,83;23,17;;;;;
Eskualde Egitura/Áreas funcionales;Durangaldea;98,86;1,14;;;;;
Eskualde Egitura/Áreas funcionales;Debabarrena;81,53;18,47;;;;;
Eskualde Egitura/Áreas funcionales;Busturialdea-Artibai;94,93;5,07;;;;;
Eskualde Egitura/Áreas funcionales;Arratia;98,00;2,00;;;;;
Eskualde Egitura/Áreas funcionales;Arabako Errioxa;55,14;44,86;;;;;
Eskualde Egitura/Áreas funcionales;Aiara;54,92;45,08;;;;;
Eskualde Egitura/Áreas funcionales;Debagoiena;90,53;9,47;;;;;
Eskualde Egitura/Áreas funcionales;Mungialdea;96,53;3,47;;;;;
Eskualde Egitura/Áreas funcionales;Tolosaldea;19,61;80,39;;;;;
Eskualde Egitura/Áreas funcionales;Urola Kostaldea;42,20;57,80;;;;;
;;;;;;;;
;;;;;;;;
3.1.2.- Hipoteka-kreditu berriko banaketa(%). Higiezin mota. 2021eko 4. hiruhilekoa;;;;;;;;
3.1.2.- Distribución del volumen de nuevo crédito hipotecario (%). Tipo bien inmueble. 4 trimestre 2021;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZAK VIVIENDAS;LOKALAK    LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;LARREKOAK RUSTICOS;
Nazionala/Nacional;ESPAÑA;88,75;2,58;1,21;4,42;2,54;0,50;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;81,84;5,23;1,11;6,44;4,82;0,56;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;90,34;1,67;1,43;4,97;1,37;0,22;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;83,24;1,29;1,16;2,78;11,36;0,17;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;84,99;6,17;1,53;0,79;2,10;4,42;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;92,76;2,37;1,27;1,43;0,35;1,82;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;89,14;4,26;1,40;2,26;1,35;1,59;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;92,03;1,76;2,09;0,65;2,71;0,76;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;83,17;2,22;1,83;6,43;3,64;2,71;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;83,34;1,52;0,99;3,15;10,58;0,42;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;88,54;2,21;1,00;5,28;2,89;0,08;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;88,23;3,31;0,80;4,01;2,25;1,40;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;87,11;3,16;1,45;2,89;3,49;1,90;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;90,91;3,10;0,87;5,03;0,09;0,00;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;92,87;2,01;1,33;1,05;1,88;0,86;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;75,43;3,62;0,68;14,30;5,11;0,86;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;89,12;4,00;1,00;4,71;1,17;0,00;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;91,46;1,61;1,78;1,13;3,70;0,32;
Lurraldea/TTHH;ARABA/ÁLAVA;83,04;1,92;0,46;13,00;1,18;0,40;
Lurraldea/TTHH;GIPUZKOA;78,81;10,35;1,08;3,72;5,25;0,79;
Lurraldea/TTHH;BIZKAIA;83,54;2,59;1,28;6,83;5,31;0,45;
;;;;;;;;
;;;;;;;;
3.1.3.- Hipoteka-kreditu berriko banaketa (%). Babesaren gradua.  2021eko 4 hiruhekoa;;;;;;;;
3.1.3.- Distribución del volumen de nuevo crédito hipotecario (%). Grado protección. 4 trimestre 2021;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZA LIBREA VIVIENDA LIBRE;ETXEBIZITZA BABESTUA VIVIENDA PROTEGIDA;LIBRE BANKUAK/KUTXAK LIBRE BANCOS/CAJAS;LIBRE BESTEAK LIBRE OTRAS;BABESTUAK BANKUAK/KUTXAK VPO BANCOS/CAJAS;BABESTUAK BESTEAK VPO OTRAS;
Nazionala/Nacional;ESPAÑA;92,93;7,07;92,11;7,89;90,46;9,54;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;88,30;11,70;81,89;18,11;79,01;20,99;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;93,03;6,97;91,56;8,44;88,63;11,37;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;92,98;7,02;93,31;6,69;81,65;18,35;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;88,82;11,18;74,30;25,70;71,86;28,14;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;98,36;1,64;94,13;5,87;95,58;4,42;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;96,26;3,74;90,18;9,82;92,74;7,26;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;91,94;8,06;97,21;2,79;98,25;1,75;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;90,19;9,81;88,55;11,45;91,62;8,38;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;94,32;5,68;87,08;12,92;85,39;14,61;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;92,37;7,63;95,22;4,78;98,62;1,38;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;77,64;22,36;93,05;6,95;92,20;7,80;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;97,57;2,43;97,34;2,66;94,68;5,32;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;94,03;5,97;95,85;4,15;97,03;2,97;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;91,52;8,48;84,62;15,38;80,45;19,55;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;90,85;9,15;55,22;44,78;48,70;51,30;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;92,13;7,87;85,88;14,12;68,68;31,32;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;93,29;6,71;91,84;8,16;88,30;11,70;
Lurraldea/TTHH;ARABA/ÁLAVA;78,73;21,27;78,99;21,01;72,17;27,83;
Lurraldea/TTHH;GIPUZKOA;93,39;6,61;71,02;28,98;76,89;23,11;
Lurraldea/TTHH;BIZKAIA;87,17;12,83;89,60;10,40;82,05;17,95;
;;;;;;;;
;;;;;;;;
3.2.1.- Kontratatutako hipoteka-kredituko batez bestekoa m koadroka (€). 2021eko 4. hiruhilekoa;;;;;;;;
3.2.1.- Importe medio de crédito hipotecario contratado por m²(€). 04 trimestre 2021;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS;BESTELAKOAK OTRAS;;;;
Nazionala/Nacional;ESPAÑA;1.353,59;1.371,37;1.166,52;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;1.876,47;1.867,73;1.909,99;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;1.112,38;1.132,90;912,96;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;1.166,95;1.177,25;1.085,13;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;1.096,13;1.110,21;1.063,15;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;1.834,54;1.845,84;1.392,54;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;1.237,63;1.228,30;1.383,13;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;1.173,32;1.173,37;1.171,50;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;904,37;907,38;878,95;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;756,98;768,06;693,61;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;1.724,56;1.728,94;1.629,09;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;719,82;727,17;646,52;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;1.040,80;1.046,98;824,20;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;2.069,67;2.064,13;2.232,20;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;795,41;812,44;704,18;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;1.270,87;1.193,42;1.387,55;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;860,95;883,07;746,98;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;992,63;998,51;931,04;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;1.471,73;1.495,56;1.409,39;;;;
Lurraldea/TTHH;GIPUZKOA;2.043,87;2.013,84;2.104,66;;;;
Lurraldea/TTHH;BIZKAIA;1.887,43;1.885,66;1.902,21;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;1.545,59;1.555,03;1.518,16;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;2.909,74;2.770,47;3.174,22;;;;
Hiriburak/Capitales de TTHH;Bilbao;1.989,59;2.023,99;1.800,80;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;1.247,49;1.292,23;1.160,37;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;1.739,52;1.755,52;1.706,37;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;1.841,17;1.827,77;1.985,59;;;;
Eskualde Egitura/Áreas funcionales;Araba Erdialdea;1.485,30;1.506,49;1.427,47;;;;
Eskualde Egitura/Áreas funcionales;Enkarterri;1.395,39;1.395,39; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Goierri;1.479,52;1.353,26;1.566,76;;;;
Eskualde Egitura/Áreas funcionales;Bilbo Metropolitarra;1.914,99;1.921,59;1.865,24;;;;
Eskualde Egitura/Áreas funcionales;Donostialdea-Bidasoa Behera;2.397,63;2.270,95;2.774,04;;;;
Eskualde Egitura/Áreas funcionales;Durangaldea;1.503,86;1.508,88; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Debabarrena;1.504,40;1.498,77;1.532,49;;;;
Eskualde Egitura/Áreas funcionales;Busturialdea-Artibai;1.954,37;1.792,44; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Arratia;1.257,59;1.298,87; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Arabako Errioxa;709,61; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Aiara;1.466,94;1.578,16;1.278,73;;;;
Eskualde Egitura/Áreas funcionales;Debagoiena;1.622,87;1.654,26;1.507,21;;;;
Eskualde Egitura/Áreas funcionales;Mungialdea;2.520,97;2.520,97; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Tolosaldea;1.465,49;1.270,17;1.528,00;;;;
Eskualde Egitura/Áreas funcionales;Urola Kostaldea;1.865,01;1.931,38;1.798,64;;;;
