1.0.-Etxebizitza salerosketak. 2013ko 2. hiruhilekoa;;;;;;;;;;
1.0.- Número de compraventas de vivienda. 02 trimestre 2013;;;;;;;;;;
;;;;;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;36,57;1,33;55,40;6,70;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;41,57;2,50;49,41;6,52;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;35,17;18,64;39,41;6,78;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;35,10;1,32;60,27;3,31;;;;;
Hiriburak/Capitales de TTHH;Bilbao;9,36;1,12;84,28;5,24;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;11,59;0,00;84,06;4,35;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;24,08;19,42;52,81;3,69;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;31,80;5,12;59,19;3,89;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;33,85;17,12;42,42;6,61;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;0,00;0,00;100,00;0,00;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumarraga;7,32;4,88;80,48;7,32;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;24,28;2,34;69,52;3,86;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;29,75;20,36;47,65;2,24;;;;;
Eskualde Egitura/Áreas funcionales;Durango;28,57;16,33;38,77;16,33;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;43,18;0,00;56,82;0,00;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;12,00;16,00;72,00;0,00;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;44,44;11,11;44,45;0,00;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;100,00;0,00;0,00;0,00;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;0,00;0,00;98,00;2,00;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;21,05;23,68;36,85;18,42;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;50,00;50,00;0,00;0,00;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;5,56;0,00;91,66;2,78;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;24,29;0,00;70,00;5,71;;;;;
;;;;;;;;;;
3.1.1.- Hipoteka-kreditu berriko banaketa(%).  2013ko 2. hiruhilekoa;;;;;;;;;;
3.1.1.- Distribución del volumen de nuevo crédito hipotecario(%).  02 trimestre 2013;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BANKUAK BANCOS;KUTXAK CAJAS;BESTELAKOAK OTRAS;;;;;;
Nazionala/Nacional;ESPAÑA;73,25;8,71;18,04;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;55,19;18,01;26,80;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;74,86;8,96;16,18;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;46,41;13,37;40,22;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;75,71;2,45;21,84;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;73,17;7,59;19,24;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;74,09;13,71;12,20;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;83,04;8,96;8,00;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;76,24;3,57;20,19;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXACASTILLA-LA MANCHA;67,14;11,44;21,42;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;75,98;9,15;14,87;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;73,31;7,40;19,29;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;87,38;4,54;8,08;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;87,28;3,82;8,90;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;68,18;7,41;24,41;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;29,10;21,73;49,17;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;60,37;8,47;31,16;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;67,53;8,34;24,13;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;58,76;30,04;11,20;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;62,72;21,50;15,78;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;44,80;8,76;46,44;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;56,03;24,08;19,89;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;47,92;16,11;35,97;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;63,87;19,36;16,77;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;57,81;30,88;11,31;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;80,31;19,69;0,00;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumarraga;50,30;18,10;31,60;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;59,78;10,53;29,69;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;48,05;25,28;26,67;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;25,28;63,29;11,43;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;89,24;5,01;5,75;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;37,15;28,93;33,92;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;15,92;49,75;34,33;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;55,71;44,29;0,00;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;66,00;4,44;29,56;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;29,16;4,01;66,83;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;57,08;0,00;42,92;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;57,31;11,89;30,80;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;44,42;1,02;54,56;;;;;;
;;;;;;;;;;
3.1.2.- Hipoteka-kreditu berriko banaketa(%). Higiezin mota. 2013ko 2. hiruhilekoa;;;;;;;;;;
3.1.2.- Distribución del volumen de nuevo crédito hipotecario (%). Tipo bien inmueble. 02 trimestre 2013;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZAK VIVIENDAS;LOKALAK LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;LARREKOAK RUSTICOS;;;
Nazionala/Nacional;ESPAÑA;71,22;10,46;2,02;9,63;5,20;1,47;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;64,66;10,19;4,40;17,51;2,08;1,16;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;74,51;10,78;1,39;7,37;3,61;2,34;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;51,49;4,33;1,51;30,44;9,30;2,93;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;70,49;12,79;4,85;2,19;8,06;1,62;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;58,28;12,19;1,82;20,45;6,81;0,45;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;61,69;17,93;2,57;5,03;10,76;2,02;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;70,66;11,01;1,40;7,17;9,63;0,13;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;63,26;12,82;1,92;6,31;8,27;7,42;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXACASTILLA-LA MANCHA;69,40;8,08;0,75;8,69;12,27;0,81;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;74,16;8,95;2,13;10,08;4,56;0,12;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;58,46;16,88;2,03;7,32;12,51;2,80;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;66,81;14,06;1,98;5,74;8,03;3,38;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;84,43;7,71;1,30;5,60;0,96;0,00;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;71,36;10,15;3,42;7,51;5,77;1,79;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;61,38;7,98;1,98;19,82;7,95;0,89;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;61,47;26,12;3,85;5,02;3,29;0,25;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;71,75;12,58;1,94;6,32;6,41;1,00;;;
Lurraldea/TTHH;Araba/Álava;81,85;7,35;1,15;6,76;2,89;0,00;;;
Lurraldea/TTHH;Gipuzkoa;63,93;7,77;7,84;15,20;2,42;2,84;;;
Lurraldea/TTHH;Bizkaia;61,91;12,32;2,74;21,05;1,70;0,28;;;
;;;;;;;;;;
;;;;;;;;;;
3.1.3.- Hipoteka-kreditu berriko banaketa (%). Babesaren gradua.  2013ko 2. hiruhekoa;;;;;;;;;;
3.1.3.- Distribución del volumen de nuevo crédito hipotecario (%). Grado protección. 02 trimestre 2013;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZA LIBREA VIVIENDA LIBRE;ETXEBIZITZA BABESTUA VIVIENDA PROTEGIDA;LIBRE BANKUAK/KUTXAK LIBRE BANCOS/CAJAS;LIBRE BESTEAK LIBRE OTRAS;BABESTUAK BANKUAK/KUTXAK VPO BANCOS/CAJAS;BABESTUAK BESTEAK VPO OTRAS;;;
Nazionala/Nacional;ESPAÑA;89,11;10,89;85,33;14,67;82,19;17,81;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;87,62;12,38;69,12;30,88;76,95;23,05;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;88,72;11,28;85,39;14,61;90,29;9,71;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;73,31;26,69;75,34;24,66;47,24;52,76;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;87,31;12,69;81,62;18,38;76,41;23,59;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;97,91;2,09;88,76;11,24;91,21;8,79;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;94,36;5,64;89,64;10,36;80,61;19,39;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;91,62;8,38;88,85;11,15;88,78;11,22;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;87,09;12,91;81,15;18,85;86,97;13,03;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXACASTILLA-LA MANCHA;86,84;13,16;83,77;16,23;48,59;51,41;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;90,86;9,14;87,74;12,26;93,31;6,69;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;88,65;11,35;95,47;4,53;89,99;10,01;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;95,80;4,20;95,48;4,52;82,18;17,82;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;88,66;11,34;90,91;9,09;96,17;3,83;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;87,30;12,70;78,20;21,80;78,33;21,67;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;77,65;22,35;54,38;45,62;35,04;64,96;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;87,17;12,83;73,63;26,37;67,54;32,46;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;90,28;9,72;83,42;16,58;75,56;24,44;;;
Lurraldea/TTHH;Araba/Álava;59,91;40,09;77,92;22,08;84,94;15,06;;;
Lurraldea/TTHH;Gipuzkoa;86,89;13,11;70,36;29,64;61,75;38,25;;;
Lurraldea/TTHH;Bizkaia;95,08;4,92;66,96;33,04;88,23;11,77;;;
;;;;;;;;;;
3.2.1.- Kontratatutako hipoteka-kredituko batez bestekoa m²ka (€). 2013ko 2. hiruhilekoa;;;;;;;;;;
3.2.1.- Importe medio de crédito hipotecario contratado por m²(€). 02 trimestre 2013;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS;BESTELAKOAK OTRAS;;;;;;
Nazionala/Nacional;ESPAÑA;1.078,31;1.082,02;1.047,70;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;1.484,48;1.485,19;1.481,78;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;898,33;903,81;848,42;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;972,32;963,02;1.012,11;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;1.010,43;1.031,94;971,00;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;1.088,59;1.101,16;923,13;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;824,87;817,30;938,00;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;1.019,10;1.020,76;1.007,12;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;830,77;819,97;898,69;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXACASTILLA-LA MANCHA;627,49;623,76;653,53;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;1.216,28;1.224,08;1.135,57;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;639,20;646,99; n.d. ;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;1.194,57;1.217,61;492,32;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;1.571,35;1.573,23;1.541,36;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;736,67;745,21;672,88;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;1.030,25;1.018,57;1.048,39;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;804,62;802,39;816,36;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;755,09;755,91;746,58;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;1.265,63;1.270,55;1.237,87;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;2.194,82;2.128,37; n.d. ;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;1.601,14;1.596,97;1.615,09;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;1.228,54;1.190,76; n.d. ;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;1.556,70;1.568,35;1.530,02;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;1.635,88;1.664,50;1.534,87;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;1.262,66;1.266,49;1.240,86;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;1.741,07; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumarraga;1.499,27;1.468,43;1.532,05;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;1.625,24;1.649,25;1.544,16;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;1.675,50;1.677,42;1.667,64;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;1.581,46;1.627,84; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;1.352,42;1.418,92; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;1.787,57; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;1.697,15; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia; -     ; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;1.423,88;1.466,95; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;1.454,83; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia; -     ; n.d. ; -     ;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;1.524,59;1.506,99; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;1.982,95;2.124,04;1.771,31;;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.2.3.- Kontratatutako hipoteka-kredituko batez bestekoa transakzioka (€). 2013ko 2. hiruhilekoa;;;;;;;;;;
3.2.3.- Importe medio de crédito hipotecario contratado por transacción (€). 02 trimestre 2013;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;;
Nazionala/Nacional;ESPAÑA;95.352,24;96.172,52;91.131,75;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;124.575,65;122.659,05;129.272,56;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;81.060,76;82.822,58;71.804,19;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;84.389,38;83.898,69;85.433,52;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;93.682,05;99.824,09;75.028,45;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;96.432,78;95.771,23;102.025,35;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;65.214,90;64.404,57;72.680,73;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;90.055,32;93.747,27;68.548,23;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;81.643,74;82.776,31;76.884,95;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;71.074,43;70.027,50;75.347,28;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;109.770,93;109.815,73;109.435,97;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;76.185,92;78.935,93;46.408,46;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;79.264,93;79.655,81;72.602,88;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;168.832,20;167.762,21;177.854,01;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;61.090,82;62.247,49;57.270,46;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;90.035,66;82.650,27;98.860,79;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;73.387,59;75.882,43;67.438,36;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;70.057,63;69.929,98;70.671,47;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;105.558,50;108.048,12;95.811,94;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;156.849,66;158.611,97;145.969,33;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;145.290,50;125.812,79;166.877,26;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;109.861,97;106.004,53; n.d. ;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;117.695,06;118.076,48;117.105,41;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;118.326,05;120.709,96;108.189,23;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;105.233,10;106.661,60;99.256,69;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;93.078,95; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;121.189,23;123.139,37;118.884,51;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;128.153,25;121.887,75;142.446,45;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;130.295,91;135.958,40;113.308,44;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;134.482,57;134.433,67; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;77.243,41;79.141,82; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;139.046,23;136.027,05; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;121.852,83; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;97.334,81; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;116.650,46;117.518,17; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;123.823,37; n.d. ;130.123,77;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa; -     ; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;125.792,03;139.477,65;100.909,09;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;139.998,53;137.332,54;143.149,26;;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.3.- Interes-tipoak. Erreferentziaren indizeak (%). 2013ko 2. hiruhilekoa;;;;;;;;;;
3.3.- Tipos de interés. Índices de referencia (%). 02 trimestre 2013;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;Finkoa     Fijo;Aldagarria Variable;Euriborra Euribor;HMEI      IRPH;Bestelakoak Otros;;;;
Nazionala/Nacional;ESPAÑA;5,32;94,68;85,88;6,91;1,89;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;3,02;96,98;87,56;7,50;1,92;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;7,58;92,42;78,47;12,13;1,82;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;5,24;94,76;91,60;2,39;0,77;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;5,77;94,23;90,78;2,33;1,12;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;4,63;95,37;86,19;7,14;2,04;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;5,45;94,55;90,91;2,68;0,96;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;12,72;87,28;81,12;3,85;2,31;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;4,74;95,26;89,07;4,45;1,74;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;4,13;95,87;88,94;5,91;1,02;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;5,52;94,48;86,01;6,97;1,50;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;4,45;95,55;85,73;8,27;1,55;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;4,52;95,48;89,39;3,96;2,13;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;2,03;97,97;90,31;2,43;5,23;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;5,33;94,67;86,80;7,27;0,60;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;2,16;97,84;93,86;2,16;1,82;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;8,40;91,60;87,96;1,68;1,96;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;5,71;94,29;83,52;9,21;1,56;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;2,40;97,60;84,39;0,30;12,91;;;;
Lurraldea/TTHH;GIPUZKOA;1,93;98,07;96,26;1,68;0,13;;;;
Lurraldea/TTHH;BIZKAIA;3,75;96,25;83,60;12,30;0,35;;;;
;;;;;;;;;;
;;;;;;;;;;
3.4.1.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Entitate mota. 2013ko 2. hiruhilekoa;;;;;;;;;;
3.4.1.- Duración media de los nuevos créditos hipotecarios (meses). Tipo entidad. 02 trimestre 2013;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                         ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;;
Nazionala/Nacional;ESPAÑA;254,00;264,00;206,00;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;279,00;295,00;242,00;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;244,00;254,00;192,00;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;254,00;262,00;237,00;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;262,00;272,00;231,00;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;225,00;233,00;157,00;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;224,00;229,00;172,00;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;259,00;268,00;206,00;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;240,00;252,00;189,00;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;259,00;269,00;218,00;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;271,00;279,00;212,00;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;252,00;264,00;113,00;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;240,00;246,00;123,00;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;284,00;298,00;167,00;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;241,00;248,00;217,00;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;260,00;252,00;271,00;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;248,00;243,00;261,00;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;243,00;251,00;199,00;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;214,00;197,00;282,00;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;284,00;284,00;281,00;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;224,00;304,00;135,00;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;301,00;280,00; n.d. ;;;;;;
